id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,455,631,25527,182,6.07,2.46,140,4.67,1.84,428,14.27,7.3,0.34,0.34,0.52,0.52,5.21,218.98
1,580,748,32333,203,6.77,4.16,153,5.1,3.22,540,18.0,9.34,0.25,0.25,0.54,0.54,3.93,226.36
2,442,557,23686,189,6.3,3.55,147,4.9,1.83,419,13.97,6.35,0.29,0.28,0.49,0.48,2.35,220.78
3,421,537,22051,169,5.83,2.87,124,4.28,1.58,406,14.0,6.19,0.29,0.29,0.54,0.54,4.98,227.41
4,297,369,16192,153,5.1,2.22,111,3.7,1.58,288,9.6,5.05,0.33,0.33,0.51,0.49,1.06,221.5
5,303,383,21987,140,4.83,2.19,103,3.55,1.74,294,10.14,5.83,0.27,0.27,0.56,0.55,5.31,231.94
6,214,278,12035,112,4.15,2.18,80,2.96,1.81,208,7.7,3.65,0.26,0.27,0.57,0.56,3.82,230.8
7,342,465,19620,136,4.53,2.06,105,3.5,1.83,331,11.03,6.62,0.33,0.33,0.58,0.59,3.06,229.67
8,279,367,15384,134,4.79,1.75,92,3.29,1.54,272,9.71,4.44,0.26,0.25,0.52,0.52,1.17,222.88
9,242,343,15302,117,4.18,2.37,88,3.14,1.98,237,8.46,3.81,0.22,0.22,0.52,0.52,5.05,225.45
10,311,402,16988,130,4.48,2.01,92,3.17,1.49,303,10.45,7.23,0.29,0.29,0.54,0.54,2.72,224.81
11,301,399,37409,120,4.14,2.59,92,3.17,1.54,292,10.07,5.17,0.25,0.23,0.51,0.49,6.84,220.23
12,330,435,18969,125,4.17,2.41,88,2.93,1.44,320,10.67,5.29,0.21,0.21,0.54,0.52,5.55,231.33
13,402,529,23926,149,4.97,2.13,110,3.67,1.56,388,12.93,7.53,0.23,0.22,0.49,0.47,3.36,229.64
14,411,591,39097,138,4.6,2.37,92,3.07,1.36,394,13.13,8.52,0.2,0.2,0.49,0.46,6.54,223.24
15,324,486,22506,140,5.0,3.17,98,3.5,1.77,312,11.14,5.75,0.23,0.23,0.54,0.53,5.16,228.09
16,303,426,43559,144,4.97,2.38,96,3.31,1.79,298,10.28,6.22,0.33,0.32,0.51,0.42,13.3,219.1
17,300,385,16215,139,4.63,2.03,92,3.07,1.17,293,9.77,4.3,0.26,0.26,0.53,0.53,2.43,230.24
18,319,417,18451,131,4.52,2.56,97,3.34,1.76,307,10.59,5.13,0.2,0.2,0.52,0.52,5.2,228.2
19,395,526,21940,154,5.13,2.57,117,3.9,1.49,381,12.7,6.42,0.25,0.26,0.44,0.44,5.97,225.88
20,421,552,23446,145,5.0,2.51,119,4.1,1.76,399,13.76,7.44,0.24,0.24,0.51,0.51,4.91,235.04
21,408,539,21866,167,5.57,2.36,144,4.8,1.83,382,12.73,6.43,0.35,0.34,0.42,0.43,3.86,230.28
22,472,664,27754,196,6.76,2.76,151,5.21,2.74,451,15.55,7.84,0.26,0.26,0.52,0.51,3.54,233.57
