id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
13,5,5,234,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.25,0.24,0.62,0.68,0.0,109.12
19,7,21,1758,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,0.88,0.81,0.56,0.66,1.14,136.29
28,7,17,900,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,0.28,0.18,0.46,0.53,2.22,161.56
29,5,13,616,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.3,0.22,0.34,0.38,0.75,95.0
30,10,23,2002,9,3.0,2.0,9,3.0,2.0,10,3.33,2.08,0.48,0.42,0.52,0.59,0.5,120.92
32,5,6,420,4,2.0,1.41,4,2.0,1.41,5,2.5,2.12,0.2,0.12,0.7,0.75,0.0,104.62
34,7,6855,8436786,5,2.5,2.12,4,2.0,1.41,7,3.5,0.71,0.5,0.5,0.2,0.11,5.72,100.66
35,19,25,1852,9,3.0,1.0,9,3.0,1.0,19,6.33,2.31,0.23,0.14,0.37,0.41,4.45,87.34
36,3,8,632,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.12,0.08,0.88,0.92,8.77,57.25
38,4,6,464,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.16,0.1,0.67,0.74,11.01,107.25
39,14,33,2548,9,3.0,1.73,9,3.0,1.73,14,4.67,2.08,0.24,0.16,0.47,0.54,10.83,101.22
41,9,11,708,8,2.67,1.15,8,2.67,1.15,9,3.0,1.73,0.44,0.28,0.44,0.59,0.64,110.57
44,4,5,176,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.42,0.47,0.42,0.38,0.0,55.75
47,7,7,329,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.58,0.55,0.29,0.34,0.0,121.21
49,8,45,23592,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.9,0.84,0.31,0.19,1.14,145.34
62,7,10,532,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,0.45,0.38,0.38,0.46,0.26,197.65
70,5,7,290,5,2.5,2.12,4,2.0,1.41,5,2.5,2.12,0.2,0.21,0.45,0.44,0.0,107.75
74,14,29,1860,11,5.5,0.71,11,5.5,0.71,13,6.5,0.71,0.53,0.37,0.32,0.4,4.16,138.72
88,8,61,33150,6,3.0,1.41,6,3.0,1.41,8,4.0,0.0,0.53,0.52,0.47,0.31,10.87,102.0
90,12,25,1412,10,5.0,0.0,11,5.5,0.71,12,6.0,1.41,0.64,0.5,0.32,0.45,10.22,167.52
92,5,21,7786,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.72,0.77,0.48,0.28,0.94,119.16
94,11,14,700,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.64,0.59,0.28,0.34,1.98,161.8
107,17,18,700,17,8.5,0.71,12,6.0,0.0,17,8.5,0.71,0.56,0.6,0.22,0.21,0.0,134.86
108,61,87,3142,52,7.43,4.69,24,3.43,1.27,61,8.71,7.34,0.35,0.38,0.26,0.24,0.91,124.22
137,6,6,282,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.34,0.38,0.33,0.24,0.0,120.84
143,11,12,702,10,3.33,1.53,11,3.67,2.08,11,3.67,2.08,0.56,0.43,0.31,0.39,0.0,129.95
146,4,23,1647,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.75,0.82,0.72,0.67,1.7,108.0
152,5,6,372,4,2.0,1.41,5,2.5,2.12,5,2.5,2.12,0.3,0.22,0.6,0.64,0.0,129.5
153,8,22,1934,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.67,0.6,0.51,0.58,0.98,180.5
159,10,60,37562,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,0.86,0.79,0.27,0.12,0.86,158.42
160,7,39,20206,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,0.8,0.8,0.23,0.12,1.8,112.0
162,18,37,2802,14,4.67,1.53,15,5.0,2.0,18,6.0,2.65,0.65,0.55,0.42,0.51,1.73,154.42
164,12,18,784,12,4.0,1.0,12,4.0,1.0,12,4.0,1.0,0.66,0.64,0.17,0.18,0.01,140.27
167,10,12,704,10,5.0,2.83,9,4.5,3.54,10,5.0,2.83,0.5,0.36,0.31,0.39,0.0,152.86
173,7,9,569,6,3.0,1.41,6,3.0,1.41,7,3.5,2.12,0.33,0.22,0.33,0.36,0.0,135.35
175,11,13,609,9,4.5,0.71,11,5.5,2.12,11,5.5,2.12,0.61,0.54,0.16,0.19,0.0,179.9
182,7,8,340,7,3.5,3.54,7,3.5,3.54,7,3.5,3.54,0.28,0.26,0.64,0.68,0.0,92.84
183,6,13,536,4,2.0,0.0,5,2.5,0.71,5,2.5,0.71,0.3,0.28,0.34,0.36,1.0,187.67
184,12,80,39441,11,3.67,1.53,10,3.33,2.31,12,4.0,2.0,0.54,0.54,0.44,0.31,2.09,121.28
185,9,16,1072,9,3.0,1.0,8,2.67,1.53,9,3.0,1.0,0.33,0.21,0.5,0.46,1.01,133.69
189,9,42,20007,8,2.0,0.82,9,2.25,1.26,9,2.25,1.26,0.55,0.48,0.54,0.54,0.8,108.25
191,3,4,136,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.16,0.19,0.66,0.66,0.0,105.25
193,7,7,305,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.58,0.54,0.29,0.36,0.0,137.92
194,5,58,21263,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.66,0.66,0.49,0.2,4.4,92.84
196,5,26,1829,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.84,0.76,0.64,0.73,1.57,171.75
198,11,58,32289,9,4.5,0.71,10,5.0,1.41,11,5.5,2.12,0.86,0.78,0.29,0.25,1.5,146.27
206,20,25,1472,11,2.75,0.96,13,3.25,1.26,14,3.5,1.29,0.6,0.47,0.26,0.36,0.86,156.97
209,10,10,444,4,2.0,0.0,6,3.0,0.0,6,3.0,0.0,0.79,0.72,0.21,0.29,0.0,212.54
228,93,101,3903,62,6.89,2.93,47,5.22,1.56,74,8.22,3.53,0.6,0.62,0.17,0.16,0.03,171.86
240,30,34,1830,15,3.75,0.5,18,4.5,0.58,21,5.25,1.26,0.66,0.55,0.14,0.19,0.38,202.11
241,10,13,853,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.47,0.3,0.34,0.43,2.0,170.08
244,16,31,2225,8,4.0,1.41,9,4.5,0.71,13,6.5,2.12,0.56,0.46,0.5,0.57,2.82,157.25
245,19,24,1316,13,3.25,0.96,13,3.25,0.96,15,3.75,1.26,0.56,0.49,0.32,0.34,1.25,157.16
254,31,40,2488,17,4.25,2.06,18,4.5,2.08,23,5.75,1.71,0.55,0.4,0.2,0.27,1.06,171.35
255,37,55,3672,18,4.5,3.0,18,4.5,3.0,30,7.5,3.87,0.41,0.33,0.32,0.38,2.66,144.22
256,16,34,3768,11,5.5,0.71,11,5.5,0.71,11,5.5,0.71,0.76,0.5,0.54,0.52,1.84,190.5
257,6,8,540,4,2.0,0.0,4,2.0,0.0,5,2.5,0.71,0.42,0.26,0.58,0.75,5.58,157.0
259,7,14,956,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.42,0.26,0.58,0.75,4.17,136.5
260,11,17,1168,7,3.5,0.71,6,3.0,0.0,8,4.0,1.41,0.36,0.21,0.29,0.36,0.32,127.07
261,19,25,1621,10,5.0,1.41,10,5.0,1.41,14,7.0,2.83,0.46,0.3,0.34,0.44,2.09,176.2
269,17,20,1100,8,4.0,0.0,11,5.5,2.12,11,5.5,2.12,0.69,0.56,0.18,0.28,1.91,205.16
278,18,20,1016,14,4.67,3.06,14,4.67,3.06,14,4.67,3.06,0.75,0.59,0.25,0.41,2.14,208.52
282,9,43,19981,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.9,0.84,0.31,0.2,0.72,208.4
285,13,13,612,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.84,0.74,0.16,0.26,0.0,210.98
286,19,20,784,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.85,0.88,0.1,0.08,0.0,210.04
294,7,7,368,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.65,0.49,0.35,0.51,0.0,185.45
298,9,11,664,5,2.5,0.71,5,2.5,0.71,6,3.0,1.41,0.57,0.43,0.44,0.57,3.0,158.75
302,21,43,13881,15,5.0,1.73,14,4.67,1.53,16,5.33,2.08,0.81,0.78,0.22,0.15,0.44,163.29
307,6,39,2353,6,3.0,2.83,6,3.0,2.83,6,3.0,2.83,0.97,0.94,0.53,0.56,3.16,117.9
309,7,24,7974,7,2.33,1.15,7,2.33,1.15,7,2.33,1.15,0.56,0.56,0.59,0.47,0.63,145.44
316,11,48,20193,11,3.67,2.08,11,3.67,2.08,11,3.67,2.08,0.83,0.8,0.29,0.23,1.11,111.94
317,7,9,424,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.68,0.72,0.32,0.28,0.7,123.15
319,4,19,1754,4,1.33,0.58,4,1.33,0.58,4,1.33,0.58,0.33,0.33,0.98,0.99,1.48,93.67
322,7,41,19945,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,0.75,0.67,0.33,0.2,0.75,155.46
338,4,38,19779,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.5,0.5,0.47,0.38,1.41,153.25
347,8,8,344,7,3.5,2.12,6,3.0,1.41,8,4.0,2.83,0.42,0.43,0.42,0.36,0.0,122.16
348,46,60,2202,42,4.67,1.5,26,2.89,0.93,44,4.89,1.76,0.38,0.41,0.35,0.32,0.21,128.16
350,8,11,744,6,2.0,1.0,6,2.0,1.0,8,2.67,1.15,0.25,0.16,0.58,0.64,2.42,121.75
352,9,10,468,9,3.0,2.0,9,3.0,2.0,9,3.0,2.0,0.43,0.41,0.48,0.51,0.0,128.42
357,9,193,199558,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.84,0.86,0.3,0.15,2.01,122.5
365,4,4,236,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.5,0.36,0.5,0.64,0.0,156.75
377,6,23,1958,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.66,0.6,0.78,0.88,1.72,156.5
385,10,44,19989,9,4.5,2.12,10,5.0,1.41,10,5.0,1.41,0.88,0.9,0.32,0.14,0.5,168.83
406,17,25,1516,14,7.0,1.41,14,7.0,1.41,14,7.0,1.41,0.92,0.85,0.34,0.45,0.34,167.5
411,9,9,456,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,0.75,0.63,0.25,0.37,0.0,185.58
431,10,32,2167,10,5.0,4.24,10,5.0,4.24,10,5.0,4.24,0.72,0.66,0.65,0.75,0.4,94.38
432,18,23,1178,16,4.0,0.82,17,4.25,1.26,18,4.5,1.73,0.6,0.58,0.28,0.28,1.26,131.3
435,10,22,1659,7,3.5,0.71,7,3.5,0.71,10,5.0,2.83,0.18,0.1,0.45,0.5,7.79,155.1
440,8,16,1132,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.32,0.18,0.58,0.7,5.56,125.06
