id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,18704,1070108,711621516,1274,13.13,27.31,941,9.7,7.75,4506,46.45,148.18,0.87,0.85,0.49,0.55,20.56,130.8
1,22498,1166446,800973759,1478,13.81,29.69,1340,12.52,18.08,5410,50.56,170.26,0.87,0.86,0.48,0.53,18.39,136.16
2,31969,2290894,1626099008,1662,16.46,40.18,2023,20.03,46.9,8136,80.55,286.39,0.86,0.86,0.51,0.54,14.26,132.36
3,36636,2637721,1848002121,1759,17.77,45.64,1977,19.97,36.36,9186,92.79,328.98,0.86,0.86,0.52,0.58,17.77,130.46
4,32842,2523842,1535916284,1738,17.38,44.3,3023,30.23,105.66,9015,90.15,320.49,0.85,0.84,0.54,0.6,18.77,128.57
5,27960,2422313,1548893285,1707,17.24,44.47,2345,23.69,77.69,8380,84.65,298.17,0.88,0.88,0.52,0.58,18.1,128.18
6,26506,1291259,773277242,1673,17.07,43.77,1644,16.78,40.05,8351,85.21,299.43,0.89,0.89,0.54,0.56,21.74,125.86
7,28430,1893657,1288057977,1690,17.79,45.26,1394,14.67,20.71,8805,92.68,321.95,0.86,0.85,0.53,0.56,21.72,129.21
8,27770,2372215,1672642444,1693,16.28,43.17,1839,17.68,35.42,8536,82.08,296.17,0.86,0.87,0.58,0.61,24.68,119.07
9,29238,2345323,1377176454,1666,15.87,42.75,1951,18.58,52.8,8938,85.12,310.12,0.85,0.84,0.5,0.52,22.54,118.69
10,27391,2863768,2163233181,1690,16.57,43.54,1250,12.25,18.67,8587,84.19,304.76,0.87,0.86,0.52,0.57,23.73,132.2
11,20670,1385108,953648062,1476,15.87,40.59,905,9.73,10.55,6681,71.84,245.34,0.87,0.86,0.49,0.5,21.77,119.7
12,16537,1176632,592059911,1294,14.22,33.9,1337,14.69,37.42,5202,57.16,185.77,0.87,0.87,0.53,0.56,24.81,129.83
13,16329,1436638,998894005,1308,12.95,31.35,1282,12.69,33.39,5066,50.16,169.13,0.85,0.85,0.55,0.57,22.33,128.35
14,22220,1117851,781919626,1291,13.17,30.49,6717,68.54,427.42,5157,52.62,173.79,0.84,0.85,0.52,0.59,15.96,126.53
15,15748,1512351,1072851255,1271,12.71,28.84,1510,15.1,35.04,4791,47.91,158.26,0.86,0.86,0.53,0.57,18.15,122.19
16,17464,1079124,576497507,1214,12.26,27.73,3424,34.59,128.15,4615,46.62,152.86,0.84,0.82,0.53,0.56,20.66,126.91
17,17023,1615041,1378670999,1280,13.06,31.52,2459,25.09,77.09,4994,50.96,171.78,0.86,0.86,0.55,0.59,16.77,136.77
18,28670,1874871,1306849656,1247,13.27,31.62,12196,129.74,663.07,5078,54.02,178.12,0.86,0.86,0.57,0.59,21.55,136.79
19,23254,1560180,1170942361,1151,12.65,30.76,8090,88.9,676.29,4609,50.65,166.68,0.84,0.84,0.54,0.58,19.9,132.27
20,15336,1335698,939158645,1106,12.43,28.38,1105,12.42,30.44,4396,49.39,158.13,0.84,0.83,0.52,0.55,20.78,132.23
21,18237,944598,457057410,1207,12.98,29.95,3640,39.14,299.2,4456,47.91,155.63,0.86,0.85,0.5,0.53,18.88,143.3
22,15564,1391168,1015001805,1159,11.95,26.5,953,9.82,10.36,4237,43.68,142.23,0.86,0.85,0.5,0.53,18.73,144.73
23,15457,1072144,806436838,1169,13.13,27.54,811,9.11,7.51,4253,47.79,146.86,0.85,0.85,0.47,0.51,20.39,149.14
24,13962,312821,191943169,1096,11.78,24.33,744,8.0,5.5,3857,41.47,129.64,0.87,0.86,0.46,0.51,14.22,146.45
25,16045,601141,368726940,1178,11.9,27.33,1557,15.73,50.03,4507,45.53,153.07,0.86,0.84,0.5,0.57,15.91,139.53
26,23398,1661694,1180973961,1414,14.88,34.05,2623,27.61,109.45,6307,66.39,226.04,0.86,0.85,0.53,0.57,17.4,135.95
27,30875,3055034,2269072199,1565,16.65,42.56,4758,50.62,266.54,8115,86.33,300.4,0.88,0.87,0.53,0.58,15.68,128.82
28,27862,2569637,1999070372,1636,18.8,48.77,1171,13.46,14.8,8596,98.8,332.72,0.86,0.86,0.49,0.51,19.0,125.6
29,25266,2248161,1391644928,1604,18.44,46.95,1078,12.39,13.21,8011,92.08,306.24,0.86,0.87,0.56,0.6,26.4,115.5
30,25630,1478878,930219536,1617,17.77,45.36,1171,12.87,15.67,8177,89.86,305.85,0.87,0.87,0.51,0.56,24.69,123.83
31,26817,2221327,1378758328,1625,17.66,46.04,1167,12.68,14.65,8436,91.7,314.35,0.87,0.86,0.53,0.57,23.0,123.23
32,26143,2104244,1331128809,1517,16.86,42.59,1913,21.26,92.32,7964,88.49,298.37,0.87,0.86,0.54,0.58,24.72,126.79
33,28445,1721665,1165773600,1565,16.13,43.22,3389,34.94,164.26,8146,83.98,298.12,0.85,0.85,0.56,0.6,22.56,122.88
