id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,11368,752567,604823137,641,15.63,23.08,665,16.22,17.96,2680,65.37,130.81,0.86,0.86,0.51,0.55,7.94,166.03
1,17960,1050584,869134511,777,19.92,32.48,704,18.05,20.01,4003,102.64,217.96,0.86,0.86,0.47,0.5,6.58,168.87
2,31078,3883206,3504104536,950,27.14,45.46,710,20.29,22.25,6510,186.0,384.57,0.86,0.85,0.46,0.49,9.88,161.79
3,29899,2221052,1778683205,1087,28.61,51.6,709,18.66,18.26,7426,195.42,428.93,0.87,0.84,0.5,0.51,8.18,161.82
4,23553,1911153,1574145240,1010,25.9,47.5,607,15.56,17.13,6887,176.59,394.06,0.87,0.86,0.5,0.54,9.88,162.82
5,20772,1907003,1466574810,935,25.97,46.1,554,15.39,15.91,6444,179.0,383.27,0.88,0.88,0.49,0.5,10.33,170.15
6,21105,2141338,1493247682,954,30.77,51.46,532,17.16,14.57,6775,218.55,429.14,0.84,0.88,0.53,0.58,14.6,169.38
7,22702,2324384,1894174818,993,26.84,47.6,594,16.05,16.56,6825,184.46,399.26,0.88,0.88,0.52,0.54,11.27,168.68
8,23179,1825368,1351954811,935,28.33,49.51,541,16.39,15.87,6762,204.91,417.23,0.85,0.86,0.53,0.54,10.46,163.68
9,23321,2353504,1975201340,994,28.4,50.25,633,18.09,18.02,6978,199.37,418.83,0.85,0.84,0.51,0.53,11.36,165.47
10,21211,3084975,2608596583,996,30.18,50.72,619,18.76,17.43,6327,191.73,387.67,0.83,0.84,0.49,0.53,11.36,169.71
11,15319,1299753,915798230,797,23.44,39.43,535,15.74,16.83,4801,141.21,288.48,0.85,0.85,0.47,0.46,9.93,171.88
12,12443,900450,704480386,718,18.89,32.32,605,15.92,18.57,3757,98.87,206.5,0.88,0.88,0.56,0.57,9.43,181.12
13,10692,1214106,1074169923,730,20.86,31.93,683,19.51,20.79,3501,100.03,191.2,0.87,0.87,0.47,0.5,11.37,171.63
14,10176,865989,717423843,681,18.92,29.67,639,17.75,20.45,3197,88.81,172.71,0.82,0.82,0.57,0.6,13.41,168.98
15,9700,1033244,1005328934,677,19.34,30.35,624,17.83,20.22,3246,92.74,177.54,0.85,0.83,0.53,0.55,12.32,166.02
16,9337,1176264,1057477288,693,21.0,32.41,627,19.0,18.36,3149,95.42,178.23,0.89,0.89,0.5,0.52,11.63,166.22
17,9286,1252856,1028371685,702,21.94,32.89,665,20.78,19.01,3306,103.31,191.02,0.84,0.84,0.48,0.46,9.82,174.91
18,10444,729172,494926404,692,19.22,31.24,767,21.31,21.65,3398,94.39,189.36,0.86,0.85,0.53,0.52,10.68,162.34
19,9253,960328,878316484,628,16.97,26.96,539,14.57,15.24,2869,77.54,154.31,0.84,0.84,0.48,0.48,8.82,173.26
20,9844,923428,743201561,649,18.03,30.17,474,13.17,13.27,2791,77.53,157.38,0.87,0.85,0.47,0.48,6.92,166.88
21,9774,1111389,948028247,580,17.06,25.71,448,13.18,11.89,2373,69.79,130.14,0.88,0.88,0.44,0.43,5.68,170.53
22,9377,1428352,1263050419,587,15.45,22.93,546,14.37,14.48,2415,63.55,123.97,0.85,0.85,0.42,0.45,6.32,173.98
23,8730,702493,588128792,643,14.29,22.6,575,12.78,12.27,2366,52.58,110.68,0.87,0.85,0.45,0.48,9.78,177.69
24,8173,294400,186743778,598,16.61,24.58,533,14.81,13.84,2432,67.56,129.22,0.84,0.84,0.49,0.53,8.02,176.28
25,11481,733353,582333194,707,19.11,31.18,581,15.7,15.5,3419,92.41,186.55,0.86,0.87,0.46,0.49,6.73,170.32
26,19816,1391461,1148727746,851,24.31,41.33,538,15.37,14.72,5410,154.57,325.76,0.87,0.86,0.42,0.45,6.01,175.38
27,21686,2137895,1962957540,901,26.5,46.1,486,14.29,12.4,6278,184.65,381.9,0.87,0.86,0.45,0.47,7.33,175.44
28,21017,1976249,1450664140,926,28.94,48.94,497,15.53,12.84,6401,200.03,403.23,0.88,0.87,0.52,0.52,11.47,160.47
29,19965,1695653,1283553367,963,26.75,48.53,515,14.31,14.4,6281,174.47,374.07,0.82,0.82,0.51,0.54,12.64,169.71
30,21532,1439206,1149166339,956,23.9,46.59,543,13.58,13.8,6461,161.52,370.4,0.9,0.9,0.47,0.49,7.74,169.92
31,21138,1714896,1319911651,929,28.15,49.07,511,15.48,14.01,6322,191.58,391.65,0.86,0.86,0.54,0.55,12.39,170.71
32,19836,1286812,836601035,978,28.76,51.7,569,16.74,16.5,6431,189.15,393.36,0.87,0.86,0.53,0.54,11.7,171.21
33,19231,1356244,1011687910,1004,27.14,50.51,740,20.0,27.65,6408,173.19,378.62,0.88,0.87,0.54,0.55,11.92,164.5
34,17486,1165701,809272099,901,26.5,47.61,667,19.62,26.07,5842,171.82,353.82,0.77,0.78,0.56,0.61,14.48,157.83
35,12721,1523774,1262695330,818,23.37,39.31,768,21.94,28.28,4593,131.23,268.58,0.81,0.8,0.47,0.49,11.81,175.74
36,9086,1150021,801235195,717,19.92,34.22,520,14.44,15.46,3413,94.81,190.71,0.84,0.84,0.51,0.52,10.62,159.1
37,9514,986185,1025456518,667,19.06,32.06,563,16.09,17.09,3252,92.91,184.64,0.87,0.88,0.52,0.54,10.51,164.85
38,9087,458970,341811936,653,18.14,28.27,612,17.0,18.41,2981,82.81,160.27,0.86,0.85,0.52,0.56,9.81,161.24
39,10099,1183620,1101132726,736,17.95,30.8,617,15.05,17.01,3430,83.66,180.66,0.85,0.85,0.53,0.54,17.32,164.59
40,9450,1122008,1009917799,699,18.39,29.43,660,17.37,19.17,3316,87.26,176.75,0.86,0.85,0.52,0.52,11.03,171.34
41,10523,999610,685567826,790,20.26,32.87,726,18.62,20.61,3836,98.36,202.68,0.86,0.83,0.53,0.49,13.16,179.28
