id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,442,8405,4351477,207,12.94,11.57,214,13.38,8.36,293,18.31,18.46,0.97,0.95,0.46,0.52,13.73,125.24
1,470,7133,1981634,224,12.44,9.75,226,12.56,6.55,334,18.56,17.86,0.98,0.98,0.44,0.48,16.36,116.24
2,1177,238653,183042738,347,16.52,16.79,277,13.19,7.47,764,36.38,56.33,0.99,0.99,0.41,0.37,10.75,139.84
3,2741,397317,361508906,407,23.94,27.71,255,15.0,9.13,1608,94.59,131.56,0.88,0.88,0.45,0.41,17.82,128.02
4,1553,253253,215033506,354,20.82,24.4,216,12.71,7.01,1093,64.29,86.04,0.96,0.98,0.45,0.43,20.12,126.17
5,1601,255490,171120820,365,21.47,25.86,172,10.12,5.97,1100,64.71,86.95,0.98,0.92,0.52,0.45,19.53,108.25
6,1729,234494,209805784,396,22.0,26.09,213,11.83,7.52,1169,64.94,88.31,0.92,0.9,0.41,0.38,19.64,123.12
7,1594,230270,157382395,400,23.53,27.46,225,13.24,7.2,1072,63.06,83.46,0.92,0.93,0.43,0.36,20.55,122.74
8,1642,301622,254089931,364,20.22,24.55,217,12.06,6.86,1118,62.11,87.95,0.87,0.89,0.44,0.39,21.57,123.14
9,1811,210559,147583216,388,20.42,24.15,216,11.37,6.25,1213,63.84,89.92,0.88,0.89,0.47,0.42,20.38,133.56
10,1934,321383,304764636,404,23.76,24.9,255,15.0,8.43,1199,70.53,89.18,0.98,0.94,0.42,0.35,20.58,127.3
11,1760,340713,339825295,382,22.47,24.49,236,13.88,7.99,1136,66.82,85.7,0.89,0.85,0.39,0.36,20.74,112.06
12,1723,139783,112956315,383,23.94,25.55,210,13.12,6.22,1215,75.94,94.8,0.94,0.94,0.42,0.35,22.55,123.0
13,584,19093,10625955,221,12.28,12.09,236,13.11,7.61,387,21.5,25.56,0.98,0.98,0.47,0.47,13.61,121.54
14,573,15936,6887612,263,15.47,15.06,177,10.41,5.71,447,26.29,30.71,0.97,0.98,0.48,0.46,10.99,124.03
15,396,31715,32383333,209,11.61,11.25,150,8.33,4.43,311,17.28,19.45,0.96,0.91,0.5,0.48,16.99,127.74
16,313,9357,6734213,187,9.84,8.08,169,8.89,5.57,244,12.84,12.1,0.91,0.87,0.46,0.48,16.23,127.71
17,334,44571,50444373,179,9.94,8.37,159,8.83,3.93,246,13.67,13.58,0.9,0.88,0.43,0.4,19.47,129.28
18,446,13102,8964067,202,11.88,10.75,172,10.12,5.16,315,18.53,20.07,0.99,0.98,0.45,0.45,16.09,129.51
19,414,9922,5295923,200,12.5,9.82,182,11.38,5.57,296,18.5,17.31,0.96,0.95,0.41,0.42,18.14,111.28
20,438,27564,23734861,245,14.41,12.89,173,10.18,6.3,325,19.12,19.0,0.97,0.96,0.47,0.41,12.78,128.9
21,455,32578,27398565,258,12.9,11.74,205,10.25,6.28,339,16.95,16.29,0.9,0.88,0.39,0.31,11.44,129.86
22,423,38614,45042560,209,12.29,9.12,182,10.71,5.39,293,17.24,15.95,0.99,0.99,0.42,0.39,13.34,126.68
23,425,27683,19694022,209,11.61,9.2,200,11.11,5.76,284,15.78,14.51,1.0,1.0,0.46,0.43,13.18,134.37
24,342,4541,1225441,205,10.79,8.42,178,9.37,4.63,272,14.32,13.25,0.94,0.95,0.45,0.45,14.94,138.74
25,349,4226,1146969,191,10.61,8.33,162,9.0,4.2,272,15.11,14.49,0.84,0.83,0.5,0.54,12.9,137.56
26,1495,280709,265551780,357,17.85,22.05,206,10.3,6.04,1017,50.85,84.38,0.93,0.92,0.45,0.38,13.14,135.11
27,1862,290946,248418972,391,20.58,24.32,223,11.74,7.72,1232,64.84,91.25,0.95,0.95,0.41,0.34,18.8,134.59
