id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,729,2944,417009,198,16.5,6.49,183,15.25,8.57,499,41.58,29.21,0.44,0.45,0.47,0.49,10.08,130.56
1,801,3041,425467,213,17.75,7.91,185,15.42,9.37,570,47.5,36.09,0.45,0.44,0.48,0.52,7.85,128.38
2,743,3384,716967,221,18.42,6.32,179,14.92,9.35,543,45.25,30.54,0.49,0.49,0.44,0.43,13.38,129.5
3,946,161678,223277545,238,19.83,5.11,135,11.25,8.06,662,55.17,18.34,0.52,0.51,0.44,0.35,13.54,128.74
4,770,36665,30445098,257,21.42,5.4,163,13.58,9.14,602,50.17,16.73,0.44,0.43,0.42,0.3,16.69,127.93
5,573,177600,67613948,202,16.83,3.35,125,10.42,6.14,475,39.58,11.24,0.52,0.51,0.49,0.44,21.43,132.44
6,644,11212,8413435,205,17.08,3.34,131,10.92,8.3,508,42.33,12.33,0.51,0.5,0.44,0.39,19.89,125.85
7,698,61029,56118673,240,18.46,5.72,132,10.15,6.4,560,43.08,16.93,0.25,0.2,0.38,0.31,20.45,124.66
8,705,8512,3049269,231,19.25,6.11,129,10.75,7.66,567,47.25,18.03,0.44,0.42,0.48,0.43,18.66,124.17
9,843,18905,12312735,264,22.0,8.11,143,11.92,8.38,650,54.17,18.76,0.4,0.38,0.49,0.41,15.86,127.37
10,724,22952,19050827,240,20.0,4.59,149,12.42,8.98,561,46.75,11.89,0.39,0.37,0.47,0.42,28.21,127.57
11,696,589795,506689309,230,19.17,3.66,127,10.58,8.33,538,44.83,14.7,0.31,0.3,0.45,0.31,19.85,125.82
12,675,8893,3857378,218,16.77,5.51,119,9.15,6.83,532,40.92,16.22,0.47,0.45,0.46,0.43,19.48,128.52
13,525,2008,193069,161,13.42,6.19,127,10.58,6.26,401,33.42,24.64,0.5,0.49,0.48,0.52,11.38,131.19
14,547,2297,209108,169,13.0,7.48,125,9.62,5.8,417,32.08,27.73,0.45,0.45,0.48,0.52,10.24,120.71
15,572,3527,929563,182,15.17,6.15,140,11.67,8.8,441,36.75,24.9,0.5,0.5,0.47,0.47,13.81,122.47
16,588,7710,624487,183,15.25,6.25,137,11.42,7.87,447,37.25,26.38,0.42,0.44,0.46,0.45,13.69,122.78
17,565,3562,911570,190,15.83,3.83,136,11.33,7.41,429,35.75,16.69,0.48,0.49,0.49,0.44,14.07,131.67
18,609,12877,9498612,183,15.25,5.05,144,12.0,7.97,469,39.08,22.04,0.48,0.48,0.5,0.43,17.35,131.6
19,580,3384,584671,177,14.75,5.8,141,11.75,8.28,423,35.25,24.44,0.5,0.5,0.5,0.51,10.78,129.96
20,627,2487,390940,181,15.08,5.37,161,13.42,9.1,456,38.0,26.37,0.5,0.49,0.49,0.54,11.56,132.3
21,626,2242,240894,193,16.08,6.4,152,12.67,7.01,465,38.75,27.52,0.51,0.51,0.54,0.56,12.06,130.05
22,687,2706,348678,189,14.54,6.69,161,12.38,8.28,495,38.08,29.53,0.48,0.49,0.46,0.49,9.47,126.73
23,638,1984,227135,185,15.42,6.56,157,13.08,8.59,455,37.92,27.62,0.51,0.5,0.48,0.5,4.61,132.86
24,578,2201,223719,182,14.0,7.77,126,9.69,4.79,446,34.31,28.56,0.48,0.46,0.43,0.42,10.89,135.77
25,511,2218,200085,167,13.92,6.5,134,11.17,7.04,391,32.58,23.02,0.41,0.4,0.5,0.48,9.68,136.39
26,545,2309,426124,189,15.75,6.33,133,11.08,6.61,427,35.58,24.39,0.52,0.51,0.47,0.47,7.07,129.67
27,594,17376,14852404,203,15.62,6.21,131,10.08,7.34,475,36.54,18.39,0.46,0.45,0.51,0.44,11.67,129.51
28,702,20117,18311364,233,19.42,3.85,145,12.08,7.61,552,46.0,11.0,0.45,0.4,0.41,0.33,22.09,131.09
29,676,19410,16003111,230,19.17,6.56,136,11.33,8.84,504,42.0,10.85,0.45,0.45,0.48,0.4,11.21,126.55
30,738,17278,13941142,250,19.23,7.96,124,9.54,7.05,599,46.08,20.97,0.48,0.44,0.47,0.41,16.68,134.25
31,704,33779,27798469,239,18.38,6.78,133,10.23,7.75,568,43.69,16.36,0.42,0.43,0.47,0.41,22.33,125.03
32,604,41016,38833933,217,18.08,4.27,131,10.92,7.51,481,40.08,14.37,0.45,0.44,0.4,0.32,18.64,123.84
33,494,9654,7457394,149,12.42,2.75,104,8.67,7.29,377,31.42,15.31,0.44,0.39,0.46,0.42,19.18,134.49
34,639,12225,6909949,220,18.33,4.83,106,8.83,5.69,515,42.92,12.89,0.5,0.48,0.49,0.43,19.05,127.91
35,677,79353,64272629,235,18.08,6.38,139,10.69,8.2,513,39.46,14.45,0.42,0.39,0.46,0.38,22.9,130.63
36,579,8538,3793098,201,16.75,3.96,155,12.92,10.37,441,36.75,15.75,0.43,0.44,0.48,0.38,18.14,127.63
37,478,2168,375993,164,12.62,5.36,132,10.15,6.83,378,29.08,21.74,0.52,0.52,0.46,0.49,14.2,126.92
38,524,65045,73314631,161,13.42,4.8,122,10.17,7.27,401,33.42,22.0,0.42,0.44,0.49,0.51,9.5,130.62
39,552,3139,658922,174,14.5,5.5,133,11.08,6.91,411,34.25,21.93,0.43,0.44,0.49,0.45,17.76,128.36
40,591,3202,736164,187,14.38,6.97,139,10.69,7.38,467,35.92,25.65,0.51,0.49,0.48,0.44,11.82,136.54
41,623,6051,2282781,194,16.17,5.27,152,12.67,9.87,470,39.17,22.3,0.49,0.5,0.44,0.4,15.81,127.59
42,594,2450,437969,178,14.83,5.78,156,13.0,8.1,445,37.08,26.27,0.52,0.5,0.52,0.56,10.26,130.54
43,521,3088,564117,161,12.38,5.72,142,10.92,8.61,397,30.54,22.91,0.44,0.44,0.53,0.53,9.72,125.79
44,616,2750,322423,168,14.0,5.17,192,16.0,11.69,428,35.67,24.08,0.48,0.46,0.49,0.51,6.14,127.57
45,614,3213,321117,168,14.0,6.21,176,14.67,10.92,446,37.17,25.7,0.44,0.45,0.52,0.53,14.81,126.29
