id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3397,35690,19703196,618,10.66,9.11,473,8.16,5.35,1624,28.0,33.31,0.61,0.63,0.42,0.43,7.94,162.67
1,3983,86381,73080076,683,12.89,12.73,457,8.62,5.39,1940,36.6,44.84,0.56,0.59,0.42,0.41,8.58,165.12
2,9539,706387,761894382,942,18.47,21.06,456,8.94,5.57,3878,76.04,113.51,0.59,0.64,0.39,0.35,7.03,162.98
3,12632,923705,934923471,1118,20.7,27.28,448,8.3,5.05,4994,92.48,154.3,0.62,0.62,0.41,0.42,7.65,159.12
4,9240,633028,600059924,1034,19.51,26.26,397,7.49,6.19,4311,81.34,136.24,0.52,0.53,0.46,0.47,10.33,145.28
5,8058,1178977,1254924305,932,17.58,23.28,1385,26.13,37.8,3605,68.02,111.95,0.63,0.64,0.35,0.32,9.29,129.03
6,7342,592131,554007566,910,17.17,22.29,1472,27.77,39.85,3355,63.3,102.48,0.59,0.6,0.35,0.35,10.98,126.97
7,5950,418763,366583355,884,16.37,21.72,443,8.2,8.34,3267,60.5,97.51,0.57,0.58,0.49,0.47,16.64,146.89
8,6379,557019,575698989,916,16.65,22.59,414,7.53,7.87,3604,65.53,108.59,0.5,0.52,0.47,0.45,15.56,146.14
9,7006,522059,494500506,996,17.79,24.6,458,8.18,7.3,3770,67.32,112.26,0.53,0.56,0.46,0.45,18.08,145.48
10,7013,500475,447094333,935,16.7,22.56,484,8.64,8.58,3771,67.34,111.44,0.51,0.55,0.43,0.39,15.02,146.03
11,6359,419778,392448802,921,15.61,22.09,532,9.02,10.41,3418,57.93,98.18,0.53,0.55,0.45,0.41,19.34,149.18
12,4684,261921,242466676,756,14.54,18.56,394,7.58,7.72,2730,52.5,81.97,0.57,0.59,0.47,0.46,18.37,141.07
13,2769,109120,97720363,620,11.92,13.18,476,9.15,10.2,1827,35.13,48.23,0.55,0.57,0.47,0.42,14.21,142.03
14,2156,39819,20999401,592,10.76,10.97,483,8.78,9.87,1545,28.09,36.02,0.55,0.57,0.48,0.45,13.73,148.61
15,2056,79618,74145863,526,9.74,9.29,448,8.3,8.96,1410,26.11,31.04,0.55,0.56,0.44,0.42,14.13,147.95
16,1842,75427,76870637,558,10.73,11.38,435,8.37,9.72,1320,25.38,31.53,0.63,0.64,0.44,0.39,14.62,143.61
