id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,5244,237821,76563120,617,13.13,19.48,999,21.26,23.87,1484,31.57,64.93,0.91,0.91,0.44,0.52,11.32,156.13
1,5869,489738,341304936,683,15.18,23.89,1064,23.64,26.99,1786,39.69,84.72,0.9,0.9,0.4,0.45,9.93,148.91
2,6356,350251,188465108,690,13.8,23.71,964,19.28,23.13,2169,43.38,103.65,0.9,0.89,0.46,0.51,13.37,145.89
3,12613,1547764,1375155181,846,19.23,36.97,928,21.09,25.03,4650,105.68,261.26,0.92,0.92,0.47,0.51,4.82,153.96
4,15975,2856192,2741178268,930,19.79,41.4,863,18.36,22.43,6439,137.0,351.46,0.94,0.94,0.47,0.51,10.73,158.4
5,15330,1737648,1699233406,991,19.82,44.07,749,14.98,15.78,6452,129.04,341.99,0.92,0.89,0.48,0.56,7.04,136.11
6,14783,2079741,2021646998,1023,20.88,45.24,805,16.43,18.24,6567,134.02,350.37,0.93,0.91,0.45,0.48,13.44,139.66
7,15013,3020658,2883641974,1003,20.9,45.88,764,15.92,17.99,6507,135.56,352.61,0.94,0.92,0.52,0.58,12.62,144.9
8,14334,2042892,1916395020,1301,24.09,58.71,1143,21.17,33.53,6475,119.91,331.09,0.93,0.91,0.45,0.52,16.3,141.82
9,16065,2580274,2627070502,1451,28.45,69.7,1313,25.75,42.45,7146,140.12,377.21,0.97,0.96,0.48,0.55,16.38,147.08
10,14900,1992322,1877896682,1073,23.33,50.51,1158,25.17,36.38,6617,143.85,355.91,0.93,0.92,0.44,0.52,19.45,144.58
11,13341,3232664,4018203073,1349,28.7,65.14,1507,32.06,47.81,6218,132.3,332.61,0.94,0.94,0.49,0.57,10.59,142.77
12,9093,1285124,1191305772,926,20.13,42.94,977,21.24,24.09,4092,88.96,225.14,0.94,0.94,0.49,0.53,15.0,137.25
13,6829,1007724,825806479,740,13.96,28.62,785,14.81,17.23,3035,57.26,149.73,0.93,0.91,0.52,0.57,13.48,148.17
14,6256,914366,806051637,751,15.02,29.05,877,17.54,21.51,2768,55.36,137.86,0.91,0.9,0.48,0.55,11.7,139.21
15,5761,554082,523403297,748,12.26,24.23,1110,18.2,28.93,2339,38.34,101.95,0.97,0.97,0.5,0.57,11.37,140.17
16,5476,584601,491172784,781,15.02,28.84,1093,21.02,22.55,2252,43.31,104.54,0.92,0.89,0.49,0.56,8.06,126.74
17,5167,723479,572189586,736,14.15,27.16,1016,19.54,19.68,2019,38.83,93.11,0.87,0.86,0.54,0.62,12.62,132.15
18,5096,488174,417643716,774,12.9,26.42,1007,16.78,19.06,1942,32.37,83.79,0.93,0.92,0.51,0.57,9.84,150.09
19,5177,791317,603898739,666,12.81,22.41,902,17.35,17.77,1745,33.56,78.03,0.9,0.91,0.48,0.55,14.1,152.65
20,4378,344682,293298530,599,12.48,21.14,812,16.92,20.11,1500,31.25,69.85,0.85,0.84,0.49,0.56,14.99,143.82
21,3956,229088,146386381,540,12.27,19.47,785,17.84,20.77,1346,30.59,64.69,0.93,0.92,0.41,0.46,4.24,161.84
22,4293,96025,74061346,587,12.23,19.31,812,16.92,20.27,1335,27.81,59.72,0.96,0.95,0.43,0.5,4.33,153.17
23,4684,219065,142640168,610,12.45,19.14,858,17.51,19.86,1474,30.08,64.54,0.93,0.93,0.46,0.55,8.43,159.92
24,4252,673497,740182596,575,13.07,20.19,853,19.39,22.9,1369,31.11,63.62,0.87,0.88,0.46,0.55,6.03,150.19
25,3695,206190,86057908,605,12.87,20.22,813,17.3,19.48,1393,29.64,62.74,0.92,0.92,0.47,0.53,7.05,150.7
26,3984,149150,127568489,634,12.94,21.72,899,18.35,20.84,1611,32.88,74.13,0.95,0.95,0.45,0.53,10.81,163.37
27,9549,989571,943870660,842,18.71,35.89,874,19.42,21.68,4170,92.67,234.47,0.93,0.93,0.46,0.53,8.08,142.54
28,14117,1622258,1554778581,975,25.66,49.16,714,18.79,24.29,5952,156.63,355.84,0.95,0.95,0.48,0.53,8.28,150.3
29,14989,1707877,1674320995,1075,19.91,45.23,711,13.17,15.69,6522,120.78,334.65,0.93,0.92,0.49,0.55,18.84,145.79
30,14201,2293226,2207322479,1015,18.45,42.28,801,14.56,17.71,6364,115.71,322.87,0.94,0.94,0.51,0.58,9.13,137.18
31,18969,2715468,2561531446,1355,26.06,60.9,1427,27.44,41.15,7551,145.21,394.37,0.98,0.96,0.5,0.58,12.78,151.91
32,14562,2001682,1902169751,1371,27.98,63.75,1393,28.43,42.46,6462,131.88,343.49,0.92,0.9,0.53,0.63,13.56,137.6
33,13690,4729116,5295626594,1047,19.75,46.08,598,11.28,14.75,6215,117.26,320.49,0.95,0.94,0.47,0.51,11.43,148.45
34,13087,1468611,1222359160,961,19.61,42.84,573,11.69,11.74,5909,120.59,313.97,0.95,0.94,0.49,0.56,16.19,138.35
35,20731,1318504,1271741080,1028,17.13,39.2,9893,164.88,1185.88,4914,81.9,235.2,0.94,0.94,0.49,0.57,13.35,151.83
36,8034,848363,728291232,861,16.88,35.65,640,12.55,13.28,3826,75.02,198.24,0.97,0.97,0.57,0.64,6.97,138.93
37,6217,767592,765482413,720,14.69,28.03,586,11.96,11.97,2799,57.12,141.38,0.92,0.92,0.51,0.59,10.45,144.36
38,5927,408555,236566065,745,15.2,29.72,641,13.08,14.36,2549,52.02,127.62,0.91,0.9,0.54,0.59,14.14,142.28
39,6726,555306,424769571,977,19.16,41.62,1022,20.04,28.19,2861,56.1,140.66,0.91,0.91,0.46,0.54,10.52,139.01
40,7034,1411306,1160545674,759,15.18,30.11,1137,22.74,27.4,2590,51.8,127.84,0.95,0.94,0.54,0.59,18.49,147.15
41,7161,619254,610891877,937,16.44,36.14,1127,19.77,26.77,2816,49.4,131.13,0.97,0.95,0.5,0.57,14.34,145.42
42,6312,717419,767466156,798,12.47,24.9,994,15.53,21.4,2248,35.12,94.22,0.94,0.94,0.46,0.51,10.68,135.9
43,5528,678448,677685705,916,15.79,37.11,1147,19.78,32.09,2284,39.38,104.95,0.93,0.9,0.48,0.54,6.45,134.67
44,5570,478480,426800067,904,17.06,37.51,1310,24.72,34.98,2052,38.72,96.53,0.93,0.93,0.53,0.59,11.46,154.37
45,4881,295336,236285634,768,15.36,33.39,1033,20.66,28.4,1847,36.94,91.16,0.94,0.93,0.51,0.59,5.36,154.75
46,4547,1230659,1528808712,550,11.22,19.41,823,16.8,22.51,1436,29.31,66.54,0.94,0.93,0.49,0.56,17.92,150.08
47,5122,251966,180380389,598,11.96,18.53,1473,29.46,50.98,1461,29.22,63.08,0.94,0.94,0.49,0.59,8.05,146.44
48,4975,480410,489351058,610,11.09,17.46,841,15.29,20.21,1534,27.89,63.32,0.93,0.91,0.44,0.52,8.48,148.43
49,5058,498955,505453337,622,10.54,18.18,584,9.9,10.83,1711,29.0,71.46,0.92,0.91,0.5,0.59,10.33,145.49
50,4578,493219,508742795,579,13.16,23.86,478,10.86,11.84,1755,39.89,91.08,0.92,0.91,0.49,0.56,6.01,158.04
51,10958,1310757,1183840505,829,15.94,33.21,514,9.88,10.62,4695,90.29,251.7,0.95,0.95,0.46,0.5,9.85,150.01
52,13829,3302123,3198039653,911,19.38,41.22,494,10.51,13.06,5818,123.79,317.23,0.94,0.93,0.43,0.52,14.9,151.72
53,16091,2044217,1895426042,926,19.7,42.53,632,13.45,14.9,6407,136.32,350.59,0.96,0.97,0.49,0.54,15.0,139.09
54,14895,1989112,1874132439,967,18.25,39.59,735,13.87,15.19,6251,117.94,320.63,0.95,0.94,0.55,0.61,16.39,148.3
55,20446,3398022,3228912435,1413,27.71,68.94,1030,20.2,40.56,8191,160.61,434.19,0.96,0.95,0.52,0.61,12.05,143.5
56,16913,2037721,1812796812,1330,27.14,65.05,947,19.33,35.96,7338,149.76,395.92,0.95,0.94,0.54,0.6,11.12,145.94
57,14607,1554487,1247099272,1377,30.6,69.25,1232,27.38,54.4,6611,146.91,367.6,0.97,0.97,0.51,0.58,14.12,147.74
58,14756,1311641,1190937313,1287,27.98,62.91,1113,24.2,44.18,6219,135.2,342.02,0.95,0.95,0.44,0.52,11.35,143.56
59,13255,3337453,3400071556,1094,23.78,51.96,690,15.0,21.47,5859,127.37,323.64,0.95,0.93,0.49,0.53,18.49,147.98
60,11283,2011898,1790217898,1041,16.02,38.5,752,11.57,17.57,5015,77.15,231.19,0.92,0.91,0.46,0.5,11.66,136.99
