id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3117,4908,255015,2033,5.17,2.14,2099,5.34,2.15,2917,7.42,4.04,0.68,0.66,0.42,0.41,2.4,205.98
1,3275,5651,304798,2207,5.56,2.36,2269,5.72,2.32,3104,7.82,4.16,0.67,0.64,0.44,0.43,2.41,205.31
2,2844,5184,273887,1975,4.97,2.19,1996,5.03,2.13,2712,6.83,4.09,0.67,0.65,0.44,0.43,2.07,201.75
3,2442,4882,259146,1737,4.47,1.91,1755,4.51,1.92,2324,5.97,3.17,0.67,0.65,0.45,0.46,2.4,203.87
4,2031,3468,185910,1419,3.92,1.87,1398,3.86,1.82,1953,5.4,3.12,0.63,0.61,0.5,0.49,3.44,206.99
5,1861,3146,160132,1375,3.66,1.75,1356,3.61,1.76,1809,4.81,2.72,0.67,0.65,0.48,0.48,2.8,204.92
6,1799,3058,151790,1305,3.66,1.72,1321,3.7,1.73,1749,4.9,2.64,0.66,0.64,0.5,0.49,3.24,205.44
7,1935,3497,174207,1382,3.71,1.67,1416,3.8,1.72,1859,4.98,2.68,0.66,0.64,0.48,0.48,3.4,203.56
8,1816,3299,163339,1321,3.6,1.67,1312,3.57,1.74,1764,4.81,2.81,0.64,0.63,0.5,0.49,3.62,201.23
9,1918,3243,157324,1357,3.61,1.61,1356,3.61,1.67,1863,4.95,2.68,0.64,0.62,0.49,0.48,4.02,204.86
10,1808,3715,196214,1295,3.64,1.54,1318,3.7,1.74,1738,4.88,2.54,0.65,0.63,0.48,0.47,3.53,206.56
11,1950,4542,338770,1377,3.76,1.94,1370,3.74,2.28,1840,5.03,3.0,0.65,0.62,0.51,0.49,3.47,208.38
12,1801,3530,187121,1304,3.56,1.68,1295,3.54,1.68,1745,4.77,2.75,0.63,0.61,0.49,0.48,2.35,204.62
13,2046,3609,218073,1420,3.7,1.56,1420,3.7,1.59,1966,5.12,2.65,0.62,0.6,0.49,0.48,4.14,204.44
14,2357,4714,285607,1547,4.08,1.77,1526,4.03,1.75,2282,6.02,3.39,0.61,0.58,0.49,0.48,3.39,205.18
15,1864,3188,171837,1361,3.65,1.65,1325,3.55,1.59,1801,4.83,2.63,0.63,0.61,0.49,0.48,3.1,203.07
16,1820,3102,191886,1318,3.56,1.68,1330,3.59,1.8,1737,4.69,2.7,0.64,0.61,0.5,0.49,3.66,197.15
17,1935,3320,166297,1378,3.64,1.69,1433,3.78,1.76,1870,4.93,3.01,0.7,0.68,0.48,0.47,2.17,206.45
18,2223,3955,199001,1467,3.86,1.67,1456,3.83,1.67,2137,5.62,3.24,0.61,0.58,0.47,0.46,3.34,207.39
19,2480,4138,198181,1637,4.17,1.74,1675,4.26,1.87,2369,6.03,3.23,0.62,0.6,0.46,0.45,2.78,203.64
20,2463,3965,192036,1595,4.2,1.77,1651,4.34,1.83,2330,6.13,3.58,0.65,0.63,0.45,0.44,2.64,210.46
21,2584,4288,208161,1729,4.54,1.87,1816,4.77,1.97,2413,6.33,3.34,0.7,0.68,0.41,0.41,2.45,212.61
