id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,10250,442953,417776042,2955,7.76,6.47,7725,20.28,37.74,6017,15.79,27.07,0.9,0.9,0.52,0.66,12.38,126.73
1,11406,481970,444704340,3222,8.39,7.77,8701,22.66,47.56,6693,17.43,31.67,0.89,0.89,0.52,0.66,11.69,123.0
2,15339,886531,788055019,3576,9.1,9.95,8674,22.07,47.69,8169,20.79,45.65,0.89,0.89,0.52,0.66,12.81,122.39
3,21845,1510091,1255145302,4246,11.26,14.33,9266,24.58,49.75,10156,26.94,64.79,0.92,0.91,0.55,0.67,14.12,118.9
4,25776,3101770,2826958109,4617,11.78,15.63,9422,24.04,48.48,11502,29.34,76.18,0.91,0.91,0.55,0.67,19.21,116.97
5,26485,2765548,2404338295,4706,13.07,16.99,9093,25.26,49.99,12094,33.59,83.94,0.92,0.92,0.56,0.67,20.91,116.82
6,25211,3303220,2509906891,4639,12.44,16.57,8928,23.94,46.84,11846,31.76,81.11,0.92,0.91,0.55,0.67,22.75,114.58
7,24697,2558651,2177715277,4744,13.21,16.58,9340,26.02,50.66,11835,32.97,75.41,0.9,0.9,0.54,0.65,23.72,116.1
8,24360,3113389,2438310687,4789,12.03,16.01,9816,24.66,50.61,11665,29.31,72.41,0.88,0.87,0.55,0.66,20.45,112.12
9,26309,5034405,3813795567,4981,13.04,17.28,10138,26.54,53.8,12746,33.37,81.85,0.89,0.89,0.54,0.64,23.09,115.88
10,25951,3693007,3001535121,4812,12.97,16.66,10026,27.02,54.26,12078,32.56,80.05,0.9,0.89,0.55,0.68,24.0,114.51
11,22691,2275493,2046465559,4282,12.06,14.71,9783,27.56,55.56,10823,30.49,67.53,0.93,0.92,0.56,0.69,21.26,112.02
12,17704,2310801,2134371723,3906,11.19,13.97,8698,24.92,50.8,9344,26.77,58.36,0.92,0.92,0.56,0.68,21.43,115.72
13,15764,1498764,1304150303,3972,10.76,14.63,10119,27.42,70.24,9140,24.77,51.79,0.9,0.89,0.55,0.67,19.27,117.35
14,14121,1332640,1356995046,3792,10.01,13.55,10302,27.18,63.81,8173,21.56,41.09,0.89,0.89,0.54,0.66,18.14,118.14
15,12838,1338417,1373764780,3590,9.47,13.5,9935,26.21,59.46,7316,19.3,38.15,0.91,0.91,0.53,0.68,17.8,115.4
16,12340,1071981,1007013800,3458,9.42,13.35,9571,26.08,61.75,7363,20.06,39.82,0.89,0.88,0.55,0.7,18.82,115.33
17,10314,1369770,1386104451,3167,8.9,11.72,7825,21.98,48.67,6409,18.0,32.46,0.87,0.87,0.54,0.68,19.32,119.34
18,10943,912595,916995307,3025,9.03,10.71,7706,23.0,47.81,6553,19.56,32.7,0.92,0.92,0.51,0.67,18.87,117.57
19,8581,796597,844634444,2659,7.96,8.52,6117,18.31,35.64,5293,15.85,25.68,0.91,0.9,0.54,0.66,15.87,120.42
20,9183,648132,668551618,2409,7.62,7.62,6584,20.84,41.27,5673,17.95,29.98,0.9,0.9,0.52,0.65,14.62,123.1
21,7593,431247,441791503,2433,7.31,6.17,5346,16.05,28.87,4832,14.51,23.35,0.9,0.9,0.5,0.63,12.22,135.65
22,10244,403751,380741908,2654,7.48,6.09,7654,21.56,64.11,5135,14.46,22.25,0.91,0.9,0.49,0.62,11.23,138.0
23,8745,341342,301682868,2632,7.52,6.1,6213,17.75,34.28,5160,14.74,22.78,0.9,0.9,0.51,0.64,10.66,134.87
24,8090,305689,284135665,2453,7.69,5.97,5700,17.87,32.57,4748,14.88,21.06,0.92,0.92,0.51,0.66,11.95,135.21
25,8065,336529,279558655,2581,7.99,7.02,5734,17.75,32.39,4844,15.0,22.07,0.93,0.93,0.51,0.66,12.39,136.33
26,11452,546898,493651257,2929,8.49,9.02,6516,18.89,34.95,6173,17.89,37.84,0.9,0.9,0.51,0.65,12.2,128.65
27,16979,1370695,1248743746,3648,10.31,12.98,7282,20.57,40.83,8451,23.87,57.87,0.9,0.9,0.53,0.65,13.95,122.62
28,22842,2024838,1669183777,4035,11.27,14.87,8514,23.78,48.46,10249,28.63,74.03,0.89,0.88,0.54,0.65,19.75,114.58
29,26724,2741014,2604184023,4364,12.61,17.02,9970,28.82,68.76,11923,34.46,84.86,0.9,0.89,0.54,0.65,23.4,113.86
30,28755,2877074,2357970690,4847,13.06,18.93,12432,33.51,100.7,13640,36.77,95.21,0.91,0.91,0.55,0.66,21.87,115.28
31,24836,2428400,1999339132,4630,12.55,16.48,10805,29.28,64.64,12065,32.7,77.34,0.91,0.9,0.54,0.66,23.05,118.71
32,23881,2969121,3048462808,4336,12.72,16.28,10589,31.05,64.04,11303,33.15,78.32,0.9,0.89,0.55,0.65,22.51,113.89
33,25170,2321284,2071182166,4387,12.05,16.34,10665,29.3,62.15,11399,31.32,77.03,0.89,0.89,0.57,0.67,20.98,115.56
34,24534,2944268,2543422650,4340,12.16,15.7,9520,26.67,53.37,11057,30.97,77.31,0.91,0.91,0.57,0.69,22.24,110.54
35,21936,1720644,1516458972,3911,11.21,14.28,9280,26.59,53.88,9833,28.17,68.37,0.9,0.9,0.54,0.65,18.92,120.99
36,17859,1769114,1787016038,3751,10.69,13.79,8690,24.76,53.1,9097,25.92,56.87,0.92,0.92,0.53,0.65,19.95,115.93
37,15677,1336504,1337225382,3775,10.6,14.01,9321,26.18,60.15,8750,24.58,48.95,0.88,0.88,0.55,0.67,18.61,115.13
38,12834,759764,635717247,3394,10.19,13.06,9195,27.61,66.88,7595,22.81,43.42,0.9,0.9,0.55,0.68,17.68,116.53
39,13145,1206207,1172353469,3730,10.16,13.56,10037,27.35,61.09,7561,20.6,38.35,0.89,0.88,0.54,0.69,17.76,113.12
40,13084,1322880,1406043728,3661,9.66,13.42,10481,27.65,63.71,7459,19.68,38.24,0.91,0.91,0.59,0.7,17.44,112.95
41,12999,1936086,2099463741,3644,9.56,12.81,10162,26.67,57.9,7163,18.8,34.28,0.89,0.89,0.55,0.67,16.38,116.97
42,11144,807599,775022238,3366,8.88,11.02,8469,22.35,46.48,6240,16.46,27.83,0.89,0.89,0.55,0.67,15.89,120.64
43,8586,538913,468802284,2583,7.73,8.52,6270,18.77,38.47,5107,15.29,25.04,0.89,0.89,0.56,0.68,15.5,119.04
44,8543,1591093,2012800919,2421,7.25,7.3,6237,18.67,39.21,4843,14.5,24.73,0.9,0.9,0.53,0.66,13.72,115.7
45,8180,572823,612341310,2289,7.04,6.37,5880,18.09,38.5,4707,14.48,24.81,0.91,0.91,0.54,0.69,14.57,113.81
46,9127,577905,600520341,2524,6.99,6.34,6591,18.26,39.05,5077,14.06,23.72,0.86,0.85,0.49,0.62,11.65,119.05
47,9969,548951,481326201,2715,7.69,6.81,7174,20.32,41.31,5283,14.97,23.66,0.88,0.88,0.52,0.65,12.95,121.18
48,12441,719941,731075598,2944,7.87,7.01,8349,22.32,53.36,5755,15.39,25.5,0.88,0.88,0.52,0.65,13.62,122.77
49,12049,682432,736690438,3018,7.58,6.98,8368,21.03,50.78,5746,14.44,24.5,0.91,0.9,0.51,0.64,12.37,123.83
50,14982,1273715,1221947883,3161,9.24,10.28,8627,25.23,58.63,7215,21.1,44.64,0.9,0.9,0.54,0.67,14.31,116.83
