id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1685,21304,16933462,357,7.44,4.33,312,6.5,3.17,1103,22.98,20.4,0.72,0.71,0.49,0.47,6.17,196.51
1,2164,25291,7050705,377,7.54,5.35,327,6.54,2.98,1310,26.2,24.12,0.74,0.76,0.47,0.45,6.25,199.46
2,2764,50435,37399889,415,8.3,6.45,347,6.94,3.53,1459,29.18,31.24,0.74,0.74,0.42,0.39,5.37,179.05
3,9888,618286,596237870,584,11.68,13.27,367,7.34,5.37,3103,62.06,98.87,0.75,0.74,0.43,0.4,6.07,184.08
4,11508,949760,875815048,616,12.32,15.3,323,6.46,4.28,3380,67.6,107.55,0.74,0.73,0.44,0.42,7.04,187.63
5,5943,300307,255348387,520,11.56,13.09,265,5.89,4.07,2512,55.82,80.56,0.72,0.71,0.48,0.46,9.27,176.97
6,8312,358076,259859243,579,11.35,14.11,292,5.73,3.75,3067,60.14,95.36,0.78,0.77,0.52,0.49,7.18,183.09
7,6793,328018,298438923,513,11.15,12.97,284,6.17,4.38,2597,56.46,80.61,0.71,0.7,0.44,0.43,9.0,173.08
8,7393,459890,391394213,580,12.89,15.44,287,6.38,4.79,3044,67.64,96.86,0.75,0.75,0.46,0.45,9.04,173.62
9,6572,232745,157455828,488,9.76,11.1,294,5.88,4.04,2359,47.18,72.9,0.75,0.78,0.43,0.42,8.58,178.19
10,4909,144297,105944315,521,11.09,12.07,312,6.64,5.08,2198,46.77,64.48,0.71,0.72,0.49,0.48,8.85,180.54
11,3624,116284,76246362,408,8.33,7.92,319,6.51,5.02,1651,33.69,43.96,0.75,0.76,0.48,0.46,7.42,181.17
12,2395,52375,39229706,376,7.52,6.74,282,5.64,3.3,1128,22.56,25.95,0.74,0.76,0.48,0.47,7.34,171.62
13,1655,24055,16314991,309,6.06,4.58,255,5.0,2.78,949,18.61,18.84,0.76,0.77,0.47,0.46,6.33,185.72
14,1925,26000,16603789,339,6.65,4.69,299,5.86,3.18,1092,21.41,21.36,0.74,0.75,0.46,0.46,6.67,185.4
15,1765,36668,25525399,339,6.78,6.2,254,5.08,3.15,1029,20.58,20.41,0.71,0.72,0.48,0.47,5.7,183.35
16,1696,49394,40848305,288,6.26,4.57,234,5.09,3.01,996,21.65,20.58,0.67,0.67,0.47,0.46,7.14,186.93
17,1545,36052,32154883,301,6.14,4.47,245,5.0,2.74,921,18.8,19.22,0.74,0.75,0.5,0.51,6.91,185.91
18,1758,16941,10019408,310,6.2,3.97,241,4.82,2.5,1064,21.28,20.23,0.76,0.77,0.5,0.49,5.92,194.37
19,1545,11640,3817678,276,6.13,3.4,231,5.13,2.28,935,20.78,17.65,0.72,0.73,0.51,0.48,6.35,197.68
20,1642,18439,9927021,309,6.44,4.03,255,5.31,2.58,952,19.83,19.11,0.75,0.76,0.48,0.48,6.0,208.31
21,1649,12172,4713148,329,6.85,3.81,288,6.0,2.72,1034,21.54,18.96,0.75,0.75,0.43,0.4,5.04,202.87
22,1715,15216,5937008,335,7.61,4.8,271,6.16,2.96,1018,23.14,20.25,0.73,0.74,0.43,0.4,6.62,203.16
23,1771,16202,10056298,354,7.87,4.19,321,7.13,3.31,1152,25.6,21.57,0.72,0.72,0.42,0.39,7.08,195.15
24,1569,12795,6859182,332,7.38,4.12,296,6.58,2.92,1010,22.44,20.49,0.7,0.7,0.43,0.41,5.33,206.55
25,1655,22144,17710892,325,6.91,4.04,288,6.13,2.73,987,21.0,22.91,0.74,0.74,0.41,0.39,6.46,198.55
26,2494,54335,40559919,410,7.88,6.72,319,6.13,3.24,1286,24.73,34.38,0.79,0.79,0.4,0.4,5.27,195.64
27,4820,282926,270582648,567,11.34,12.03,355,7.1,4.33,2243,44.86,71.01,0.78,0.79,0.42,0.42,6.38,191.36
28,6795,325363,301809815,508,10.81,12.79,281,5.98,4.71,2549,54.23,89.89,0.75,0.75,0.47,0.45,7.98,186.16
29,7497,300497,234888646,507,10.35,12.63,266,5.43,3.95,2657,54.22,87.41,0.77,0.78,0.5,0.48,8.94,184.04
30,6856,522723,518536409,512,10.67,12.61,282,5.88,4.17,2642,55.04,86.23,0.76,0.75,0.47,0.45,9.63,186.69
31,6078,620288,637587654,513,10.26,12.14,290,5.8,4.45,2485,49.7,80.36,0.79,0.79,0.5,0.49,8.04,184.48
32,5784,371069,346935372,512,10.67,13.34,265,5.52,4.35,2451,51.06,84.0,0.77,0.79,0.5,0.48,8.12,188.14
33,5369,179275,141788679,517,9.94,12.41,323,6.21,7.2,2217,42.63,71.32,0.8,0.81,0.42,0.41,7.81,185.51
34,2941,150215,132738432,387,7.9,7.39,307,6.27,4.44,1441,29.41,40.03,0.75,0.77,0.46,0.46,6.37,182.67
35,2394,40521,24929093,403,8.06,7.7,282,5.64,3.11,1143,22.86,28.55,0.77,0.79,0.49,0.49,5.4,184.36
36,1871,57663,36384882,353,7.35,5.83,293,6.1,3.59,982,20.46,22.73,0.74,0.77,0.49,0.48,5.33,187.99
37,1622,23923,5261125,327,6.29,5.16,250,4.81,2.94,941,18.1,21.37,0.73,0.75,0.46,0.43,5.85,182.08
38,1699,21723,14406750,313,6.39,5.15,246,5.02,2.64,887,18.1,20.38,0.76,0.78,0.47,0.46,4.77,194.48
39,1733,37101,27357437,374,6.93,5.84,300,5.56,3.12,1063,19.69,23.89,0.78,0.78,0.48,0.48,5.56,191.24
40,1612,24981,8953734,323,6.21,4.68,272,5.23,2.7,963,18.52,21.1,0.76,0.76,0.53,0.52,4.27,194.6
41,1616,38601,30027720,321,6.42,4.11,279,5.58,2.76,990,19.8,21.01,0.75,0.76,0.44,0.42,5.51,183.82
