id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,5107,183667,190749784,472,12.76,7.78,478,12.92,12.79,1461,39.49,31.0,0.73,0.76,0.47,0.41,11.41,122.32
1,6178,263372,255688761,543,15.08,10.81,478,13.28,12.66,1809,50.25,42.46,0.81,0.83,0.43,0.35,10.01,113.03
2,9207,500790,458191738,760,21.11,17.64,504,14.0,11.73,3168,88.0,86.6,0.79,0.8,0.39,0.29,10.78,117.57
3,11833,625688,525059485,957,25.18,20.81,542,14.26,11.13,4307,113.34,113.74,0.84,0.86,0.37,0.24,9.9,112.49
4,9947,400933,313646430,898,21.9,19.67,486,11.85,9.71,3750,91.46,92.52,0.75,0.78,0.46,0.34,16.37,118.96
5,8474,774144,861560142,798,19.95,17.9,409,10.22,8.3,3260,81.5,82.36,0.87,0.9,0.43,0.31,11.88,108.33
6,8504,512002,401533671,810,23.82,17.5,373,10.97,7.42,3260,95.88,80.7,0.86,0.89,0.39,0.26,20.26,106.4
7,9436,495430,374598522,865,20.12,18.59,430,10.0,8.06,3645,84.77,91.09,0.82,0.85,0.41,0.35,23.85,116.08
8,8223,472177,381840184,804,19.61,17.68,441,10.76,8.42,3051,74.41,77.37,0.8,0.82,0.44,0.31,29.62,114.76
9,8980,482198,380599354,843,20.56,18.89,461,11.24,9.26,3507,85.54,88.83,0.81,0.84,0.49,0.41,14.54,113.48
10,9618,456418,342164243,891,24.08,20.83,448,12.11,9.48,3828,103.46,99.07,0.86,0.88,0.42,0.29,24.62,103.99
11,7216,323301,265791905,754,19.84,15.74,449,11.82,9.75,2810,73.95,73.53,0.8,0.84,0.41,0.32,18.25,115.04
12,5551,411391,290180445,637,15.92,12.01,394,9.85,8.26,2124,53.1,46.32,0.86,0.87,0.45,0.34,25.63,113.96
13,5056,555322,601640837,594,15.23,11.71,404,10.36,9.16,1864,47.79,40.26,0.77,0.81,0.41,0.33,21.8,114.74
14,5124,194907,119065681,608,15.2,11.85,421,10.52,9.69,1972,49.3,43.56,0.83,0.84,0.44,0.35,23.21,113.0
15,4458,266433,245011792,524,14.16,10.07,380,10.27,10.02,1690,45.68,37.82,0.8,0.82,0.43,0.36,24.3,106.29
16,4560,941937,627676431,552,13.46,12.68,381,9.29,9.73,1729,42.17,42.82,0.72,0.75,0.47,0.38,32.57,118.65
17,4327,780500,653462201,575,14.74,11.18,410,10.51,10.66,1692,43.38,39.02,0.87,0.9,0.46,0.38,33.8,115.98
18,4737,197701,141213627,546,13.0,10.67,431,10.26,10.31,1702,40.52,42.87,0.79,0.82,0.43,0.34,23.31,113.6
19,4932,356861,346216522,576,14.4,13.74,384,9.6,10.25,1950,48.75,54.15,0.84,0.86,0.44,0.32,19.03,119.42
20,4755,421521,485687684,568,15.35,12.14,434,11.73,12.18,1640,44.32,38.75,0.78,0.78,0.48,0.41,17.76,120.86
21,4362,569495,724402480,468,13.37,11.25,374,10.69,9.51,1413,40.37,39.11,0.83,0.87,0.43,0.35,14.85,120.38
22,4775,114981,92896671,460,12.11,8.41,413,10.87,9.92,1381,36.34,31.4,0.76,0.8,0.5,0.43,20.4,129.15
23,4478,360555,389993604,450,12.86,7.29,455,13.0,10.88,1336,38.17,31.2,0.87,0.89,0.41,0.32,19.03,117.02
24,4049,62790,44370703,443,11.97,8.12,443,11.97,9.49,1316,35.57,30.44,0.83,0.88,0.42,0.31,19.08,124.2
25,4345,288627,281484224,488,15.74,10.09,378,12.19,9.11,1476,47.61,36.68,0.84,0.83,0.35,0.26,15.87,116.61
26,6799,416357,393166320,620,18.24,14.82,416,12.24,9.02,2422,71.24,66.91,0.85,0.85,0.43,0.35,17.32,115.52
27,8819,447333,404524123,752,21.49,16.14,375,10.71,6.67,3199,91.4,84.51,0.85,0.86,0.37,0.24,15.03,108.44
28,8867,340901,258245465,774,23.45,16.53,354,10.73,7.04,3230,97.88,79.34,0.78,0.78,0.43,0.29,22.37,94.64
29,8985,1231504,1093423907,823,24.94,17.66,346,10.48,7.53,3427,103.85,86.99,0.9,0.91,0.38,0.21,12.65,93.28
30,8823,689467,658004407,834,23.83,18.82,356,10.17,7.2,3390,96.86,85.28,0.89,0.91,0.42,0.29,29.04,97.08
31,8306,447681,361447544,809,23.79,16.77,371,10.91,6.98,3127,91.97,70.06,0.88,0.9,0.41,0.26,19.19,103.33
32,7900,363161,267508273,812,21.95,17.04,355,9.59,6.99,2980,80.54,70.54,0.83,0.84,0.44,0.3,17.13,101.64
33,8500,546039,519227300,834,23.17,19.41,376,10.44,7.87,3239,89.97,83.88,0.86,0.88,0.42,0.25,18.2,106.06
34,7233,482074,491721491,712,20.34,16.31,331,9.46,7.25,2680,76.57,69.61,0.83,0.85,0.45,0.38,18.52,97.01
35,6028,251215,212227472,666,20.81,14.57,348,10.88,7.72,2523,78.84,63.81,0.81,0.85,0.38,0.26,13.99,101.09
36,4800,1421392,595108988,597,17.56,12.34,342,10.06,7.77,2045,60.15,49.59,0.88,0.91,0.45,0.37,25.91,100.77
37,4942,208921,100924031,588,14.7,12.63,382,9.55,8.09,1968,49.2,48.44,0.8,0.83,0.48,0.4,33.37,104.12
38,4561,269093,218819960,578,13.76,11.14,401,9.55,9.86,1863,44.36,41.37,0.78,0.8,0.47,0.43,27.73,109.53
39,4530,237408,262152519,502,13.21,8.5,400,10.53,9.84,1668,43.89,36.0,0.8,0.83,0.46,0.36,18.34,110.7
40,4163,340935,258992127,487,11.07,8.74,421,9.57,10.54,1529,34.75,32.09,0.76,0.78,0.45,0.35,25.38,108.95
41,4485,377287,375076757,516,13.58,9.17,396,10.42,9.35,1648,43.37,38.21,0.87,0.89,0.44,0.37,27.07,110.31
42,4414,174589,95203707,565,14.87,11.08,390,10.26,10.15,1658,43.63,41.43,0.79,0.79,0.51,0.4,31.62,97.82
43,4082,149410,104040593,542,15.49,10.09,397,11.34,12.5,1581,45.17,37.46,0.93,0.93,0.41,0.32,18.25,103.21
44,4029,123936,114596262,446,12.74,8.85,372,10.63,9.98,1446,41.31,37.64,0.81,0.81,0.39,0.32,9.91,109.43
45,4072,137274,65660586,419,13.52,8.97,406,13.1,13.4,1329,42.87,32.73,0.91,0.93,0.51,0.43,24.71,100.01
46,4035,49588,27066838,381,13.14,6.38,388,13.38,11.83,1216,41.93,27.64,0.9,0.92,0.47,0.4,19.76,98.82
47,4590,153833,125598093,415,10.64,7.18,460,11.79,12.89,1318,33.79,30.53,0.78,0.82,0.47,0.45,13.83,115.21
48,4941,91277,65979313,455,13.0,7.89,482,13.77,13.35,1390,39.71,32.11,0.83,0.84,0.45,0.39,14.05,117.48
49,5023,417957,410743632,533,14.03,10.27,463,12.18,11.66,1696,44.63,41.06,0.9,0.9,0.48,0.44,17.34,113.41
50,7235,243098,189239865,610,18.48,12.97,420,12.73,10.71,2527,76.58,64.23,0.94,0.95,0.45,0.36,12.74,100.84
