id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,23,29,1182,18,3.6,1.52,19,3.8,1.48,19,3.8,1.48,0.93,0.93,0.35,0.34,0.01,232.29
1,32,46,1862,26,4.33,1.97,32,5.33,2.94,32,5.33,2.94,0.86,0.86,0.42,0.42,0.04,208.05
2,30,41,1896,29,4.83,2.23,27,4.5,2.26,30,5.0,2.28,0.83,0.79,0.46,0.44,0.89,190.51
3,33,52,2813,27,4.5,1.87,29,4.83,2.14,33,5.5,2.81,0.76,0.7,0.54,0.54,1.64,207.96
4,24,33,2682,22,3.67,1.86,22,3.67,1.86,22,3.67,1.86,0.97,0.85,0.32,0.29,0.06,222.25
5,12,16,684,11,3.67,2.08,12,4.0,2.65,12,4.0,2.65,0.96,0.94,0.42,0.4,0.07,193.39
6,21,28,1140,17,3.4,1.82,19,3.8,2.39,19,3.8,2.39,0.97,0.96,0.74,0.73,0.01,238.81
7,16,19,756,13,3.25,1.5,15,3.75,2.06,15,3.75,2.06,0.84,0.85,0.61,0.62,0.02,250.96
8,13,20,812,13,3.25,0.5,13,3.25,0.5,13,3.25,0.5,0.88,0.88,0.52,0.5,0.0,176.75
9,15,21,864,13,2.6,1.14,13,2.6,1.14,13,2.6,1.14,1.0,1.0,0.42,0.41,0.04,212.08
10,16,25,1006,15,3.75,1.5,16,4.0,1.83,16,4.0,1.83,0.96,0.96,0.48,0.47,0.02,225.51
11,17,27,1322,15,3.75,1.5,16,4.0,1.83,17,4.25,2.06,0.86,0.81,0.3,0.29,0.02,193.21
12,24,33,1856,17,3.4,1.67,18,3.6,1.67,23,4.6,2.3,0.64,0.54,0.56,0.58,1.3,199.07
13,16,28,1136,15,2.5,0.84,16,2.67,0.82,16,2.67,0.82,1.0,1.0,0.3,0.29,0.02,226.45
14,24,32,1283,18,4.5,1.29,23,5.75,2.36,23,5.75,2.36,0.94,0.95,0.17,0.16,0.01,203.16
15,18,27,1350,17,4.25,0.5,17,4.25,0.5,18,4.5,1.0,0.82,0.75,0.36,0.34,0.17,200.92
16,21,27,1124,17,2.83,1.6,20,3.33,1.97,20,3.33,1.97,1.0,1.0,0.68,0.66,0.05,240.83
17,21,38,1742,18,3.0,0.89,19,3.17,1.17,20,3.33,1.37,0.84,0.82,0.41,0.41,0.74,228.56
18,17,19,772,16,2.67,1.03,17,2.83,1.33,17,2.83,1.33,1.0,1.0,0.65,0.64,0.0,226.23
19,21,30,1236,18,4.5,1.29,21,5.25,1.26,21,5.25,1.26,1.0,1.0,0.36,0.35,0.02,221.35
20,11,17,700,11,2.75,0.96,11,2.75,0.96,11,2.75,0.96,1.0,1.0,0.4,0.38,0.01,213.04
21,15,20,852,11,2.75,0.96,15,3.75,1.71,15,3.75,1.71,0.94,0.9,0.34,0.32,0.01,220.48
22,21,24,1643,14,3.5,0.58,17,4.25,0.5,17,4.25,0.5,0.95,0.8,0.4,0.34,0.02,218.1
23,33,43,1780,24,4.8,1.1,29,5.8,1.48,29,5.8,1.48,1.0,1.0,0.32,0.31,0.03,244.05
24,30,36,1565,23,3.83,1.83,27,4.5,2.66,27,4.5,2.66,0.93,0.92,0.48,0.47,0.01,215.07
25,31,38,1795,22,4.4,2.19,29,5.8,2.17,24,4.8,2.59,0.92,0.87,0.27,0.21,0.0,215.06
26,18,23,932,17,4.25,2.75,17,4.25,2.75,17,4.25,2.75,1.0,1.0,0.43,0.42,0.01,228.9
27,13,19,776,10,2.0,0.71,13,2.6,0.89,13,2.6,0.89,1.0,1.0,0.5,0.49,0.01,216.98
28,26,39,2027,23,3.83,0.75,25,4.17,0.75,25,4.17,0.75,0.9,0.81,0.36,0.29,0.1,198.69
29,19,26,1056,18,3.6,1.67,19,3.8,2.05,19,3.8,2.05,1.0,1.0,0.51,0.5,0.01,194.16
30,26,37,1504,24,4.0,1.79,26,4.33,2.16,26,4.33,2.16,1.0,1.0,0.34,0.33,0.02,198.86
31,22,38,1544,19,3.8,0.84,21,4.2,1.1,21,4.2,1.1,1.0,1.0,0.34,0.34,0.06,218.02
32,11,18,724,10,2.5,1.29,11,2.75,1.5,11,2.75,1.5,1.0,1.0,0.72,0.72,0.07,237.75
33,17,28,1120,17,2.83,1.72,17,2.83,1.72,17,2.83,1.72,0.97,0.98,0.43,0.42,0.03,240.63
35,25,37,1412,17,2.83,1.47,20,3.33,1.86,20,3.33,1.86,0.91,0.92,0.51,0.52,0.72,244.3
36,16,25,1028,15,3.0,1.0,16,3.2,1.3,16,3.2,1.3,1.0,1.0,0.53,0.52,0.04,203.84
37,4,5,204,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.42,0.4,0.0,197.75
38,12,16,696,8,2.0,1.15,11,2.75,2.06,10,2.5,1.91,0.94,0.9,0.4,0.37,0.02,184.79
39,19,30,1234,15,3.0,1.22,18,3.6,1.82,18,3.6,1.82,0.96,0.95,0.4,0.39,0.02,183.33
40,16,27,1132,14,2.8,0.84,14,2.8,0.84,14,2.8,0.84,1.0,1.0,0.37,0.36,0.06,197.85
41,25,34,1482,22,3.67,2.07,25,4.17,1.72,25,4.17,1.72,0.94,0.92,0.43,0.43,0.03,216.27
42,9,12,508,9,3.0,1.73,9,3.0,1.73,9,3.0,1.73,1.0,1.0,0.59,0.58,0.0,191.33
43,15,17,695,14,2.8,1.48,14,2.8,1.48,14,2.8,1.48,0.92,0.91,0.62,0.61,0.0,217.06
44,19,31,1240,15,3.0,1.73,19,3.8,2.05,19,3.8,2.05,0.93,0.94,0.5,0.5,0.02,244.87
45,6,8,314,6,2.0,1.0,6,2.0,1.0,6,2.0,1.0,0.89,0.9,0.5,0.51,0.08,224.72
46,19,28,1140,18,4.5,1.29,19,4.75,0.96,19,4.75,0.96,1.0,1.0,0.38,0.37,0.02,197.78
47,12,16,728,12,2.0,1.1,12,2.0,1.1,12,2.0,1.1,0.93,0.9,0.83,0.84,0.0,239.33
