id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,3773,15870,3638586,219,6.64,2.75,199,6.03,2.35,494,14.97,11.79,0.68,0.66,0.46,0.41,28.24,122.15
1,3847,13816,3604393,219,7.55,2.78,191,6.59,2.01,546,18.83,14.87,0.7,0.71,0.51,0.48,30.99,126.27
2,3351,17140,5785251,212,7.31,3.08,181,6.24,2.18,494,17.03,12.72,0.68,0.7,0.46,0.37,24.81,127.62
3,3037,25985,15596301,213,7.1,2.67,173,5.77,2.01,486,16.2,10.43,0.73,0.77,0.48,0.38,28.3,114.08
4,2742,27248,17455117,264,7.54,4.9,174,4.97,2.02,648,18.51,20.3,0.8,0.85,0.44,0.34,38.72,122.52
5,2838,80915,72401774,287,9.9,7.58,162,5.59,2.58,812,28.0,32.51,0.72,0.77,0.53,0.38,22.27,117.61
6,2658,32793,20383437,254,8.19,4.9,161,5.19,1.82,735,23.71,22.26,0.73,0.77,0.47,0.37,25.8,112.82
7,2571,32117,20504962,223,7.69,5.2,148,5.1,2.13,653,22.52,22.78,0.7,0.76,0.45,0.33,25.32,111.34
8,2858,55319,43594154,300,10.0,8.09,167,5.57,2.46,851,28.37,28.65,0.76,0.82,0.47,0.37,29.26,113.9
9,2686,38113,20598377,257,8.57,6.68,164,5.47,2.03,722,24.07,26.28,0.7,0.75,0.49,0.37,30.61,109.88
10,2920,51725,43533456,295,8.94,6.48,184,5.58,2.4,788,23.88,25.53,0.69,0.72,0.43,0.32,30.53,120.32
11,2989,31008,15545895,263,8.22,7.0,152,4.75,2.2,687,21.47,23.51,0.69,0.7,0.51,0.4,31.71,103.96
12,2622,49258,37067661,236,7.61,5.5,154,4.97,2.17,580,18.71,17.36,0.72,0.73,0.49,0.38,35.93,119.33
13,2621,20056,10408473,229,6.94,4.01,181,5.48,2.12,544,16.48,15.65,0.73,0.75,0.47,0.41,32.83,123.7
14,2778,66604,44906231,202,6.31,3.58,158,4.94,2.46,501,15.66,13.1,0.71,0.73,0.48,0.4,44.31,113.65
15,2784,40913,32019976,196,6.53,4.07,138,4.6,1.99,486,16.2,13.74,0.66,0.68,0.53,0.44,27.35,111.97
