id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,2030,16152,4540944,544,6.89,4.26,1052,13.32,18.34,907,11.48,12.05,0.81,0.77,0.4,0.47,2.84,160.92
1,2156,73128,14151711,552,7.46,4.14,1062,14.35,18.51,952,12.86,13.04,0.8,0.78,0.4,0.48,3.43,146.75
2,2737,75011,49283203,634,8.57,7.83,998,13.49,13.66,1446,19.54,33.1,0.82,0.79,0.42,0.49,4.59,150.7
3,4969,370837,272456213,682,9.47,13.71,1192,16.56,33.29,2529,35.12,95.45,0.84,0.81,0.44,0.52,4.75,144.61
4,8361,1094198,1081204652,697,11.24,19.24,802,12.94,13.59,3782,61.0,168.2,0.88,0.86,0.49,0.57,5.44,144.33
5,7845,883822,813937102,822,11.58,25.85,934,13.15,21.39,3872,54.54,160.99,0.8,0.78,0.49,0.53,5.29,149.16
6,7148,967034,967956538,832,12.61,25.76,938,14.21,19.22,3711,56.23,156.0,0.86,0.84,0.49,0.53,6.48,151.63
7,6082,467108,383022241,726,11.34,19.3,907,14.17,15.74,3283,51.3,134.52,0.83,0.8,0.47,0.52,6.25,139.96
8,5359,624211,661801638,651,10.17,15.87,1203,18.8,47.25,2730,42.66,109.67,0.69,0.66,0.47,0.53,6.38,135.81
9,8256,1543188,1564483370,734,10.96,18.14,797,11.9,12.85,3829,57.15,163.52,0.81,0.77,0.48,0.55,7.01,146.12
10,6239,824874,736047792,780,12.38,25.06,821,13.03,16.09,3114,49.43,131.61,0.81,0.79,0.41,0.49,5.49,132.94
11,2095,197026,205537521,527,7.64,11.11,723,10.48,12.7,1274,18.46,38.33,0.82,0.8,0.53,0.59,6.69,148.47
12,1571,58384,47072152,469,7.22,6.8,751,11.55,12.45,891,13.71,18.6,0.79,0.78,0.51,0.6,8.71,136.34
13,1684,62770,41269291,494,6.96,6.68,730,10.28,10.67,889,12.52,18.24,0.82,0.8,0.47,0.54,7.53,149.65
14,1380,200714,116033282,401,5.65,3.98,722,10.17,10.85,685,9.65,10.8,0.86,0.84,0.45,0.52,6.77,148.81
15,1285,383405,520091935,337,4.96,3.72,718,10.56,11.55,606,8.91,9.39,0.82,0.79,0.5,0.58,6.98,139.4
16,1359,47619,39966783,360,4.93,3.78,774,10.6,12.57,679,9.3,10.37,0.83,0.81,0.51,0.59,6.68,146.05
17,1329,41901,41603740,366,5.23,3.96,750,10.71,12.45,637,9.1,10.11,0.86,0.83,0.52,0.58,5.48,142.75
18,1417,37090,19878566,395,6.17,4.82,739,11.55,12.8,674,10.53,11.77,0.85,0.84,0.47,0.56,4.87,136.74
