id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1266,121820,149946134,568,8.61,3.13,1182,17.91,22.99,666,10.09,3.94,0.94,0.93,0.55,0.6,11.06,104.06
1,1078,172270,217539539,611,8.61,2.94,1014,14.28,11.21,719,10.13,3.87,0.96,0.97,0.49,0.54,9.32,107.72
2,807,263021,334342160,491,7.44,2.44,758,11.48,9.15,568,8.61,3.02,0.93,0.92,0.57,0.64,10.26,105.17
3,625,168722,209669090,414,6.57,2.64,589,9.35,6.02,467,7.41,3.01,0.92,0.91,0.58,0.65,6.79,103.02
4,718,942513,1072536759,422,6.3,2.58,683,10.19,9.58,480,7.16,3.39,0.95,0.95,0.55,0.67,10.39,104.72
5,644,1890295,2245577504,343,4.97,2.6,632,9.16,9.71,382,5.54,3.18,0.95,0.94,0.57,0.68,13.49,106.22
6,721,1891717,2316107286,390,6.29,3.35,686,11.06,10.57,471,7.6,4.71,0.94,0.93,0.6,0.69,12.54,103.38
7,780,2588534,2957024454,439,6.75,3.89,744,11.45,11.71,504,7.75,4.68,0.95,0.92,0.57,0.69,13.1,110.07
8,866,1714862,1985066573,374,5.67,2.95,840,12.73,16.39,410,6.21,3.4,0.95,0.95,0.55,0.65,13.05,108.22
9,699,1447766,1745072739,383,5.98,2.86,679,10.61,15.75,441,6.89,3.72,0.97,0.97,0.55,0.63,8.67,107.66
10,1134,1606344,1938313848,508,7.82,3.73,1101,16.94,27.44,576,8.86,4.36,0.98,0.97,0.57,0.64,11.09,101.54
11,747,2280461,2791409436,406,6.15,2.88,712,10.79,15.89,471,7.14,3.79,0.97,0.96,0.56,0.66,14.79,103.29
12,1002,1587640,1830929198,448,6.79,3.69,969,14.68,24.28,511,7.74,4.97,0.94,0.93,0.55,0.65,9.46,107.92
13,1209,1557521,1726127699,443,6.71,3.68,1163,17.62,25.09,515,7.8,4.4,0.96,0.95,0.55,0.65,11.74,104.07
14,1452,2642675,3433567174,478,7.24,4.09,1394,21.12,32.31,602,9.12,5.86,0.96,0.95,0.58,0.66,11.75,103.62
15,698,1121088,1482024370,444,6.53,3.23,662,9.74,7.04,512,7.53,4.07,0.96,0.95,0.55,0.62,8.19,101.73
16,708,1131018,1337808387,429,6.5,3.51,674,10.21,8.26,523,7.92,5.43,0.95,0.95,0.56,0.62,8.96,90.21
17,885,537846,631841525,456,6.71,3.15,844,12.41,12.87,534,7.85,4.47,0.93,0.93,0.55,0.64,7.2,102.55
