id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,165,639,45823,139,5.79,2.23,124,5.17,2.32,159,6.62,2.72,0.43,0.31,0.5,0.5,11.14,186.04
1,184,795,59461,148,6.17,1.63,135,5.62,2.04,174,7.25,2.49,0.46,0.36,0.49,0.52,12.86,183.03
2,251,929,71308,185,7.71,4.15,130,5.42,2.15,242,10.08,5.67,0.28,0.2,0.45,0.45,15.85,168.23
3,145,743,56532,126,5.25,2.19,112,4.67,2.22,142,5.92,2.6,0.45,0.38,0.47,0.49,7.66,197.29
4,113,551,42161,91,3.96,1.85,83,3.61,1.78,104,4.52,2.31,0.45,0.37,0.52,0.53,6.2,189.05
5,98,446,33670,84,3.82,1.62,72,3.27,1.55,96,4.36,1.99,0.38,0.32,0.49,0.51,18.46,175.15
6,111,259,18128,91,4.33,2.01,74,3.52,1.33,109,5.19,2.27,0.38,0.26,0.51,0.49,7.48,170.4
7,146,423,31579,117,4.88,1.9,92,3.83,1.43,143,5.96,2.82,0.46,0.36,0.55,0.58,4.79,193.52
8,116,499,37490,81,3.52,1.73,71,3.09,1.35,112,4.87,2.63,0.36,0.29,0.45,0.45,6.69,163.52
9,141,373,24150,115,4.79,2.11,103,4.29,1.68,138,5.75,2.66,0.51,0.4,0.46,0.48,4.48,173.54
10,121,571,43413,103,4.29,1.78,88,3.67,1.61,119,4.96,1.52,0.43,0.35,0.45,0.44,10.72,173.36
11,136,309,20422,94,4.27,2.23,90,4.09,1.77,127,5.77,3.89,0.6,0.5,0.44,0.46,1.3,190.17
12,112,580,45256,96,4.17,2.08,82,3.57,1.44,109,4.74,2.72,0.55,0.48,0.55,0.55,10.95,204.88
13,139,447,33394,109,4.54,2.11,88,3.67,1.76,138,5.75,2.69,0.38,0.3,0.49,0.5,14.98,179.38
14,152,563,41788,115,5.0,2.09,104,4.52,1.95,144,6.26,3.52,0.49,0.39,0.46,0.46,7.8,162.86
15,139,394,23576,105,4.57,1.59,87,3.78,1.76,136,5.91,2.29,0.48,0.4,0.49,0.5,10.69,167.59
16,125,271,18798,105,4.38,1.58,90,3.75,1.33,123,5.12,1.94,0.49,0.36,0.48,0.49,9.0,185.54
17,125,226,14195,102,4.43,1.41,85,3.7,1.11,121,5.26,2.4,0.5,0.38,0.48,0.46,5.69,172.52
18,140,937,74191,103,4.48,1.93,90,3.91,1.81,136,5.91,2.25,0.35,0.28,0.58,0.6,9.85,176.88
19,164,605,44777,106,4.61,1.75,127,5.52,7.47,128,5.57,2.29,0.45,0.37,0.53,0.54,11.88,182.64
