id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,722,10020,4776090,286,11.0,7.88,368,14.15,11.12,466,17.92,17.64,0.69,0.66,0.47,0.46,13.75,141.43
1,705,6671,1621501,293,11.72,8.82,368,14.72,10.34,452,18.08,18.45,0.81,0.78,0.51,0.5,12.52,125.19
2,2472,354210,413328870,472,18.15,24.76,354,13.62,10.68,1393,53.58,100.63,0.65,0.62,0.44,0.4,18.35,141.44
3,5291,351583,306762621,696,29.0,37.3,321,13.38,9.03,2767,115.29,188.88,0.77,0.75,0.37,0.26,19.32,136.05
4,3944,280787,274408277,635,25.4,37.39,272,10.88,9.72,2409,96.36,166.04,0.75,0.74,0.46,0.37,29.18,129.61
5,3712,179875,156410222,626,23.19,35.65,307,11.37,13.71,2315,85.74,154.52,0.75,0.71,0.43,0.37,13.38,144.54
6,3026,138947,101073717,619,25.79,34.21,253,10.54,8.25,1929,80.38,127.51,0.73,0.72,0.53,0.46,24.7,134.52
7,2663,142709,115193240,510,20.4,27.81,277,11.08,9.78,1668,66.72,110.3,0.68,0.64,0.46,0.4,21.35,129.93
8,3016,152905,117905059,609,23.42,31.03,281,10.81,10.1,1955,75.19,122.62,0.68,0.65,0.51,0.43,24.68,135.66
9,3605,177865,134015701,575,23.0,31.0,273,10.92,8.82,2185,87.4,149.76,0.71,0.69,0.47,0.41,22.92,129.95
10,3680,355836,284908376,606,26.35,30.78,248,10.78,6.8,2150,93.48,137.51,0.74,0.73,0.42,0.31,24.92,126.41
11,3206,129504,99174352,570,21.92,30.83,263,10.12,6.97,1963,75.5,130.5,0.74,0.68,0.41,0.38,15.97,140.07
12,3658,264263,242405400,566,23.58,33.32,227,9.46,7.0,2222,92.58,156.39,0.74,0.65,0.46,0.44,17.09,130.78
13,1680,83600,66573770,450,18.0,23.75,246,9.84,6.49,1132,45.28,76.55,0.76,0.72,0.48,0.43,13.59,136.52
14,612,8177,3338073,265,11.04,10.58,240,10.0,6.7,438,18.25,22.3,0.75,0.71,0.5,0.48,11.94,128.07
15,580,5607,1763546,271,10.42,10.7,256,9.85,7.36,422,16.23,20.01,0.72,0.69,0.56,0.55,31.96,131.19
16,510,5299,1478073,225,9.0,7.09,232,9.28,5.39,348,13.92,14.2,0.71,0.69,0.48,0.45,15.41,124.91
17,223,1591,198470,143,5.96,3.18,165,6.88,3.46,182,7.58,4.47,0.6,0.53,0.51,0.51,18.73,129.49
18,286,1840,299177,162,6.0,2.87,204,7.56,4.33,217,8.04,5.56,0.59,0.55,0.57,0.62,16.67,129.91
19,266,1205,146975,157,6.83,3.2,188,8.17,3.73,197,8.57,4.71,0.71,0.64,0.46,0.49,9.16,123.19
20,250,1263,160146,147,5.88,2.89,188,7.52,3.99,201,8.04,5.53,0.74,0.68,0.49,0.51,12.58,129.08
21,309,1588,196894,174,6.69,2.92,227,8.73,4.76,232,8.92,5.51,0.61,0.55,0.44,0.48,16.33,141.12
22,359,1690,238911,194,7.76,3.31,246,9.84,4.41,259,10.36,6.08,0.63,0.53,0.46,0.47,11.52,145.87
23,391,1426,172450,200,8.0,3.73,266,10.64,4.79,293,11.72,6.15,0.61,0.58,0.48,0.5,9.83,141.61
24,344,3627,3251793,201,8.04,2.54,263,10.52,3.87,252,10.08,3.96,0.68,0.58,0.39,0.39,7.01,133.44
25,318,1777,599201,188,7.23,2.89,234,9.0,4.2,260,10.0,5.39,0.63,0.58,0.48,0.49,22.61,138.44
26,329,1901,611922,164,7.13,3.06,232,10.09,4.95,243,10.57,5.57,0.65,0.59,0.38,0.41,11.98,128.51
27,3435,458658,464296778,572,27.24,33.23,256,12.19,7.62,2060,98.1,159.55,0.84,0.82,0.45,0.3,15.56,127.24
28,3107,156548,128870937,611,22.63,31.95,253,9.37,8.29,2061,76.33,130.04,0.74,0.72,0.46,0.4,19.77,127.75
29,3271,201573,165241264,587,23.48,33.77,229,9.16,7.94,2099,83.96,140.2,0.68,0.67,0.52,0.43,17.57,139.6
30,2877,84751,66963578,596,21.29,33.03,238,8.5,7.06,1885,67.32,121.09,0.62,0.58,0.44,0.38,31.56,137.7
31,2162,74879,54640006,479,21.77,27.79,230,10.45,7.61,1459,66.32,103.1,0.72,0.7,0.44,0.32,21.33,125.44
32,2678,100031,70690407,542,21.68,28.59,236,9.44,6.76,1823,72.92,118.04,0.65,0.63,0.44,0.34,21.11,132.01
