id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,7776,244054,134093070,452,14.12,19.44,452,14.12,13.44,2765,86.41,162.8,0.88,0.88,0.47,0.59,19.87,129.27
1,9395,393734,291049618,580,17.06,24.6,520,15.29,13.3,3496,102.82,204.64,0.94,0.96,0.45,0.53,16.06,131.81
2,20119,1583377,1187017516,957,28.15,36.76,517,15.21,11.26,6816,200.47,353.62,0.95,0.94,0.52,0.51,14.44,122.04
3,34638,3482377,2715355788,1271,36.31,46.44,591,16.89,12.3,10738,306.8,496.66,0.94,0.95,0.5,0.53,18.02,115.73
4,31362,3430544,2703054959,1279,39.97,45.5,851,26.59,38.78,10075,314.84,462.93,0.94,0.93,0.53,0.48,17.09,119.16
5,25320,2951079,2529337389,1246,36.65,43.03,724,21.29,21.79,9211,270.91,398.09,0.93,0.91,0.51,0.5,25.86,110.07
6,25640,2101521,1732805394,1256,38.06,44.66,510,15.45,9.93,9384,284.36,418.19,0.94,0.93,0.48,0.49,29.4,115.01
7,25942,2626713,2054257061,1292,44.55,46.41,672,23.17,15.67,9566,329.86,439.27,0.92,0.92,0.45,0.45,21.69,110.16
8,25449,2092990,1668062887,1270,37.35,43.97,620,18.24,18.08,9357,275.21,406.57,0.87,0.86,0.49,0.5,19.97,109.11
9,27586,2542726,2206927846,1276,42.53,45.0,558,18.6,9.47,9880,329.33,440.6,0.89,0.89,0.47,0.48,20.96,104.6
10,28863,2498297,1876457929,1235,37.42,42.97,1206,36.55,89.92,9710,294.24,427.0,0.88,0.85,0.48,0.46,27.32,107.33
11,27509,2557112,2119912425,1257,36.97,42.62,722,21.24,15.81,9505,279.56,415.7,0.89,0.87,0.43,0.44,17.63,104.38
12,26155,1986542,1346100363,1225,39.52,43.92,709,22.87,28.45,9306,300.19,434.46,0.9,0.88,0.47,0.47,16.58,99.54
13,14387,1141623,845197569,863,27.84,31.49,548,17.68,19.99,5304,171.1,275.71,0.86,0.83,0.48,0.47,20.55,108.68
14,7869,1061804,762211337,657,20.53,25.44,460,14.38,9.87,3632,113.5,201.92,0.94,0.93,0.53,0.56,22.68,110.9
15,7005,311843,181602440,563,17.06,22.12,403,12.21,9.74,3283,99.48,188.77,0.93,0.95,0.5,0.54,20.74,116.23
16,6619,374425,359049678,514,16.06,20.17,389,12.16,9.16,2989,93.41,173.41,0.96,0.97,0.52,0.55,20.28,107.47
17,6240,236585,168592265,441,14.7,19.97,346,11.53,10.02,2704,90.13,166.92,0.89,0.88,0.57,0.6,26.43,118.5
18,7148,548746,185871499,512,16.0,22.06,368,11.5,9.46,2923,91.34,173.49,0.93,0.92,0.53,0.57,24.41,123.77
19,6940,362251,296253369,428,15.29,20.85,346,12.36,11.55,2716,97.0,171.91,0.86,0.85,0.52,0.58,19.92,119.66
20,7020,357419,221374365,464,19.33,24.6,340,14.17,9.74,2933,122.21,196.44,0.94,0.97,0.57,0.61,20.27,121.59
21,6926,570123,409750601,490,15.81,22.96,354,11.42,9.89,2895,93.39,176.33,0.89,0.89,0.45,0.58,16.87,136.26
22,7074,435540,303406911,435,12.79,17.37,387,11.38,10.36,2724,80.12,157.33,0.88,0.88,0.48,0.58,18.38,149.98
23,7124,371061,289611964,411,13.7,18.23,380,12.67,11.32,2684,89.47,162.78,0.88,0.89,0.47,0.56,20.39,133.65
24,6765,475702,379879629,444,15.86,20.97,363,12.96,10.2,2761,98.61,173.34,0.9,0.92,0.5,0.55,19.88,138.79
