id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1816,298821,271043573,870,7.25,5.48,853,7.11,4.58,1402,11.68,11.63,0.69,0.7,0.43,0.4,11.48,179.78
1,2086,210916,161889602,926,7.53,6.22,932,7.58,5.44,1506,12.24,13.92,0.69,0.69,0.45,0.4,11.06,175.13
2,2598,57369,47336117,999,8.39,8.34,943,7.92,6.35,1821,15.3,21.84,0.77,0.78,0.43,0.38,10.24,174.53
3,3523,601141,674686484,1039,8.88,10.97,847,7.24,6.28,2496,21.33,42.69,0.71,0.72,0.45,0.39,12.32,173.21
4,3609,337842,338726869,968,8.72,12.69,683,6.15,5.84,2486,22.4,51.89,0.75,0.75,0.46,0.4,11.83,167.58
5,3246,385235,385820233,916,8.4,11.87,640,5.87,5.88,2247,20.61,43.41,0.79,0.79,0.47,0.43,10.79,175.07
6,3340,555405,596612763,898,8.39,11.5,646,6.04,5.58,2254,21.07,45.52,0.69,0.69,0.45,0.41,9.69,172.81
7,3620,276896,255969224,937,8.44,12.08,660,5.95,5.02,2452,22.09,49.7,0.76,0.76,0.42,0.37,13.66,179.86
8,3163,363794,389176964,930,8.69,11.53,687,6.42,5.89,2131,19.92,41.24,0.74,0.74,0.46,0.43,10.91,171.96
9,3481,329174,300252417,856,8.23,12.38,585,5.62,4.82,2276,21.88,50.49,0.77,0.77,0.47,0.41,10.2,168.86
10,3828,376412,295434135,1070,9.73,17.49,730,6.64,8.28,2605,23.68,55.16,0.78,0.77,0.48,0.41,14.17,170.49
11,3450,494047,509843302,950,8.12,11.56,716,6.12,5.98,2307,19.72,44.87,0.74,0.73,0.46,0.41,13.18,176.22
12,2718,408245,371602071,888,8.07,10.89,671,6.1,6.16,1929,17.54,35.69,0.72,0.72,0.48,0.43,12.24,172.74
13,1885,187674,123012833,786,6.78,7.81,739,6.37,6.77,1421,12.25,20.52,0.75,0.76,0.49,0.45,13.86,171.39
14,1505,27799,20342101,740,6.79,6.57,696,6.39,5.14,1147,10.52,13.06,0.76,0.76,0.48,0.43,11.74,176.35
15,1462,73063,46268355,690,6.45,6.73,601,5.62,4.88,1109,10.36,14.12,0.75,0.75,0.44,0.41,14.53,176.39
16,1486,72549,14398695,671,5.99,5.8,596,5.32,4.24,1193,10.65,13.71,0.69,0.69,0.48,0.43,11.83,174.42
17,1234,282337,187940231,644,6.02,5.81,577,5.39,4.21,977,9.13,10.93,0.73,0.74,0.49,0.44,13.5,174.65
18,1342,45774,29583027,695,6.1,5.29,696,6.11,5.81,1040,9.12,9.56,0.72,0.72,0.47,0.42,12.18,167.14
19,1292,9634,2493180,675,6.03,5.29,671,5.99,4.61,1029,9.19,10.29,0.73,0.75,0.47,0.44,12.81,175.1
20,1414,10930,2582561,704,6.18,4.99,707,6.2,4.66,1085,9.52,9.68,0.74,0.75,0.45,0.4,14.7,174.62
21,1350,14543,9060894,690,6.33,4.88,729,6.69,5.04,1058,9.71,10.18,0.77,0.78,0.41,0.38,12.67,183.67
22,1492,245480,153611600,799,7.26,5.63,812,7.38,5.06,1185,10.77,10.84,0.72,0.72,0.4,0.35,9.46,186.34
23,1583,251894,160575681,846,7.23,5.54,846,7.23,4.23,1273,10.88,10.92,0.77,0.78,0.41,0.37,8.76,187.48
24,1375,122172,14582812,748,6.39,4.91,748,6.39,4.02,1107,9.46,9.85,0.75,0.76,0.4,0.36,8.05,190.39
25,1486,82638,27343403,789,6.86,5.19,760,6.61,4.3,1204,10.47,10.39,0.75,0.76,0.41,0.37,9.94,183.57
26,2011,125183,60725448,860,7.89,8.07,717,6.58,4.43,1542,14.15,20.09,0.76,0.76,0.44,0.38,9.07,178.29
27,1891,199565,213921749,779,7.42,8.13,655,6.24,4.8,1443,13.74,23.94,0.77,0.77,0.44,0.38,10.96,174.49
28,2800,346488,313967510,779,7.28,10.3,600,5.61,5.33,1911,17.86,39.65,0.74,0.73,0.51,0.45,9.93,167.61
29,3637,338728,285481809,930,8.86,11.47,625,5.95,6.04,2387,22.73,46.67,0.79,0.8,0.45,0.39,10.43,166.0
30,3400,252978,170606008,917,8.41,10.42,680,6.24,6.24,2248,20.62,38.33,0.78,0.78,0.5,0.44,11.65,174.43
31,3427,326421,127954027,936,9.18,11.64,646,6.33,5.58,2306,22.61,41.78,0.76,0.76,0.47,0.4,12.96,169.43
32,3274,316764,333466188,865,7.94,10.48,652,5.98,6.75,2125,19.5,36.8,0.77,0.77,0.5,0.45,11.72,167.26
33,3298,178343,150845147,919,8.75,10.75,667,6.35,6.42,2320,22.1,41.05,0.76,0.77,0.49,0.42,11.94,173.33
