id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,229,256,13549,191,15.92,12.44,56,4.67,1.67,228,19.0,15.7,0.5,0.46,0.62,0.63,0.68,229.17
1,282,347,18923,223,20.27,14.15,68,6.18,1.25,278,25.27,16.89,0.41,0.33,0.68,0.67,1.75,221.61
2,269,319,17134,213,19.36,13.23,70,6.36,2.77,266,24.18,16.3,0.44,0.4,0.65,0.66,1.5,209.64
3,214,254,13404,173,15.73,11.73,49,4.45,1.51,212,19.27,15.32,0.52,0.51,0.69,0.7,1.16,237.03
4,194,230,12014,162,13.5,9.95,57,4.75,1.42,187,15.58,11.76,0.55,0.52,0.67,0.67,0.89,240.03
5,150,190,11234,124,11.27,7.4,41,3.73,1.1,148,13.45,8.48,0.32,0.25,0.65,0.67,5.0,223.94
6,146,201,10938,125,12.5,7.78,43,4.3,0.95,145,14.5,9.16,0.41,0.36,0.7,0.71,2.02,229.87
7,164,191,9908,144,12.0,9.29,44,3.67,1.56,163,13.58,11.03,0.53,0.52,0.69,0.69,0.66,246.49
8,141,160,8408,118,11.8,7.64,35,3.5,0.85,141,14.1,9.18,0.45,0.39,0.7,0.7,0.18,234.12
9,160,186,10415,131,11.91,9.65,33,3.0,1.1,156,14.18,11.66,0.43,0.41,0.69,0.67,2.78,219.63
10,167,205,11484,144,12.0,8.06,52,4.33,1.07,165,13.75,10.03,0.52,0.49,0.64,0.63,3.75,226.14
11,171,215,11775,139,11.58,9.28,47,3.92,1.73,171,14.25,11.63,0.5,0.46,0.66,0.68,4.27,225.81
12,184,204,10852,156,14.18,11.27,35,3.18,1.66,182,16.55,13.24,0.51,0.5,0.75,0.74,0.44,223.99
13,178,216,12316,153,13.91,9.5,45,4.09,1.81,178,16.18,11.42,0.45,0.38,0.69,0.66,4.58,233.16
14,179,225,11840,150,13.64,10.6,39,3.55,1.21,178,16.18,12.82,0.46,0.45,0.75,0.76,1.99,234.83
15,192,236,12815,161,13.42,10.98,42,3.5,1.31,189,15.75,12.96,0.45,0.42,0.58,0.6,13.02,220.19
16,183,216,12668,154,12.83,9.9,44,3.67,1.44,182,15.17,12.31,0.47,0.4,0.7,0.66,1.45,228.66
17,129,155,8896,100,10.0,6.67,32,3.2,1.69,127,12.7,8.27,0.29,0.24,0.72,0.72,10.17,219.65
18,192,225,12471,142,11.83,9.52,44,3.67,2.31,188,15.67,12.59,0.37,0.31,0.69,0.68,1.5,183.33
19,172,197,10387,138,11.5,9.46,40,3.33,1.44,171,14.25,12.26,0.56,0.55,0.7,0.7,0.46,226.01
20,152,207,11576,127,11.55,7.89,38,3.45,1.86,149,13.55,9.71,0.41,0.37,0.72,0.72,8.16,218.05
21,179,254,14544,145,13.18,8.72,44,4.0,1.1,177,16.09,10.29,0.29,0.22,0.66,0.67,7.95,226.03
22,227,308,18867,166,15.09,10.23,63,5.73,2.15,219,19.91,12.6,0.3,0.24,0.62,0.61,7.65,196.18
23,193,223,11973,149,13.55,9.89,58,5.27,1.79,189,17.18,12.7,0.47,0.45,0.61,0.62,5.96,227.5
24,190,210,10505,160,13.33,8.97,70,5.83,1.85,188,15.67,11.3,0.62,0.6,0.59,0.6,0.02,236.13
25,162,229,13131,126,11.45,7.42,57,5.18,1.72,158,14.36,9.54,0.53,0.51,0.63,0.61,1.91,237.33
26,137,152,8378,110,12.22,7.79,33,3.67,1.73,134,14.89,10.13,0.42,0.35,0.74,0.73,0.63,234.68
27,150,253,13715,125,10.42,7.42,52,4.33,1.72,148,12.33,9.61,0.49,0.43,0.67,0.66,2.27,217.16
28,139,180,10447,104,9.45,7.67,40,3.64,2.11,137,12.45,10.32,0.49,0.45,0.72,0.7,15.06,237.98
29,127,162,9221,103,8.58,6.05,33,2.75,1.14,126,10.5,7.0,0.43,0.4,0.75,0.76,0.83,232.84
30,131,157,8936,105,9.55,7.09,33,3.0,0.77,127,11.55,8.36,0.45,0.42,0.72,0.7,2.83,231.4
31,134,168,8834,107,9.73,8.1,35,3.18,1.99,132,12.0,10.51,0.55,0.54,0.71,0.72,0.85,243.5
32,128,172,10507,104,10.4,7.17,25,2.5,1.35,128,12.8,9.22,0.34,0.3,0.7,0.68,8.92,226.65
33,122,159,8052,91,7.58,6.43,38,3.17,1.64,121,10.08,8.5,0.62,0.6,0.64,0.65,0.82,213.4
34,128,174,10208,105,11.67,7.02,28,3.11,0.78,127,14.11,8.98,0.34,0.31,0.63,0.64,13.52,230.42
35,154,191,9570,118,11.8,7.87,42,4.2,1.99,143,14.3,9.3,0.43,0.4,0.66,0.68,1.16,237.96
36,134,174,9912,108,9.82,6.74,39,3.55,0.93,133,12.09,9.06,0.49,0.48,0.64,0.62,7.15,216.32
37,158,184,9570,126,10.5,7.96,41,3.42,1.0,156,13.0,10.41,0.53,0.5,0.68,0.68,0.97,209.06
38,165,196,10447,133,14.78,9.81,40,4.44,2.24,165,18.33,12.06,0.47,0.44,0.69,0.71,2.07,247.64
39,179,240,15350,133,12.09,9.43,49,4.45,2.11,178,16.18,13.43,0.49,0.45,0.62,0.58,0.7,231.17
40,156,259,15092,118,10.73,7.24,40,3.64,1.86,152,13.82,10.32,0.4,0.36,0.63,0.62,19.55,229.21
41,186,210,11319,147,12.25,9.97,48,4.0,1.91,185,15.42,13.37,0.55,0.53,0.61,0.6,0.45,231.06
42,164,190,10222,129,11.73,8.68,45,4.09,1.81,161,14.64,11.29,0.54,0.48,0.68,0.68,0.65,229.57
43,177,239,13508,134,12.18,9.73,49,4.45,1.63,173,15.73,12.86,0.47,0.42,0.69,0.67,5.6,234.58
