id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,67,94,4878,49,5.44,2.07,55,6.11,2.47,61,6.78,2.44,0.65,0.55,0.32,0.31,0.4,202.15
1,47,62,2734,39,4.88,2.36,46,5.75,2.43,46,5.75,2.43,0.88,0.83,0.29,0.28,0.03,213.78
2,60,89,4818,47,5.22,2.95,48,5.33,2.29,59,6.56,4.28,0.7,0.63,0.36,0.36,0.56,221.79
3,30,38,2038,23,4.6,2.19,25,5.0,2.55,30,6.0,2.45,0.67,0.62,0.27,0.26,2.31,199.01
4,28,46,2878,19,3.17,0.41,20,3.33,0.52,27,4.5,1.38,0.55,0.44,0.4,0.41,3.47,194.85
5,53,8766,7578296,45,4.09,2.34,38,3.45,1.51,51,4.64,3.7,0.94,0.93,0.47,0.44,16.49,189.75
6,48,286,71860,44,3.67,1.78,42,3.5,1.62,48,4.0,2.04,0.88,0.86,0.42,0.3,16.28,197.78
7,68,6654,4904515,47,3.92,2.71,41,3.42,2.02,58,4.83,4.61,0.87,0.84,0.52,0.44,27.98,162.52
8,92,78394,67090486,63,5.25,1.71,50,4.17,0.83,82,6.83,3.43,0.78,0.72,0.43,0.35,38.73,170.5
9,51,1678,633589,36,4.0,2.0,25,2.78,1.64,47,5.22,3.11,0.98,0.97,0.55,0.45,86.96,179.5
10,39,3197,2304982,25,3.57,1.51,24,3.43,1.81,34,4.86,3.48,0.84,0.84,0.53,0.43,41.01,155.65
11,30,96,18574,24,4.8,1.3,27,5.4,0.89,28,5.6,0.89,0.97,0.96,0.44,0.42,0.09,187.09
12,7,9,534,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.42,0.29,0.25,0.28,0.0,222.55
13,11,16,818,10,3.33,2.08,11,3.67,2.52,11,3.67,2.52,0.46,0.38,0.27,0.27,0.02,221.06
14,9,13,756,9,3.0,1.0,7,2.33,0.58,9,3.0,1.0,0.38,0.28,0.3,0.32,0.06,157.19
15,15,16,796,13,4.33,2.52,14,4.67,2.52,14,4.67,2.52,0.6,0.49,0.26,0.32,0.0,192.17
16,5,7,396,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.42,0.3,0.29,0.31,0.0,250.75
18,7,8,408,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.5,0.44,0.25,0.3,0.0,178.71
19,9,10,545,8,2.67,2.08,8,2.67,2.08,9,3.0,1.73,0.38,0.32,0.34,0.35,0.0,218.37
21,17,21,1325,14,3.5,1.0,15,3.75,1.5,16,4.0,1.41,0.51,0.38,0.2,0.21,0.0,224.42
22,5,7,400,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.42,0.3,0.29,0.31,0.0,250.67
23,8,9,451,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.65,0.55,0.22,0.27,0.0,250.9
25,23,29,1503,18,3.0,1.26,21,3.5,2.07,21,3.5,2.07,0.51,0.42,0.27,0.29,1.29,231.5
28,12,15,790,9,4.5,0.71,10,5.0,1.41,11,5.5,2.12,0.6,0.48,0.2,0.23,0.0,220.81
29,21,10680,9973178,16,8.0,0.0,10,5.0,0.0,20,10.0,1.41,1.0,1.0,0.38,0.02,12.06,140.47
30,68,18240,19462764,41,6.83,3.13,27,4.5,2.07,61,10.17,5.85,0.97,0.99,0.44,0.28,42.96,139.1
