id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1056,18754,6248508,312,9.18,4.83,279,8.21,4.78,550,16.18,17.01,0.78,0.75,0.54,0.6,20.77,122.33
1,1376,70856,68995579,425,12.14,7.97,323,9.23,4.98,795,22.71,25.72,0.8,0.78,0.49,0.5,19.67,117.79
2,3170,235214,233225590,492,14.47,13.59,258,7.59,4.28,1576,46.35,86.49,0.8,0.78,0.51,0.46,18.64,112.07
3,6133,761311,786105532,683,20.09,22.94,381,11.21,7.92,2901,85.32,160.71,0.78,0.77,0.47,0.43,14.88,115.19
4,3206,267346,209640043,588,16.33,15.54,290,8.06,6.65,1873,52.03,83.62,0.78,0.76,0.48,0.44,17.78,114.19
5,2419,271830,263711829,582,17.64,13.9,239,7.24,4.68,1595,48.33,60.86,0.77,0.78,0.48,0.42,22.72,109.04
6,2535,304195,265772246,561,17.53,15.05,266,8.31,5.52,1615,50.47,69.68,0.8,0.78,0.5,0.41,26.05,114.48
7,2443,213370,182451626,526,14.61,13.6,261,7.25,4.76,1527,42.42,64.06,0.77,0.75,0.49,0.45,18.65,118.51
8,3506,432207,394439096,625,17.86,16.72,264,7.54,4.94,2111,60.31,89.56,0.74,0.72,0.49,0.46,22.46,102.51
9,3913,468734,417676420,590,17.35,16.35,274,8.06,5.92,1739,51.15,73.93,0.71,0.68,0.5,0.42,17.69,112.86
10,3964,800032,876553965,594,16.97,16.23,274,7.83,5.2,1790,51.14,79.78,0.81,0.81,0.47,0.39,24.9,120.04
11,3804,224509,136725880,581,16.6,17.12,302,8.63,6.75,1714,48.97,77.93,0.76,0.74,0.53,0.48,15.62,115.26
12,2398,147046,85968496,488,14.35,15.29,289,8.5,6.05,1417,41.68,70.66,0.79,0.77,0.55,0.51,20.13,115.52
13,962,111199,101556338,299,8.54,7.03,262,7.49,6.34,561,16.03,22.71,0.74,0.7,0.5,0.5,26.56,112.57
14,780,79431,27172621,287,7.97,5.83,221,6.14,4.14,489,13.58,16.39,0.68,0.66,0.54,0.6,15.92,114.46
15,822,125481,166804501,297,9.28,6.75,218,6.81,5.08,509,15.91,17.97,0.77,0.72,0.54,0.53,19.48,106.53
16,701,42941,12961336,253,7.44,5.14,198,5.82,3.55,415,12.21,13.07,0.7,0.66,0.52,0.56,29.06,110.61
17,673,27094,8649595,221,6.7,4.25,192,5.82,4.38,399,12.09,14.59,0.71,0.71,0.6,0.64,31.64,109.0
18,788,14320,4659878,274,8.3,5.71,204,6.18,3.21,464,14.06,16.18,0.79,0.76,0.51,0.58,28.46,117.65
19,726,57110,14408827,237,7.41,5.1,203,6.34,4.2,412,12.88,14.81,0.72,0.7,0.53,0.58,25.13,119.93
20,768,13986,6289573,249,8.03,5.34,218,7.03,3.7,460,14.84,17.22,0.75,0.73,0.55,0.56,17.37,120.01
21,769,29324,11564569,252,7.88,5.13,214,6.69,3.95,444,13.88,15.83,0.76,0.74,0.52,0.54,16.33,116.21
22,791,13126,6949735,283,9.13,5.6,227,7.32,3.78,480,15.48,16.21,0.81,0.78,0.55,0.61,17.05,118.33
23,901,18643,13298285,312,8.67,5.02,277,7.69,4.06,530,14.72,15.17,0.77,0.71,0.54,0.6,21.35,131.27
24,772,15445,8831586,268,8.93,6.12,212,7.07,4.62,455,15.17,16.85,0.74,0.72,0.57,0.6,20.3,125.5
25,791,26037,21748313,273,8.53,5.14,218,6.81,3.34,478,14.94,15.61,0.81,0.79,0.5,0.5,18.66,131.39
26,2407,268055,266991322,447,12.77,13.16,266,7.6,3.95,1309,37.4,71.23,0.84,0.82,0.47,0.47,14.36,128.08
27,3780,477531,487752431,563,16.09,18.43,273,7.8,5.05,2122,60.63,114.52,0.76,0.73,0.5,0.47,18.12,111.35
28,2518,235170,216202907,577,15.59,14.33,288,7.78,6.47,1556,42.05,60.09,0.78,0.76,0.5,0.46,24.55,112.6
29,3080,253364,216991127,607,17.34,15.9,241,6.89,4.35,1714,48.97,73.66,0.79,0.76,0.53,0.46,21.95,116.77
30,2242,222239,170276060,526,15.47,13.92,251,7.38,5.52,1476,43.41,65.29,0.75,0.72,0.44,0.44,23.11,112.44
31,2224,518687,551694932,485,14.26,13.8,262,7.71,5.44,1370,40.29,62.98,0.77,0.77,0.52,0.5,19.48,114.98
32,2465,355409,362038334,520,14.86,13.17,240,6.86,5.42,1487,42.49,60.91,0.69,0.67,0.49,0.42,18.16,104.53
33,1997,521604,624220551,502,13.94,14.51,272,7.56,6.53,1289,35.81,57.03,0.79,0.78,0.57,0.53,18.13,115.25
34,2133,215412,179204194,485,14.7,14.47,248,7.52,5.64,1316,39.88,63.4,0.8,0.78,0.48,0.41,24.27,108.29
35,930,35183,22562383,334,9.54,6.26,259,7.4,5.47,593,16.94,18.2,0.76,0.72,0.54,0.52,15.33,117.73
36,736,36229,15167648,276,7.89,5.1,218,6.23,5.12,467,13.34,13.51,0.75,0.71,0.61,0.59,23.4,116.66
37,804,69496,31519800,264,7.54,5.74,202,5.77,5.02,491,14.03,17.59,0.65,0.63,0.61,0.6,35.36,111.84
38,698,17365,11778832,244,7.87,5.08,178,5.74,3.39,439,14.16,16.13,0.73,0.72,0.54,0.49,20.06,110.08
39,860,72016,85651555,311,8.41,6.17,265,7.16,4.4,517,13.97,16.95,0.66,0.64,0.5,0.55,18.66,111.04
40,708,20480,16035839,232,7.48,4.63,186,6.0,3.41,433,13.97,15.66,0.76,0.74,0.54,0.56,17.4,103.14
41,745,19192,10482341,227,6.49,4.53,207,5.91,4.0,432,12.34,15.71,0.7,0.69,0.56,0.59,28.18,117.59
42,725,15286,7325358,233,7.77,4.59,167,5.57,3.05,409,13.63,15.19,0.72,0.69,0.58,0.59,28.05,109.7
43,770,56945,65317723,242,7.12,4.75,183,5.38,3.46,459,13.5,16.74,0.73,0.7,0.55,0.57,14.85,127.59
44,831,28080,24653828,254,7.26,4.61,202,5.77,3.48,494,14.11,17.7,0.73,0.7,0.56,0.57,23.29,114.38
45,786,15186,7214841,246,7.94,5.23,193,6.23,4.5,454,14.65,16.37,0.72,0.68,0.6,0.61,46.15,109.63
46,800,14697,6680576,266,8.06,4.58,203,6.15,3.51,479,14.52,15.88,0.76,0.74,0.58,0.59,16.46,116.27
