id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,785,1079,41188,63,10.5,1.76,40,6.67,1.86,741,123.5,11.81,0.04,0.04,0.5,0.49,6.03,239.64
1,854,1228,48692,64,10.67,1.86,43,7.17,1.94,797,132.83,10.8,0.04,0.04,0.5,0.5,6.39,241.38
2,753,1058,40555,58,9.67,2.16,35,5.83,1.33,698,116.33,10.05,0.04,0.04,0.52,0.51,7.08,238.46
3,612,876,35072,49,8.17,2.48,22,3.67,2.16,586,97.67,15.06,0.03,0.03,0.5,0.49,6.94,234.97
4,515,737,31617,43,7.17,0.75,21,3.5,1.05,489,81.5,6.83,0.02,0.02,0.5,0.52,6.85,233.89
5,470,713,31047,46,7.67,2.42,21,3.5,2.07,453,75.5,4.72,0.03,0.03,0.46,0.45,6.3,228.85
6,451,640,28308,45,7.5,1.87,21,3.5,1.38,436,72.67,9.83,0.04,0.03,0.49,0.46,5.59,226.4
7,515,726,31592,38,6.33,1.37,20,3.33,1.37,490,81.67,11.86,0.03,0.03,0.49,0.48,7.55,229.35
8,464,701,29273,48,8.0,1.55,20,3.33,1.51,444,74.0,2.45,0.03,0.03,0.48,0.49,7.72,233.04
9,510,789,36082,48,8.0,1.26,23,3.83,2.32,489,81.5,9.05,0.03,0.03,0.45,0.44,6.52,226.22
10,477,654,27098,53,8.83,3.31,30,5.0,4.05,460,76.67,6.38,0.06,0.05,0.5,0.5,5.51,230.78
11,477,660,27788,39,6.5,1.64,20,3.33,1.21,455,75.83,3.43,0.03,0.03,0.48,0.48,5.86,232.77
12,453,670,27172,37,6.17,1.17,13,2.17,0.75,440,73.33,11.36,0.01,0.01,0.49,0.49,8.67,233.56
13,559,839,34635,56,9.33,1.63,31,5.17,1.94,534,89.0,4.2,0.04,0.04,0.47,0.45,7.92,230.82
14,568,820,34663,47,7.83,1.94,25,4.17,1.33,548,91.33,11.43,0.03,0.02,0.5,0.47,6.12,231.11
15,561,817,36033,43,7.17,1.47,23,3.83,1.94,542,90.33,12.09,0.02,0.02,0.49,0.49,6.47,229.59
16,511,724,30619,41,6.83,1.47,20,3.33,1.37,486,81.0,10.41,0.03,0.02,0.48,0.47,6.78,231.49
17,530,786,34833,58,9.67,1.63,28,4.67,0.82,504,84.0,9.76,0.05,0.05,0.46,0.46,7.97,231.96
18,568,912,39829,56,9.33,1.37,29,4.83,0.75,542,90.33,10.33,0.03,0.04,0.49,0.5,7.0,232.61
19,626,976,42256,55,9.17,1.83,30,5.0,1.67,597,99.5,8.57,0.04,0.03,0.5,0.49,7.27,234.31
20,628,929,39074,52,8.67,1.21,28,4.67,1.37,588,98.0,9.17,0.03,0.04,0.47,0.47,7.06,233.4
21,592,850,34653,59,9.83,1.17,36,6.0,2.19,565,94.17,7.05,0.06,0.06,0.46,0.47,6.19,236.58
22,643,971,41417,72,12.0,1.26,45,7.5,1.05,610,101.67,6.62,0.06,0.06,0.48,0.5,5.82,232.85
23,702,987,38730,60,10.0,1.67,31,5.17,1.72,657,109.5,6.77,0.04,0.04,0.48,0.47,5.27,238.51
24,579,819,31505,51,8.5,2.07,25,4.17,1.6,556,92.67,10.44,0.03,0.03,0.5,0.5,6.08,240.16
25,551,777,30634,51,8.5,2.81,26,4.33,2.07,520,86.67,9.99,0.04,0.03,0.47,0.47,6.09,238.37
26,551,844,33610,54,9.0,1.41,30,5.0,1.41,525,87.5,11.86,0.05,0.05,0.49,0.48,6.87,239.02
27,467,702,29368,51,8.5,1.76,26,4.33,1.51,452,75.33,6.19,0.04,0.04,0.46,0.46,5.13,232.56
28,432,630,26118,46,7.67,2.34,23,3.83,1.72,413,68.83,8.35,0.04,0.04,0.48,0.47,7.74,232.54
29,403,599,25647,40,6.67,1.37,19,3.17,1.47,389,64.83,2.71,0.04,0.03,0.49,0.49,6.34,230.46
30,406,598,27355,47,7.83,2.14,22,3.67,2.16,399,66.5,5.68,0.04,0.04,0.49,0.48,5.26,225.24
31,454,659,28666,49,8.17,2.48,25,4.17,2.48,442,73.67,8.71,0.05,0.05,0.5,0.5,6.48,231.39
32,479,776,37168,60,10.0,6.03,26,4.33,0.82,458,76.33,7.87,0.04,0.04,0.5,0.5,7.56,223.34
33,489,714,32130,45,7.5,1.38,21,3.5,1.64,470,78.33,7.17,0.03,0.03,0.51,0.51,5.89,226.69
34,457,657,29315,43,7.17,1.72,19,3.17,1.6,436,72.67,5.65,0.03,0.03,0.5,0.5,4.86,226.73
35,460,654,28299,46,7.67,1.75,22,3.67,1.51,437,72.83,7.99,0.04,0.04,0.46,0.46,6.7,227.64
36,466,694,29990,49,8.17,2.04,25,4.17,1.83,440,73.33,5.43,0.05,0.05,0.5,0.49,5.35,230.66
37,481,722,30148,56,9.33,2.42,30,5.0,1.79,455,75.83,4.36,0.05,0.05,0.48,0.47,5.26,233.18
38,512,766,34901,56,9.33,2.5,30,5.0,2.68,488,81.33,4.46,0.04,0.04,0.53,0.54,6.53,228.8
39,598,988,48164,49,8.17,1.6,21,3.5,1.05,576,96.0,7.9,0.03,0.02,0.48,0.47,8.41,227.19
40,540,796,33776,50,8.33,1.63,27,4.5,1.64,518,86.33,13.22,0.04,0.03,0.49,0.48,8.18,230.64
41,597,883,39320,45,7.5,0.55,23,3.83,1.47,572,95.33,7.2,0.03,0.03,0.49,0.47,6.98,223.15
42,580,826,34899,48,8.0,2.0,24,4.0,1.79,543,90.5,3.21,0.03,0.04,0.5,0.5,5.95,235.38
43,540,827,35449,43,7.17,0.75,19,3.17,0.75,518,86.33,12.96,0.02,0.02,0.47,0.48,8.92,229.59
44,570,833,34218,42,7.0,0.89,23,3.83,1.72,538,89.67,7.76,0.03,0.03,0.49,0.49,5.72,235.35
45,611,950,38868,59,9.83,3.13,34,5.67,3.14,582,97.0,5.66,0.04,0.04,0.5,0.5,8.64,236.6
46,664,966,40745,56,9.33,2.58,30,5.0,1.79,626,104.33,6.25,0.03,0.03,0.48,0.49,6.74,231.78
47,816,1165,45999,71,11.83,2.48,38,6.33,1.63,764,127.33,5.43,0.05,0.05,0.49,0.47,6.69,235.35
48,799,1110,42197,62,10.33,2.07,39,6.5,2.51,743,123.83,6.77,0.05,0.05,0.5,0.49,5.85,239.7
49,798,1096,41653,66,11.0,3.35,37,6.17,2.64,748,124.67,11.54,0.03,0.04,0.46,0.45,6.27,237.84
50,674,960,37014,50,8.33,1.51,29,4.83,1.6,638,106.33,17.87,0.03,0.03,0.51,0.52,7.09,238.5
51,585,842,35048,55,9.17,2.32,32,5.33,2.34,563,93.83,6.82,0.05,0.05,0.49,0.52,7.18,236.9
52,495,754,31446,47,7.83,1.6,23,3.83,1.17,477,79.5,8.22,0.04,0.04,0.51,0.52,7.35,235.12
53,478,648,27558,43,7.17,0.75,23,3.83,1.6,460,76.67,6.06,0.04,0.04,0.52,0.52,4.65,233.38
54,447,652,28955,43,7.17,2.04,24,4.0,1.41,430,71.67,7.66,0.04,0.03,0.51,0.51,7.76,227.97
55,498,727,32852,47,7.83,2.04,23,3.83,1.83,475,79.17,8.93,0.04,0.04,0.49,0.47,5.91,227.1
56,470,761,36876,59,9.83,4.26,23,3.83,1.72,456,76.0,14.56,0.04,0.04,0.48,0.48,5.26,226.13
57,504,775,34521,48,8.0,1.26,23,3.83,0.98,484,80.67,8.62,0.04,0.03,0.48,0.46,7.1,227.35
58,527,804,35469,48,8.0,1.26,24,4.0,2.0,501,83.5,8.62,0.04,0.04,0.51,0.51,6.75,232.55
59,551,880,39270,52,8.67,2.34,28,4.67,2.07,523,87.17,9.17,0.05,0.04,0.5,0.5,8.2,228.35
60,600,881,38747,52,8.67,1.97,25,4.17,1.94,568,94.67,12.53,0.03,0.03,0.52,0.51,6.16,226.73
61,573,874,37805,53,8.83,1.17,26,4.33,1.03,551,91.83,10.05,0.03,0.02,0.48,0.48,7.21,230.04
62,667,967,43504,49,8.17,1.33,25,4.17,1.33,637,106.17,7.36,0.03,0.03,0.52,0.52,6.35,226.0
63,644,900,36692,52,8.67,1.21,25,4.17,1.17,611,101.83,6.91,0.03,0.03,0.5,0.49,6.86,233.19
64,631,940,40581,53,8.83,2.23,27,4.5,1.87,596,99.33,8.19,0.03,0.03,0.5,0.5,7.53,230.73
65,718,979,42058,51,8.5,1.97,32,5.33,1.21,672,112.0,12.77,0.04,0.04,0.47,0.47,7.34,229.33
66,792,1186,51678,58,9.67,2.07,27,4.5,0.84,745,124.17,9.81,0.02,0.02,0.49,0.49,7.23,229.77
67,743,1116,48900,66,11.0,1.79,41,6.83,1.17,703,117.17,11.65,0.05,0.05,0.48,0.48,8.11,230.28
68,683,972,40346,62,10.33,1.37,36,6.0,1.26,646,107.67,5.61,0.04,0.04,0.44,0.43,5.25,231.48
69,641,958,40687,55,9.17,1.72,33,5.5,1.38,591,98.5,10.6,0.03,0.03,0.52,0.52,7.15,235.84
70,759,1112,45038,61,10.17,4.17,39,6.5,3.51,717,119.5,5.75,0.04,0.04,0.5,0.5,7.44,234.6
