id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,80,199,12632,59,5.36,1.96,50,4.55,1.69,76,6.91,2.91,0.31,0.21,0.36,0.41,2.25,119.16
1,98,220,14448,76,5.85,1.77,66,5.08,1.75,95,7.31,2.36,0.29,0.21,0.33,0.34,6.5,128.26
2,68,165,10464,53,4.08,1.5,42,3.23,1.17,64,4.92,2.22,0.21,0.13,0.32,0.35,2.58,109.56
3,85,172,10644,67,4.79,1.63,56,4.0,1.24,82,5.86,2.91,0.4,0.35,0.3,0.34,2.34,111.75
4,75,155,11836,59,3.93,4.32,37,2.47,0.99,73,4.87,5.17,0.22,0.15,0.42,0.47,3.51,98.91
5,59,128,8470,43,3.91,1.38,37,3.36,1.36,57,5.18,1.6,0.27,0.19,0.37,0.41,2.57,104.08
6,44,119,9130,26,2.36,1.36,22,2.0,1.18,42,3.82,2.56,0.11,0.08,0.49,0.5,9.28,98.62
7,79,132,9303,59,3.93,1.39,45,3.0,1.13,78,5.2,1.97,0.26,0.18,0.35,0.4,3.28,95.65
8,89,235,16061,64,4.0,1.9,44,2.75,1.34,85,5.31,2.33,0.17,0.1,0.44,0.48,6.67,94.6
9,73,200,14521,41,3.42,1.68,26,2.17,0.83,70,5.83,3.41,0.12,0.07,0.45,0.48,5.63,80.28
10,45,84,6208,32,3.2,1.23,25,2.5,0.85,45,4.5,1.84,0.19,0.11,0.52,0.57,5.07,89.87
11,50,101,6894,36,4.0,1.22,32,3.56,1.01,48,5.33,2.4,0.34,0.22,0.36,0.43,5.59,110.28
12,51,120,8172,40,3.08,1.5,38,2.92,1.32,51,3.92,2.18,0.24,0.18,0.41,0.44,5.27,90.96
