id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,12334,84781,45582835,390,27.86,26.2,235,16.79,8.07,2316,165.43,187.68,0.83,0.89,0.45,0.45,7.31,133.22
1,13713,230471,142329648,459,30.6,30.74,270,18.0,9.52,2703,180.2,219.15,0.88,0.93,0.47,0.47,4.7,148.01
2,14492,430481,265494199,614,32.32,40.14,287,15.11,10.05,3589,188.89,275.21,0.95,0.96,0.42,0.39,17.72,132.0
3,13952,740134,515094508,648,40.5,48.9,212,13.25,9.83,4135,258.44,338.85,0.86,0.86,0.48,0.44,22.14,125.03
4,10710,527399,392199903,632,37.18,46.24,208,12.24,9.75,3444,202.59,276.49,0.94,0.96,0.45,0.44,28.35,132.42
5,9748,293528,164759553,586,36.62,43.67,202,12.62,9.68,3262,203.88,265.56,0.95,0.97,0.41,0.47,10.2,126.88
6,9390,434261,290873840,610,46.92,48.02,177,13.62,8.54,3227,248.23,272.45,0.97,0.99,0.4,0.41,26.48,109.89
7,10626,466043,298549789,641,37.71,47.85,191,11.24,8.69,3567,209.82,287.0,0.95,0.96,0.42,0.4,42.53,115.66
8,10128,319308,218252192,613,36.06,44.13,187,11.0,7.75,3416,200.94,274.6,0.9,0.9,0.55,0.52,24.16,126.62
9,9919,554652,369863613,576,38.4,41.88,213,14.2,8.4,3258,217.2,267.71,0.92,0.94,0.47,0.53,32.27,128.75
10,9417,370880,274751215,538,35.87,38.5,208,13.87,7.93,2951,196.73,245.07,0.91,0.92,0.37,0.35,24.76,117.58
11,9661,427171,344863756,481,37.0,37.06,177,13.62,7.6,2778,213.69,233.73,0.91,0.93,0.47,0.45,11.88,120.66
12,8295,166774,128029717,399,22.17,24.7,227,12.61,6.87,2222,123.44,170.27,0.89,0.91,0.44,0.44,13.79,127.33
13,9221,196896,129513867,454,25.22,28.47,243,13.5,5.58,2386,132.56,184.26,0.79,0.78,0.53,0.55,14.46,127.81
14,9025,352374,234830776,427,23.72,27.33,246,13.67,5.46,2285,126.94,175.53,0.73,0.77,0.48,0.53,12.39,133.96
