id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
3,14,19,935,13,3.25,1.5,14,3.5,1.91,14,3.5,1.91,1.0,1.0,0.26,0.2,0.01,222.19
5,19,21,1428,16,4.0,1.15,18,4.5,1.91,18,4.5,1.91,0.96,0.94,0.2,0.14,0.05,183.23
6,10,10,408,9,3.0,1.0,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.34,0.34,0.0,196.31
8,13,13,949,10,5.0,0.0,12,6.0,1.41,12,6.0,1.41,0.7,0.56,0.16,0.09,0.0,210.68
19,4,4,160,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.66,0.66,0.0,252.33
20,12,12,517,11,3.67,0.58,12,4.0,1.0,12,4.0,1.0,0.93,0.9,0.26,0.25,0.0,222.69
34,7,7,288,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.29,0.29,0.0,200.0
41,16,17,724,10,3.33,0.58,10,3.33,0.58,14,4.67,2.08,1.0,1.0,0.32,0.3,0.08,177.21
42,6,10,404,5,2.5,0.71,5,2.5,0.71,6,3.0,0.0,1.0,1.0,0.31,0.3,13.92,185.0
45,7,9,364,5,2.5,0.71,5,2.5,0.71,7,3.5,0.71,1.0,1.0,0.22,0.22,1.46,170.67
47,11,11,478,9,2.25,0.96,11,2.75,1.71,10,2.5,1.29,0.87,0.84,0.51,0.49,0.0,234.94
49,4,5,200,3,1.5,0.71,3,1.5,0.71,4,2.0,1.41,1.0,1.0,0.62,0.62,0.04,187.0
50,7,8,324,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.25,0.24,0.0,204.79
92,5,6,289,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.9,0.86,0.6,0.58,0.0,202.38
94,3,5,302,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.42,0.27,0.0,201.75
182,5,7,373,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.35,0.31,0.16,167.5
207,3,3,120,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.75,0.75,0.0,249.75
224,10,12,484,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.41,0.41,0.3,212.81
228,4,5,249,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.42,0.32,0.0,220.67
232,13,14,628,12,3.0,0.0,12,3.0,0.0,12,3.0,0.0,1.0,1.0,0.3,0.28,0.06,192.85
247,10,12,533,9,4.5,0.71,10,5.0,0.0,10,5.0,0.0,0.75,0.7,0.33,0.31,0.06,191.7
250,8,10,485,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.21,0.18,0.02,184.25
269,6,7,280,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.29,0.29,0.06,218.5
273,5,9,458,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.22,0.18,0.03,171.25
275,8,8,336,7,3.5,2.12,8,4.0,2.83,8,4.0,2.83,1.0,1.0,0.34,0.3,0.0,182.58
277,8,8,313,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,0.88,0.89,0.25,0.26,0.0,224.62
280,9,9,368,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.36,0.35,0.0,252.28
282,12,12,519,9,3.0,1.0,10,3.33,1.53,11,3.67,1.53,0.92,0.87,0.31,0.29,0.0,201.03
285,8,8,320,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.26,0.26,0.0,250.1
288,8,8,712,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.88,0.62,0.25,0.16,0.0,200.25
293,9,10,434,7,2.33,0.58,9,3.0,1.73,9,3.0,1.73,0.94,0.92,0.39,0.38,0.38,210.33
295,14,17,834,12,4.0,2.65,12,4.0,2.65,12,4.0,2.65,0.93,0.91,0.21,0.18,0.0,212.56
296,8,9,451,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.88,0.74,0.22,0.18,0.0,225.12
299,7,7,280,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.88,0.88,0.46,0.46,0.0,195.38
307,6,6,240,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.38,0.38,0.0,202.25
310,7,7,323,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.88,0.8,0.29,0.26,0.0,204.88
311,4,7,284,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.42,0.41,0.09,184.17
312,4,4,164,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.5,0.49,0.0,204.5
321,3,3,120,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.75,0.75,0.0,252.5
322,10,10,428,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.3,0.28,0.0,206.45
328,7,7,288,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.35,0.34,0.0,251.0
398,6,6,276,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,0.84,0.76,0.33,0.3,0.0,155.17
399,12,12,492,10,2.5,0.58,11,2.75,0.5,11,2.75,0.5,1.0,1.0,0.35,0.34,0.0,223.27
401,8,11,540,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.22,0.2,0.71,196.06
403,6,6,244,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.62,0.62,0.0,252.0
404,13,13,548,10,5.0,2.83,13,6.5,2.12,13,6.5,2.12,1.0,1.0,0.16,0.16,0.0,217.65
409,17,17,704,17,3.4,1.52,17,3.4,1.52,17,3.4,1.52,1.0,1.0,0.35,0.34,0.0,214.39
