id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,283,10776,9942079,17,5.67,2.31,16,5.33,2.08,20,6.67,3.21,0.98,0.99,0.34,0.23,6.47,138.59
1,132,4356,4453013,28,7.0,1.41,31,7.75,1.26,33,8.25,1.5,0.93,0.93,0.21,0.16,17.04,170.54
2,19,64,14057,19,3.8,0.84,19,3.8,0.84,19,3.8,0.84,0.92,0.93,0.36,0.36,13.51,183.13
3,32,121,16822,26,6.5,2.65,31,7.75,2.63,29,7.25,2.63,0.97,0.97,0.51,0.49,17.0,165.62
4,23,47,2085,15,7.5,0.71,19,9.5,0.71,19,9.5,0.71,0.97,0.96,0.3,0.3,5.37,161.18
5,23,71,10464,19,4.75,1.26,20,5.0,1.41,20,5.0,1.41,1.0,1.0,0.32,0.24,1.25,147.12
6,14,37,3004,10,5.0,0.0,10,5.0,0.0,10,5.0,0.0,0.98,0.98,0.64,0.6,19.08,139.07
7,15,69,11610,13,6.5,0.71,14,7.0,0.0,14,7.0,0.0,0.99,1.0,0.69,0.72,35.96,179.27
8,42,360,47883,36,6.0,2.45,36,6.0,2.19,37,6.17,2.14,0.68,0.63,0.49,0.44,20.14,148.6
9,25,81,11813,19,6.33,3.51,21,7.0,3.61,23,7.67,4.51,0.98,0.98,0.7,0.78,20.24,187.91
10,37,134,26591,27,6.75,4.03,29,7.25,4.57,31,7.75,4.79,0.9,0.84,0.48,0.46,6.18,128.97
11,25,48,2955,22,5.5,1.73,24,6.0,2.45,24,6.0,2.45,0.86,0.8,0.47,0.54,2.95,169.76
12,17,43,3224,14,7.0,4.24,17,8.5,6.36,17,8.5,6.36,0.96,0.96,0.6,0.58,0.06,137.26
13,28,108,12710,20,6.67,0.58,24,8.0,1.0,23,7.67,1.53,0.99,0.99,0.34,0.19,55.97,144.43
14,27,42,2109,16,5.33,2.52,17,5.67,1.53,22,7.33,4.93,0.87,0.82,0.36,0.42,5.29,150.38
15,18,149,28864,14,3.5,1.73,13,3.25,0.96,16,4.0,1.15,1.0,1.0,0.46,0.52,59.29,150.35
17,43,317,68476,37,6.17,2.32,35,5.83,1.94,42,7.0,3.16,0.77,0.74,0.43,0.41,22.84,159.18
18,117,9255,7323488,54,10.8,5.81,39,7.8,3.7,85,17.0,12.47,0.96,0.96,0.32,0.19,27.45,105.66
19,152,3982,2981191,102,8.5,6.35,81,6.75,2.45,133,11.08,11.86,0.75,0.75,0.53,0.5,8.4,139.04
20,67,926,443896,49,6.12,4.26,46,5.75,3.62,58,7.25,6.5,0.89,0.88,0.53,0.54,19.97,133.81
21,109,1725,742794,65,6.5,3.06,53,5.3,1.34,93,9.3,6.11,0.73,0.68,0.57,0.51,16.15,108.3
22,168,3305,1840381,100,7.14,2.88,92,6.57,2.59,138,9.86,5.33,0.85,0.86,0.5,0.39,9.72,127.39
