id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2,66,310,29691,44,22.0,25.46,13,6.5,3.54,60,30.0,32.53,0.27,0.35,0.35,0.28,3.1,158.13
3,59,392,43546,43,21.5,27.58,14,7.0,8.49,53,26.5,34.65,0.06,0.1,0.66,0.61,35.64,133.14
4,66,310,27509,40,20.0,21.21,16,8.0,4.24,59,29.5,21.92,0.16,0.23,0.46,0.4,4.34,172.62
5,72,240,18227,45,22.5,24.75,18,9.0,5.66,64,32.0,29.7,0.22,0.21,0.48,0.44,3.92,178.9
6,59,234,18770,40,20.0,16.97,11,5.5,3.54,51,25.5,23.33,0.36,0.32,0.31,0.27,2.84,148.94
7,75,289,22136,41,20.5,21.92,15,7.5,3.54,71,35.5,36.06,0.21,0.22,0.38,0.37,3.01,183.9
8,77,229,19053,44,22.0,24.04,20,10.0,4.24,65,32.5,24.75,0.18,0.19,0.38,0.34,5.9,180.93
9,50,280,28643,38,19.0,25.46,8,4.0,4.24,41,20.5,24.75,0.08,0.14,0.71,0.64,22.32,166.0
10,64,323,29163,40,20.0,24.04,10,5.0,2.83,53,26.5,28.99,0.16,0.24,0.37,0.32,7.58,162.3
11,70,420,38607,45,22.5,28.99,9,4.5,3.54,63,31.5,31.82,0.08,0.19,0.5,0.44,3.35,184.12
12,59,197,15598,37,18.5,21.92,11,5.5,4.95,54,27.0,28.28,0.07,0.08,0.44,0.37,7.02,168.46
13,56,164,15772,30,15.0,15.56,10,5.0,2.83,54,27.0,19.8,0.14,0.24,0.38,0.25,1.64,169.78
14,72,310,22921,37,18.5,20.51,13,6.5,4.95,63,31.5,28.99,0.1,0.1,0.5,0.48,3.24,189.36
15,47,185,18009,35,17.5,19.09,13,6.5,3.54,42,21.0,24.04,0.37,0.49,0.32,0.24,2.02,134.65
17,55,224,20372,40,20.0,21.21,12,6.0,1.41,52,26.0,25.46,0.26,0.34,0.5,0.44,14.65,175.55
18,60,242,19478,29,14.5,17.68,13,6.5,6.36,55,27.5,16.26,0.1,0.12,0.46,0.41,2.7,174.18
19,43,132,10235,23,11.5,12.02,9,4.5,2.12,40,20.0,7.07,0.08,0.08,0.46,0.44,15.7,181.38
20,40,215,15302,27,13.5,16.26,11,5.5,4.95,39,19.5,21.92,0.14,0.15,0.52,0.52,3.63,207.08
21,46,170,16057,32,16.0,16.97,11,5.5,2.12,44,22.0,21.21,0.32,0.43,0.18,0.13,1.86,160.49
22,46,211,19828,29,14.5,19.09,9,4.5,4.95,44,22.0,25.46,0.06,0.14,0.64,0.58,3.22,198.21
24,36,118,13323,25,12.5,10.61,13,6.5,0.71,34,17.0,12.73,0.35,0.52,0.28,0.2,1.25,165.4
25,49,191,26857,30,15.0,16.97,11,5.5,3.54,44,22.0,15.56,0.18,0.36,0.5,0.37,7.06,160.87
26,43,189,20540,23,11.5,13.44,9,4.5,3.54,39,19.5,17.68,0.14,0.22,0.57,0.48,8.09,187.99
29,29,76,7425,25,12.5,14.85,8,4.0,2.83,28,14.0,16.97,0.28,0.3,0.34,0.26,0.87,134.78
35,44,173,18423,30,15.0,12.73,12,6.0,0.0,42,21.0,11.31,0.24,0.36,0.38,0.29,4.54,192.67
36,32,120,9278,26,13.0,12.73,12,6.0,2.83,32,16.0,15.56,0.32,0.21,0.36,0.36,2.4,137.14
37,42,156,16008,25,12.5,13.44,10,5.0,2.83,41,20.5,21.92,0.18,0.26,0.4,0.32,3.78,152.93
38,33,124,12992,22,11.0,11.31,10,5.0,2.83,31,15.5,14.85,0.3,0.48,0.37,0.26,2.24,167.7
39,28,142,16277,21,10.5,13.44,8,4.0,4.24,28,14.0,15.56,0.14,0.24,0.42,0.33,1.49,185.62
40,31,116,9134,21,10.5,12.02,6,3.0,1.41,28,14.0,16.97,0.27,0.28,0.45,0.42,2.99,174.45
44,42,159,11700,35,17.5,20.51,13,6.5,3.54,37,18.5,20.51,0.22,0.22,0.42,0.39,15.73,175.3
45,33,181,24841,27,13.5,14.85,14,7.0,5.66,34,17.0,19.8,0.42,0.42,0.36,0.34,5.68,137.65
46,38,174,14819,29,14.5,17.68,9,4.5,3.54,35,17.5,21.92,0.14,0.14,0.68,0.63,12.26,184.43
47,43,288,34664,30,15.0,18.38,5,2.5,0.71,38,19.0,19.8,0.05,0.06,0.56,0.45,23.46,147.18
49,18,85,12366,17,8.5,9.19,8,4.0,2.83,18,9.0,9.9,0.3,0.32,0.33,0.28,2.1,135.72
51,30,124,14993,24,12.0,11.31,8,4.0,1.41,29,14.5,14.85,0.34,0.37,0.27,0.24,1.46,129.6
52,34,120,9682,23,11.5,10.61,8,4.0,0.0,33,16.5,9.19,0.13,0.12,0.52,0.48,5.52,168.87
53,41,160,10995,27,13.5,13.44,13,6.5,2.12,36,18.0,11.31,0.2,0.21,0.48,0.46,4.07,184.14
56,33,133,14210,25,12.5,13.44,9,4.5,3.54,33,16.5,14.85,0.16,0.25,0.56,0.54,3.0,176.68
57,22,122,9457,17,8.5,7.78,5,2.5,0.71,20,10.0,8.49,0.15,0.12,0.53,0.51,1.94,158.82
58,39,216,19748,30,15.0,18.38,12,6.0,5.66,36,18.0,21.21,0.2,0.29,0.42,0.34,1.06,193.36
59,35,196,15097,27,13.5,17.68,5,2.5,2.12,30,15.0,18.38,0.02,0.02,0.52,0.52,21.2,185.44
60,31,110,9245,27,13.5,14.85,10,5.0,2.83,31,15.5,16.26,0.31,0.32,0.28,0.25,3.38,168.56
61,38,196,24604,24,12.0,9.9,10,5.0,0.0,37,18.5,13.44,0.28,0.46,0.4,0.27,9.78,162.06
63,38,141,10133,24,12.0,12.73,9,4.5,2.12,36,18.0,19.8,0.22,0.14,0.57,0.64,2.82,186.34
64,43,194,14484,33,16.5,16.26,9,4.5,0.71,41,20.5,20.51,0.28,0.2,0.43,0.46,0.84,159.51
67,45,219,20937,34,17.0,15.56,11,5.5,0.71,43,21.5,17.68,0.33,0.44,0.36,0.28,3.86,181.48
68,47,230,21593,29,14.5,16.26,8,4.0,1.41,43,21.5,17.68,0.1,0.2,0.5,0.42,4.84,191.74
69,26,94,7674,21,10.5,12.02,10,5.0,4.24,26,13.0,14.14,0.21,0.16,0.37,0.31,0.72,172.22
70,32,157,15567,22,11.0,11.31,8,4.0,2.83,32,16.0,14.14,0.13,0.22,0.61,0.54,5.23,132.46
71,25,113,8465,23,11.5,13.44,8,4.0,2.83,23,11.5,13.44,0.18,0.24,0.5,0.45,2.52,120.66
75,32,168,15237,25,12.5,12.02,6,3.0,0.0,29,14.5,14.85,0.18,0.18,0.37,0.28,5.16,157.2
76,39,167,14115,28,14.0,15.56,8,4.0,1.41,35,17.5,17.68,0.18,0.18,0.38,0.34,4.16,182.68
79,36,148,12495,26,13.0,15.56,7,3.5,2.12,32,16.0,19.8,0.02,0.01,0.46,0.24,4.82,148.72
81,42,170,15162,30,15.0,14.14,9,4.5,0.71,39,19.5,14.85,0.2,0.24,0.44,0.38,10.26,167.96
82,37,104,7199,28,14.0,15.56,11,5.5,3.54,35,17.5,17.68,0.24,0.2,0.5,0.52,3.22,174.66
83,28,83,6378,19,9.5,7.78,8,4.0,1.41,28,14.0,8.49,0.22,0.23,0.2,0.2,8.2,169.76
84,30,171,12823,20,10.0,11.31,8,4.0,2.83,28,14.0,11.31,0.1,0.11,0.72,0.7,17.37,185.9
85,44,335,41086,32,16.0,18.38,8,4.0,0.0,42,21.0,22.63,0.32,0.38,0.44,0.4,10.44,158.79
86,31,137,10254,23,11.5,13.44,9,4.5,3.54,28,14.0,15.56,0.18,0.18,0.42,0.42,2.13,139.44
87,35,146,18995,30,15.0,18.38,12,6.0,5.66,35,17.5,20.51,0.34,0.49,0.38,0.27,1.92,144.87
88,43,185,12837,31,15.5,14.85,13,6.5,0.71,43,21.5,17.68,0.29,0.3,0.42,0.39,3.23,201.18
89,44,146,19319,29,14.5,19.09,9,4.5,4.95,41,20.5,20.51,0.1,0.26,0.48,0.4,9.46,179.03
90,34,153,19423,25,12.5,14.85,9,4.5,3.54,33,16.5,14.85,0.2,0.36,0.37,0.27,4.48,192.56
91,46,136,17849,26,13.0,15.56,8,4.0,2.83,40,20.0,19.8,0.18,0.36,0.25,0.16,0.96,176.24
92,41,201,15464,23,11.5,12.02,10,5.0,1.41,35,17.5,13.44,0.14,0.14,0.48,0.45,1.42,193.96
93,42,225,27574,32,16.0,11.31,12,6.0,2.83,40,20.0,8.49,0.16,0.12,0.4,0.42,7.76,159.72
94,38,185,14937,26,13.0,15.56,6,3.0,1.41,37,18.5,21.92,0.1,0.12,0.35,0.34,8.54,158.3
95,48,321,37612,31,15.5,19.09,9,4.5,3.54,46,23.0,24.04,0.1,0.05,0.4,0.4,7.76,120.38
97,36,238,18397,27,13.5,14.85,9,4.5,2.12,33,16.5,19.09,0.26,0.28,0.46,0.44,3.48,169.04
