id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,34,52,1928,9,4.5,2.12,7,3.5,0.71,29,14.5,16.26,0.55,0.55,0.37,0.36,8.0,204.17
1,38,50,1864,9,4.5,0.71,7,3.5,0.71,34,17.0,18.38,0.52,0.52,0.24,0.24,3.78,209.29
2,35,51,1868,10,5.0,1.41,8,4.0,0.0,34,17.0,18.38,0.53,0.54,0.35,0.34,5.8,210.96
3,10,11,484,7,3.5,0.71,7,3.5,0.71,10,5.0,2.83,0.58,0.59,0.46,0.46,0.22,193.93
4,22,29,1081,9,4.5,0.71,9,4.5,0.71,20,10.0,8.49,0.52,0.55,0.42,0.43,1.84,203.57
5,25,35,1400,12,6.0,0.0,12,6.0,0.0,23,11.5,7.78,0.59,0.6,0.48,0.48,1.78,183.09
6,17,21,804,8,4.0,0.0,10,5.0,1.41,17,8.5,3.54,0.64,0.66,0.32,0.32,2.78,206.68
7,18,23,916,11,5.5,0.71,11,5.5,0.71,18,9.0,5.66,0.69,0.71,0.22,0.22,0.06,195.73
8,18,24,912,9,4.5,0.71,10,5.0,0.0,17,8.5,4.95,0.61,0.62,0.38,0.38,7.6,214.08
9,20,27,1028,9,4.5,2.12,8,4.0,1.41,19,9.5,9.19,0.58,0.6,0.28,0.26,5.65,197.0
10,15,16,1090,9,4.5,0.71,10,5.0,1.41,14,7.0,1.41,0.54,0.37,0.26,0.16,0.06,192.64
11,16,19,756,10,5.0,0.0,10,5.0,0.0,15,7.5,3.54,0.75,0.76,0.56,0.54,0.01,150.88
13,11,19,716,6,3.0,0.0,6,3.0,0.0,10,5.0,1.41,0.36,0.39,0.53,0.52,17.18,177.1
14,17,21,835,8,4.0,0.0,6,3.0,0.0,16,8.0,1.41,0.2,0.2,0.42,0.39,3.04,188.2
15,11,15,564,6,3.0,1.41,5,2.5,2.12,11,5.5,0.71,0.34,0.35,0.33,0.33,10.02,192.35
16,17,22,951,12,6.0,0.0,12,6.0,1.41,17,8.5,2.12,0.64,0.63,0.45,0.4,0.02,154.04
17,12,15,580,7,3.5,0.71,7,3.5,0.71,12,6.0,4.24,0.62,0.65,0.71,0.7,6.66,205.56
18,9,13,480,5,2.5,0.71,5,2.5,0.71,9,4.5,2.12,0.22,0.24,0.49,0.48,0.01,226.42
19,12,16,606,10,5.0,0.0,10,5.0,1.41,12,6.0,0.0,0.65,0.67,0.26,0.26,0.73,199.5
22,10,14,548,8,4.0,1.41,9,4.5,0.71,10,5.0,0.0,0.75,0.76,0.36,0.35,0.01,230.2
23,11,13,500,6,3.0,1.41,6,3.0,1.41,10,5.0,1.41,0.56,0.57,0.55,0.54,0.0,183.43
24,12,16,584,4,2.0,0.0,4,2.0,0.0,12,6.0,5.66,0.34,0.38,0.29,0.29,2.98,177.25
26,11,19,716,9,4.5,0.71,8,4.0,0.0,11,5.5,2.12,0.64,0.64,0.74,0.72,12.7,195.82
27,19,23,916,11,5.5,0.71,11,5.5,0.71,18,9.0,4.24,0.59,0.59,0.42,0.42,0.02,183.82
29,11,18,1169,7,3.5,2.12,5,2.5,0.71,11,5.5,4.95,0.5,0.5,0.43,0.42,2.09,144.2
30,11,15,568,8,4.0,1.41,7,3.5,2.12,10,5.0,0.0,0.56,0.56,0.66,0.66,6.03,232.92
31,14,22,836,8,4.0,1.41,6,3.0,0.0,14,7.0,5.66,0.56,0.57,0.3,0.3,10.84,212.42
33,8,12,452,4,2.0,1.41,4,2.0,1.41,8,4.0,4.24,0.68,0.7,0.64,0.63,4.34,207.5
34,13,16,608,5,2.5,2.12,5,2.5,2.12,13,6.5,7.78,0.64,0.66,0.46,0.44,2.49,89.38
35,12,18,1068,5,2.5,2.12,3,1.5,0.71,12,6.0,7.07,0.5,0.5,0.8,0.77,0.98,180.5
37,11,14,580,8,4.0,1.41,7,3.5,0.71,10,5.0,2.83,0.72,0.76,0.52,0.49,0.08,196.4
38,12,17,664,8,4.0,1.41,8,4.0,1.41,11,5.5,3.54,0.7,0.72,0.3,0.29,0.06,171.28
39,10,13,493,4,2.0,0.0,4,2.0,1.41,9,4.5,2.12,0.34,0.3,0.58,0.55,12.86,204.74
40,7,8,362,6,3.0,0.0,6,3.0,0.0,7,3.5,0.71,0.44,0.38,0.26,0.34,6.86,144.92
41,8,13,512,7,3.5,2.12,7,3.5,2.12,8,4.0,1.41,0.62,0.64,0.47,0.46,0.03,183.0
42,11,12,505,8,4.0,1.41,8,4.0,1.41,11,5.5,0.71,0.58,0.55,0.5,0.45,0.0,136.8
43,10,14,560,6,3.0,1.41,6,3.0,1.41,9,4.5,0.71,0.58,0.59,0.44,0.42,0.02,190.5
45,12,16,1428,9,4.5,0.71,10,5.0,1.41,12,6.0,2.83,0.5,0.38,0.12,0.08,1.12,170.44
46,7,9,435,6,3.0,1.41,6,3.0,1.41,7,3.5,0.71,0.58,0.56,0.33,0.26,0.03,158.38
47,11,13,964,9,4.5,3.54,9,4.5,3.54,11,5.5,2.12,0.54,0.28,0.42,0.39,0.0,159.75
48,9,18,1152,6,3.0,0.0,5,2.5,0.71,9,4.5,2.12,0.54,0.52,0.57,0.58,2.28,180.25
49,8,10,372,4,2.0,1.41,4,2.0,1.41,8,4.0,4.24,0.61,0.62,0.61,0.61,4.26,235.28
51,14,19,748,8,4.0,1.41,9,4.5,0.71,13,6.5,3.54,0.66,0.68,0.36,0.34,3.0,168.38
52,8,10,412,7,3.5,2.12,7,3.5,2.12,8,4.0,1.41,0.66,0.69,0.38,0.36,0.0,156.67
54,18,29,1108,9,4.5,0.71,6,3.0,1.41,16,8.0,5.66,0.52,0.52,0.46,0.46,0.13,168.32
55,13,23,900,10,5.0,0.0,10,5.0,1.41,13,6.5,0.71,0.66,0.68,0.26,0.24,8.74,201.46
56,12,19,740,9,4.5,2.12,8,4.0,2.83,12,6.0,0.0,0.56,0.57,0.4,0.39,0.02,228.0
58,16,18,738,7,3.5,2.12,6,3.0,0.0,16,8.0,7.07,0.54,0.53,0.57,0.54,0.0,196.83
61,3,3,344,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.5,0.5,0.75,0.64,0.0,204.0
63,8,10,392,6,3.0,1.41,6,3.0,1.41,8,4.0,2.83,0.72,0.74,0.38,0.36,5.01,140.08
64,14,19,735,7,3.5,0.71,7,3.5,0.71,14,7.0,4.24,0.38,0.36,0.28,0.26,0.01,145.9
65,7,8,308,5,2.5,0.71,5,2.5,0.71,7,3.5,0.71,0.6,0.61,0.26,0.26,0.0,211.83
67,10,12,906,6,3.0,2.83,8,4.0,4.24,9,4.5,3.54,0.4,0.2,0.5,0.48,0.0,175.69
68,13,20,1052,7,3.5,0.71,7,3.5,0.71,12,6.0,2.83,0.59,0.56,0.26,0.22,0.48,144.04
69,7,8,372,6,3.0,1.41,5,2.5,0.71,7,3.5,2.12,0.66,0.66,0.5,0.5,0.0,141.4
70,12,14,524,6,3.0,1.41,5,2.5,0.71,11,5.5,4.95,0.64,0.66,0.3,0.3,0.0,170.45
72,7,11,744,2,1.0,0.0,3,1.5,0.71,6,3.0,2.83,0.5,0.5,0.42,0.4,4.78,170.9
74,8,11,408,3,1.5,0.71,3,1.5,0.71,8,4.0,2.83,0.5,0.5,0.29,0.29,10.01,217.67
75,8,10,380,4,2.0,1.41,4,2.0,1.41,7,3.5,0.71,0.5,0.5,0.5,0.5,6.04,125.7
77,9,11,428,5,2.5,0.71,5,2.5,0.71,9,4.5,3.54,0.62,0.64,0.29,0.29,0.08,219.04
79,8,17,652,5,2.5,0.71,6,3.0,1.41,8,4.0,0.0,0.55,0.55,0.48,0.46,14.84,174.75
80,13,15,997,7,3.5,2.12,6,3.0,1.41,13,6.5,6.36,0.57,0.55,0.32,0.28,0.0,197.2
