id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,64,103615,93129037,39,9.75,6.9,53,13.25,12.53,49,12.25,9.91,0.94,0.93,0.41,0.59,53.66,152.73
1,43,29437,26084779,23,5.75,5.12,43,10.75,13.15,30,7.5,8.5,1.0,1.0,0.45,0.56,23.86,106.31
2,43,85423,64422658,28,7.0,5.6,36,9.0,8.76,34,8.5,7.77,0.92,0.88,0.48,0.84,102.18,118.84
3,31,75264,86152167,25,8.33,4.93,30,10.0,7.81,29,9.67,7.23,1.0,1.0,0.38,0.36,50.64,139.98
4,49,91478,84932173,34,6.8,2.95,43,8.6,5.86,40,8.0,4.53,0.93,0.88,0.45,0.65,60.96,120.64
5,45,101352,88552315,27,13.5,3.54,43,21.5,14.85,37,18.5,9.19,0.94,0.9,0.54,0.71,55.06,90.29
6,48,84161,71859431,29,7.25,7.93,39,9.75,12.89,34,8.5,10.41,0.88,0.86,0.54,0.72,44.31,130.52
7,47,159054,146357187,29,7.25,2.87,44,11.0,10.74,42,10.5,8.5,1.0,1.0,0.52,0.71,63.66,127.05
8,69,147951,142568435,37,9.25,5.68,58,14.5,14.57,48,12.0,9.7,0.96,0.94,0.56,0.68,68.18,125.71
9,55,158853,149093351,31,10.33,8.08,47,15.67,17.21,43,14.33,14.74,0.73,0.7,0.6,0.86,75.14,153.08
10,51,96853,96895850,37,7.4,6.19,48,9.6,9.29,47,9.4,8.85,0.87,0.82,0.53,0.64,33.09,148.24
11,57,100844,78055028,42,10.5,5.74,52,13.0,10.1,52,13.0,8.83,0.9,0.84,0.38,0.59,47.72,142.09
12,75,281869,252957108,41,13.67,9.87,68,22.67,22.81,62,20.67,20.21,0.97,0.98,0.65,0.85,112.25,101.31
13,64,169127,148384660,42,10.5,7.77,59,14.75,15.59,53,13.25,12.61,0.95,0.95,0.52,0.68,61.82,126.32
14,84,232083,208077606,46,11.5,7.14,76,19.0,21.4,64,16.0,15.43,1.0,1.0,0.44,0.54,57.5,136.38
15,52,167191,159263069,26,8.67,8.33,49,16.33,21.46,41,13.67,16.86,1.0,1.0,0.58,0.76,101.67,120.0
16,71,311022,289818709,35,11.67,12.66,62,20.67,27.21,55,18.33,23.18,0.86,0.8,0.61,0.85,86.96,133.33
17,72,155317,150560759,34,8.5,5.45,60,15.0,16.06,51,12.75,12.34,0.98,0.98,0.66,0.8,42.3,96.46
18,63,308669,316499984,27,6.75,7.09,54,13.5,18.52,42,10.5,13.77,1.0,1.0,0.57,0.8,117.82,82.57
19,57,205975,170668018,37,9.25,9.98,54,13.5,15.8,49,12.25,13.94,1.0,1.0,0.48,0.68,104.76,128.2
20,63,220541,202758403,37,9.25,9.18,60,15.0,21.34,53,13.25,17.17,1.0,1.0,0.59,0.84,83.35,84.87
21,64,269450,260773354,40,10.0,7.79,58,14.5,14.62,53,13.25,13.4,0.94,0.94,0.58,0.9,108.23,98.52
22,62,185275,146893078,40,10.0,7.87,58,14.5,16.01,53,13.25,14.13,0.88,0.88,0.54,0.71,91.86,109.55
23,61,339378,319470378,35,8.75,8.5,53,13.25,16.64,49,12.25,14.66,0.94,0.92,0.67,0.82,106.3,106.18
24,50,172512,135947475,32,10.67,8.08,47,15.67,15.89,41,13.67,13.28,1.0,1.0,0.48,0.79,121.07,97.74
25,43,178701,187617867,29,7.25,8.1,39,9.75,12.34,36,9.0,11.52,1.0,1.0,0.68,0.86,91.3,163.31
26,68,236538,214246417,45,11.25,10.53,60,15.0,16.71,57,14.25,15.22,0.98,0.98,0.42,0.59,102.49,103.68
27,57,207846,187413545,38,9.5,9.26,54,13.5,16.44,51,12.75,14.95,0.96,0.93,0.5,0.7,110.04,106.63
28,36,174495,155692799,22,7.33,6.03,32,10.67,10.26,29,9.67,9.61,1.0,1.0,0.49,0.76,111.59,95.33
29,49,143296,108528279,33,11.0,9.54,47,15.67,17.62,43,14.33,15.31,0.95,0.91,0.47,0.73,138.71,95.68
30,49,195623,173941297,33,11.0,9.64,49,16.33,18.82,46,15.33,17.1,1.0,1.0,0.57,0.82,99.91,109.68
31,51,143653,121130970,32,10.67,10.97,48,16.0,19.16,45,15.0,17.44,1.0,1.0,0.56,0.85,98.91,95.0
32,43,169157,136152013,28,9.33,7.77,40,13.33,14.57,35,11.67,11.72,1.0,1.0,0.49,0.82,123.56,101.18
33,48,177392,144203589,31,7.75,5.12,46,11.5,12.45,42,10.5,10.47,0.98,0.98,0.52,0.7,90.97,127.94
34,43,161831,129918210,28,5.6,5.32,41,8.2,10.03,37,7.4,8.79,0.9,0.91,0.4,0.68,91.13,95.42
35,57,146799,108744953,31,10.33,8.5,54,18.0,20.88,41,13.67,13.43,1.0,1.0,0.32,0.49,75.07,131.76
36,55,185710,169924115,31,7.75,7.54,50,12.5,15.67,48,12.0,13.37,0.93,0.9,0.52,0.8,75.56,121.44
37,34,96711,86441572,25,6.25,4.27,34,8.5,7.85,32,8.0,6.88,0.92,0.87,0.43,0.64,74.67,121.22
38,41,139606,118535023,25,6.25,5.97,37,9.25,10.72,37,9.25,9.91,0.81,0.79,0.53,0.72,90.34,90.3
39,32,214781,227855095,26,8.67,10.02,30,10.0,12.29,28,9.33,11.15,1.0,1.0,0.69,0.83,138.1,80.75
40,53,200134,147081335,40,10.0,11.37,49,12.25,15.22,47,11.75,14.22,0.96,0.97,0.46,0.68,113.64,103.82
41,38,177948,172798453,26,6.5,3.87,38,9.5,8.5,37,9.25,8.02,0.96,0.93,0.52,0.7,92.02,137.62
42,43,195015,183128732,30,10.0,9.54,43,14.33,17.04,42,14.0,16.46,1.0,1.0,0.56,0.76,114.28,116.75
43,39,184396,174503622,29,7.25,7.18,37,9.25,10.53,35,8.75,9.54,1.0,1.0,0.57,0.82,110.7,85.37
44,51,218580,210963850,35,11.67,9.07,49,16.33,17.1,46,15.33,15.37,1.0,1.0,0.5,0.75,121.87,118.76
45,36,250690,254357595,27,13.5,13.44,34,17.0,18.38,33,16.5,17.68,1.0,1.0,0.35,0.49,121.76,102.26
46,51,179993,165551423,31,10.33,11.02,48,16.0,20.81,40,13.33,16.2,0.85,0.85,0.57,0.86,88.04,110.15
47,40,214528,187891099,28,7.0,6.16,40,10.0,10.13,38,9.5,9.15,0.84,0.85,0.62,0.82,116.95,99.03
48,44,233070,235768295,33,11.0,8.0,43,14.33,12.66,40,13.33,11.06,0.94,0.94,0.49,0.71,108.74,134.45
49,48,179336,174897476,31,7.75,7.63,46,11.5,14.46,42,10.5,12.48,0.97,0.97,0.57,0.76,85.87,110.34
50,53,220339,248092452,37,7.4,7.83,43,8.6,9.91,44,8.8,8.61,0.81,0.81,0.53,0.65,48.94,124.46
51,43,132685,142437133,29,7.25,7.27,40,10.0,12.03,39,9.75,10.84,0.85,0.81,0.44,0.65,68.13,114.46
52,42,180308,172149762,36,9.0,9.56,40,10.0,11.52,40,10.0,11.52,1.0,1.0,0.7,0.86,101.49,122.21
53,35,173168,166782165,23,7.67,7.23,34,11.33,13.58,31,10.33,11.85,0.75,0.71,0.55,0.7,97.79,94.38
54,38,161122,144794384,26,6.5,8.35,37,9.25,13.84,38,9.5,14.34,1.0,1.0,0.52,0.75,122.5,85.14
55,46,189339,182545303,25,6.25,7.18,43,10.75,16.17,39,9.75,14.17,0.92,0.87,0.57,0.76,115.13,113.14
56,42,158567,151850658,26,8.67,8.08,40,13.33,16.17,35,11.67,13.28,1.0,1.0,0.53,0.77,117.9,89.61
57,48,129321,117846667,34,8.5,9.15,47,11.75,15.59,42,10.5,13.1,0.96,0.95,0.57,0.86,88.86,98.12
58,45,120993,109544915,31,10.33,11.85,44,14.67,19.35,38,12.67,15.89,1.0,1.0,0.58,0.85,110.41,94.66
59,44,165979,165587763,29,7.25,7.09,44,11.0,14.28,40,10.0,12.33,1.0,1.0,0.55,0.7,61.78,124.74
60,38,112913,75784118,28,7.0,6.38,37,9.25,10.18,36,9.0,9.7,1.0,1.0,0.5,0.84,77.97,104.79
61,50,139380,122774799,29,9.67,8.14,46,15.33,17.93,40,13.33,14.47,1.0,1.0,0.62,0.88,76.96,86.71
62,43,138620,118691276,26,5.2,3.49,40,8.0,8.54,40,8.0,7.91,0.8,0.7,0.45,0.61,85.21,116.31
63,41,134664,98642867,24,8.0,8.72,38,12.67,16.77,33,11.0,13.89,0.73,0.73,0.48,0.78,127.5,70.36
64,46,206252,217396689,37,9.25,10.11,43,10.75,13.05,44,11.0,13.54,0.75,0.75,0.54,0.66,77.23,109.36
65,47,140325,130658294,29,7.25,4.99,44,11.0,11.49,39,9.75,8.5,0.94,0.92,0.6,0.86,93.21,107.89
66,48,187155,187656985,31,10.33,11.02,43,14.33,17.93,39,13.0,15.62,1.0,1.0,0.76,0.85,96.74,113.2
67,37,93868,78498938,22,11.0,9.9,35,17.5,17.68,31,15.5,14.85,1.0,1.0,0.55,0.76,63.28,129.68
68,39,109170,90544568,22,7.33,7.57,39,13.0,14.93,33,11.0,11.53,1.0,1.0,0.56,0.84,76.45,80.57
69,44,156269,143103898,29,7.25,6.65,43,10.75,13.57,40,10.0,12.08,1.0,1.0,0.48,0.7,64.65,130.34
70,40,203563,180257665,28,9.33,11.02,39,13.0,17.35,36,12.0,15.62,0.83,0.77,0.55,0.76,92.59,92.19
71,40,98495,113549577,24,6.0,6.16,37,9.25,11.95,29,7.25,8.02,0.95,0.93,0.69,0.76,108.4,109.78
72,48,219169,191356588,35,11.67,9.87,48,16.0,16.52,41,13.67,12.5,1.0,1.0,0.49,0.74,111.84,78.56
73,53,153949,149744456,35,7.0,6.82,51,10.2,12.85,43,8.6,10.36,0.8,0.8,0.55,0.68,53.8,108.22
74,45,216191,205904154,30,10.0,10.58,45,15.0,19.16,41,13.67,16.86,1.0,1.0,0.66,0.97,94.65,78.16
75,40,215358,189210177,16,5.33,4.04,36,12.0,15.59,27,9.0,10.39,0.98,0.98,0.38,0.51,108.85,101.57
76,45,104738,91268376,32,10.67,8.14,45,15.0,15.62,38,12.67,11.59,0.9,0.88,0.54,0.74,45.42,120.22
77,50,135857,120553632,31,7.75,5.25,49,12.25,12.74,42,10.5,9.88,0.96,0.94,0.62,0.74,67.21,95.27
78,52,174664,158967953,32,8.0,5.1,51,12.75,13.72,42,10.5,9.33,1.0,1.0,0.57,0.74,63.86,139.54
79,51,147496,135742259,29,7.25,7.54,44,11.0,13.44,43,10.75,11.56,0.83,0.8,0.5,0.7,102.3,91.26
80,49,183566,202835479,27,6.75,7.09,42,10.5,13.33,48,12.0,11.58,0.75,0.75,0.5,0.59,62.61,111.87
81,48,222595,210342543,34,8.5,8.39,46,11.5,14.36,44,11.0,13.37,0.96,0.95,0.7,0.8,67.82,119.82
82,48,187819,196488435,38,7.6,6.73,44,8.8,9.86,44,8.8,9.31,0.9,0.87,0.63,0.74,67.7,99.75
83,44,177306,154017880,31,7.75,7.23,43,10.75,13.05,39,9.75,11.09,1.0,1.0,0.57,0.74,63.18,116.58
84,45,126134,111582451,29,7.25,7.41,44,11.0,14.79,37,9.25,11.32,0.97,0.96,0.54,0.7,64.11,103.46
85,47,171889,146123952,32,8.0,11.37,42,10.5,16.36,40,10.0,15.36,0.7,0.72,0.76,0.86,76.26,125.99
86,49,183537,177196169,30,7.5,7.19,46,11.5,10.79,40,10.0,9.66,1.0,1.0,0.59,0.8,99.64,71.12
