id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,497,18715,13952883,109,8.38,7.43,146,11.23,14.43,298,22.92,24.02,0.7,0.72,0.47,0.55,9.77,149.88
1,501,8881,6677458,114,8.14,6.33,150,10.71,13.76,289,20.64,23.89,0.69,0.7,0.47,0.57,22.58,156.94
2,431,19110,18808826,80,6.67,6.26,121,10.08,16.89,239,19.92,23.04,0.65,0.67,0.42,0.51,23.27,135.29
3,464,7401,6693871,92,7.67,6.71,103,8.58,8.58,301,25.08,29.95,0.62,0.65,0.53,0.68,21.17,141.39
4,696,7299,4390613,113,7.06,7.05,241,15.06,35.83,370,23.12,29.0,0.61,0.59,0.41,0.42,15.84,145.26
5,623,10160,7624073,106,8.15,7.54,116,8.92,11.76,395,30.38,37.29,0.63,0.68,0.55,0.69,20.45,145.55
6,628,10297,6383085,124,7.29,5.5,160,9.41,11.39,395,23.24,30.54,0.7,0.69,0.42,0.5,18.9,152.69
7,582,8581,6076761,129,8.06,8.15,130,8.12,7.21,378,23.62,30.84,0.71,0.69,0.49,0.54,19.68,145.88
8,603,10712,6154459,91,6.07,5.48,156,10.4,12.35,347,23.13,31.57,0.71,0.72,0.51,0.6,17.41,146.45
9,576,13407,11214367,99,7.07,7.59,112,8.0,7.24,353,25.21,32.73,0.68,0.7,0.47,0.6,17.6,135.4
10,670,16055,11463263,112,8.62,10.67,110,8.46,9.4,424,32.62,52.89,0.72,0.77,0.46,0.53,19.45,146.08
11,737,32739,21435401,120,10.0,10.39,132,11.0,14.35,454,37.83,51.1,0.68,0.68,0.5,0.57,11.42,152.04
12,840,22539,18047204,141,8.81,11.65,127,7.94,8.88,503,31.44,61.76,0.7,0.71,0.41,0.52,22.25,155.12
13,1038,58241,38161436,180,9.0,11.14,167,8.35,6.08,588,29.4,66.72,0.76,0.75,0.48,0.57,14.46,151.43
14,1016,43037,43739838,136,8.5,11.75,115,7.19,5.17,578,36.12,80.42,0.79,0.82,0.47,0.56,12.42,133.3
15,999,42914,40173234,143,11.0,16.81,115,8.85,8.52,584,44.92,93.83,0.73,0.77,0.48,0.6,15.49,136.81
16,956,51018,46949502,134,8.38,12.71,101,6.31,5.39,582,36.38,73.14,0.66,0.68,0.39,0.47,15.1,142.38
17,1157,56519,39255626,164,10.25,17.24,136,8.5,9.57,667,41.69,96.6,0.74,0.74,0.48,0.59,15.65,161.08
18,1130,37447,31916371,148,10.57,18.23,124,8.86,10.14,635,45.36,109.51,0.67,0.66,0.42,0.45,22.15,137.62
19,1155,124428,145549262,167,11.93,18.38,136,9.71,10.97,687,49.07,110.93,0.69,0.68,0.45,0.55,11.24,149.5
20,1486,131688,108035130,148,12.33,23.41,106,8.83,8.98,736,61.33,153.4,0.68,0.67,0.47,0.55,16.22,140.35
