id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,380,7565,4475669,67,13.4,11.33,32,6.4,3.97,283,56.6,57.4,0.58,0.6,0.45,0.36,6.5,192.4
1,378,2775,1016258,73,12.17,9.11,42,7.0,2.83,282,47.0,49.01,0.65,0.66,0.31,0.29,4.42,177.07
2,386,2888,837539,73,12.17,11.62,39,6.5,4.64,281,46.83,50.88,0.74,0.7,0.56,0.58,5.31,185.4
3,414,44078,49554408,80,16.0,16.36,32,6.4,4.88,305,61.0,57.48,0.43,0.4,0.29,0.24,3.86,174.47
4,499,36040,28285705,85,17.0,15.31,33,6.6,2.51,318,63.6,59.34,0.58,0.56,0.36,0.32,5.42,175.34
5,494,17694,17069882,80,16.0,14.02,30,6.0,2.45,346,69.2,63.76,0.59,0.6,0.37,0.34,5.7,189.43
6,450,5700,3539548,53,13.25,10.69,24,6.0,5.48,302,75.5,57.52,0.48,0.49,0.44,0.39,5.9,152.0
7,423,67543,87335320,64,12.8,9.81,32,6.4,2.3,261,52.2,51.76,0.6,0.6,0.41,0.39,6.35,166.97
8,607,29802,29720300,84,16.8,22.08,27,5.4,4.98,340,68.0,83.7,0.5,0.49,0.32,0.31,5.67,185.22
9,726,42679,21211194,94,18.8,17.92,36,7.2,3.35,385,77.0,76.7,0.53,0.46,0.5,0.4,6.35,178.51
10,914,123519,139766790,83,11.86,12.02,45,6.43,4.54,439,62.71,84.09,0.67,0.66,0.34,0.33,2.96,186.89
11,838,196311,241827355,98,16.33,15.73,46,7.67,3.39,417,69.5,87.65,0.63,0.64,0.36,0.39,4.23,179.21
12,826,36122,31670089,103,20.6,19.76,44,8.8,4.97,422,84.4,94.48,0.46,0.43,0.41,0.36,4.55,177.94
13,865,38520,34112261,95,19.0,21.33,38,7.6,6.99,441,88.2,96.57,0.52,0.5,0.45,0.46,5.17,185.34
14,928,32444,22507497,90,18.0,18.75,41,8.2,5.26,451,90.2,97.25,0.51,0.46,0.42,0.41,4.88,193.22
15,889,18915,12472418,98,16.33,20.49,42,7.0,7.46,448,74.67,102.22,0.54,0.53,0.4,0.35,7.15,165.16
16,717,52780,51895768,91,13.0,13.2,50,7.14,4.26,368,52.57,73.26,0.62,0.57,0.41,0.38,6.17,184.75
17,933,87607,90736556,92,18.4,20.55,42,8.4,8.32,452,90.4,105.08,0.62,0.67,0.44,0.42,4.5,172.89
18,1117,52510,40560278,100,16.67,23.91,36,6.0,6.9,457,76.17,115.6,0.55,0.5,0.31,0.26,3.69,170.76
19,978,46689,40242600,89,17.8,21.6,35,7.0,6.96,421,84.2,109.07,0.45,0.42,0.42,0.42,6.73,143.76
20,1167,66752,57670952,101,20.2,26.77,43,8.6,5.46,499,99.8,150.71,0.43,0.35,0.46,0.38,9.19,163.57
21,1188,64314,58304457,99,16.5,22.82,34,5.67,5.75,543,90.5,150.45,0.61,0.6,0.52,0.48,5.39,172.41
22,1444,67086,47879902,126,21.0,30.64,43,7.17,5.98,658,109.67,182.55,0.61,0.59,0.5,0.4,5.07,169.92
23,1291,92234,79336146,115,23.0,28.57,40,8.0,5.24,556,111.2,168.41,0.53,0.52,0.43,0.43,6.85,160.79
24,1254,110040,104490560,98,19.6,30.18,25,5.0,5.7,569,113.8,195.36,0.49,0.46,0.53,0.55,4.52,190.31
25,1141,44234,32291763,91,18.2,25.29,28,5.6,5.46,510,102.0,163.59,0.51,0.47,0.35,0.3,4.19,167.42
26,1217,87524,61096996,133,19.0,33.13,38,5.43,4.72,545,77.86,144.32,0.65,0.63,0.5,0.44,6.49,171.92
27,1094,38071,23072157,108,21.6,31.6,28,5.6,6.95,525,105.0,167.61,0.56,0.54,0.45,0.43,7.75,194.71
28,991,59102,54076653,99,16.5,26.94,34,5.67,4.37,444,74.0,127.64,0.6,0.57,0.5,0.43,5.96,167.85
29,1246,68489,52480172,112,18.67,29.06,35,5.83,6.11,581,96.83,184.1,0.6,0.6,0.48,0.41,6.11,170.57
30,1001,144815,168900264,106,17.67,25.28,36,6.0,5.4,476,79.33,140.08,0.63,0.63,0.43,0.36,4.45,163.38
31,925,40453,27934076,91,18.2,25.31,30,6.0,3.94,424,84.8,134.28,0.51,0.47,0.39,0.23,6.03,166.74
32,1034,89213,85125530,102,20.4,24.91,29,5.8,4.49,432,86.4,134.61,0.59,0.58,0.6,0.58,8.19,155.5
33,891,31654,18632000,99,16.5,25.24,30,5.0,4.98,414,69.0,113.85,0.52,0.46,0.41,0.45,8.23,165.78
34,964,30746,17706506,102,14.57,22.38,36,5.14,4.85,447,63.86,124.07,0.68,0.66,0.47,0.41,5.17,180.1
35,892,86698,70309945,94,23.5,28.25,27,6.75,5.56,416,104.0,150.93,0.37,0.36,0.46,0.39,11.25,145.28
36,782,39481,20699650,82,13.67,20.37,24,4.0,3.46,359,59.83,107.36,0.62,0.63,0.46,0.42,6.54,171.24
37,937,111978,121075015,98,16.33,23.8,32,5.33,4.72,410,68.33,122.35,0.53,0.52,0.47,0.49,5.37,179.37
38,978,104325,99486249,110,22.0,26.78,37,7.4,5.13,431,86.2,140.92,0.53,0.52,0.37,0.38,7.43,177.04
39,1281,41779,22550044,91,18.2,27.11,397,79.4,169.72,445,89.0,151.1,0.55,0.48,0.59,0.54,4.71,189.28
40,942,88120,73438607,90,22.5,30.51,27,6.75,6.5,459,114.75,168.8,0.66,0.7,0.48,0.37,7.04,177.88
41,954,56073,30825472,102,17.0,26.09,35,5.83,5.64,514,85.67,154.18,0.65,0.71,0.49,0.44,5.95,150.62
42,1091,90819,80006833,111,18.5,28.81,38,6.33,4.93,504,84.0,151.61,0.7,0.67,0.45,0.42,7.0,179.26
43,943,106549,92233446,97,16.17,22.52,35,5.83,5.91,455,75.83,124.05,0.82,0.82,0.5,0.42,7.04,139.02
44,1482,35183,19370429,104,17.33,23.98,637,106.17,250.26,438,73.0,122.69,0.61,0.49,0.41,0.3,5.9,181.44
45,1061,83387,80902597,114,19.0,25.87,43,7.17,5.81,513,85.5,148.19,0.64,0.63,0.37,0.28,3.95,176.94
46,944,63859,38304816,94,18.8,22.84,33,6.6,3.78,436,87.2,127.92,0.68,0.72,0.47,0.49,7.36,162.12
47,1019,83170,78528296,93,15.5,21.29,39,6.5,5.32,481,80.17,145.77,0.67,0.67,0.38,0.26,5.75,174.33
48,896,157753,156471710,96,24.0,31.14,23,5.75,3.59,460,115.0,149.18,0.44,0.48,0.31,0.24,11.76,169.4
49,1004,49933,40436601,106,26.5,30.47,23,5.75,5.56,504,126.0,165.6,0.46,0.45,0.5,0.44,9.64,171.19
50,897,33513,23439561,96,16.0,25.15,27,4.5,5.17,422,70.33,120.36,0.74,0.76,0.39,0.27,7.34,169.69
51,1044,35128,20676028,110,22.0,31.48,35,7.0,7.91,547,109.4,186.16,0.77,0.75,0.49,0.45,9.19,162.39
52,1064,188491,191575931,103,17.17,29.19,26,4.33,3.5,518,86.33,164.11,0.63,0.61,0.52,0.51,9.13,144.27
53,1155,132717,125063894,107,21.4,30.9,32,6.4,6.02,482,96.4,153.48,0.53,0.55,0.46,0.46,6.81,143.28
54,1113,118680,92446809,103,20.6,27.76,29,5.8,4.82,496,99.2,148.97,0.66,0.69,0.58,0.56,7.22,184.97
55,980,133747,124690311,84,16.8,21.84,28,5.6,6.95,453,90.6,136.25,0.61,0.68,0.53,0.45,8.15,180.89
56,1182,69738,28145477,121,20.17,28.96,37,6.17,4.17,574,95.67,163.57,0.67,0.67,0.52,0.5,13.37,159.58
57,1053,115705,113416237,99,14.14,21.8,35,5.0,4.51,472,67.43,120.7,0.71,0.73,0.37,0.39,5.22,189.54
58,1106,34318,20366735,100,25.0,33.15,31,7.75,9.74,523,130.75,176.72,0.54,0.6,0.49,0.42,10.7,123.77
