id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,215,633,45384,91,22.75,30.17,37,9.25,0.96,200,50.0,82.0,0.68,0.67,0.43,0.41,6.2,182.4
1,203,722,66276,74,18.5,25.72,29,7.25,2.75,193,48.25,83.2,0.7,0.72,0.53,0.48,5.48,155.83
2,173,798,57103,66,22.0,30.35,31,10.33,9.45,166,55.33,87.2,0.68,0.68,0.68,0.68,9.64,193.65
3,164,495,34362,65,16.25,21.87,20,5.0,2.16,154,38.5,65.02,0.5,0.44,0.53,0.5,7.68,152.63
4,194,973,68041,77,19.25,29.86,20,5.0,1.63,186,46.5,83.02,0.66,0.61,0.66,0.68,11.33,205.56
5,186,803,69036,70,17.5,27.67,21,5.25,1.89,173,43.25,77.83,0.78,0.81,0.63,0.6,7.66,173.44
6,186,628,47682,80,20.0,30.0,22,5.5,0.58,179,44.75,78.83,0.73,0.7,0.46,0.44,8.3,173.98
7,187,1021,86173,72,18.0,24.04,27,6.75,2.22,183,45.75,76.84,0.61,0.57,0.49,0.44,7.68,163.5
8,172,359,29307,67,22.33,28.31,14,4.67,2.52,155,51.67,79.1,0.54,0.33,0.66,0.51,7.62,136.96
9,172,511,38485,73,18.25,23.96,30,7.5,3.42,162,40.5,66.41,0.64,0.55,0.51,0.48,7.31,156.52
10,172,444,32900,69,17.25,25.2,21,5.25,1.71,163,40.75,72.18,0.76,0.75,0.58,0.57,7.01,153.64
11,186,681,63354,75,18.75,28.84,18,4.5,1.29,180,45.0,80.0,0.7,0.7,0.36,0.33,7.47,179.08
12,205,890,63504,85,21.25,31.9,25,6.25,2.75,193,48.25,85.86,0.68,0.7,0.6,0.6,8.31,173.44
13,179,526,37296,73,18.25,27.22,27,6.75,2.22,166,41.5,72.36,0.62,0.59,0.62,0.6,6.98,152.94
14,187,767,66367,83,20.75,29.55,32,8.0,2.58,181,45.25,75.21,0.72,0.76,0.53,0.5,8.2,172.25
15,171,389,26840,77,19.25,23.2,29,7.25,2.99,160,40.0,61.38,0.6,0.57,0.54,0.54,7.74,153.14
16,148,644,53806,56,14.0,21.37,17,4.25,2.22,139,34.75,60.86,0.52,0.54,0.52,0.5,12.66,155.72
17,179,871,70077,77,19.25,24.51,28,7.0,1.41,170,42.5,69.67,0.74,0.76,0.5,0.48,7.53,185.18
18,162,781,56420,58,14.5,19.69,20,5.0,1.15,151,37.75,66.17,0.75,0.75,0.66,0.67,9.87,192.46
19,162,925,65042,72,18.0,26.04,24,6.0,2.16,154,38.5,63.72,0.64,0.59,0.53,0.52,10.43,166.08
20,160,526,43037,72,18.0,26.7,20,5.0,1.41,156,39.0,67.35,0.67,0.52,0.59,0.49,7.61,149.42
21,141,536,39768,55,13.75,18.84,16,4.0,0.82,134,33.5,58.34,0.7,0.63,0.46,0.43,6.69,175.36
22,134,483,34084,59,14.75,20.19,18,4.5,1.0,129,32.25,55.17,0.75,0.75,0.56,0.56,7.73,195.63
23,135,274,18636,67,16.75,19.72,30,7.5,3.7,128,32.0,48.09,0.71,0.68,0.5,0.5,5.08,176.7
24,113,405,29157,52,13.0,20.69,16,4.0,2.83,111,27.75,50.18,0.7,0.67,0.65,0.64,8.3,173.75
25,121,359,26435,54,13.5,20.34,19,4.75,1.5,120,30.0,51.34,0.69,0.65,0.44,0.45,6.04,171.94
26,127,395,47416,63,15.75,22.25,21,5.25,1.5,122,30.5,51.02,0.71,0.76,0.66,0.59,5.28,146.33
27,112,304,23980,62,15.5,21.67,17,4.25,1.26,110,27.5,45.01,0.63,0.57,0.58,0.59,5.48,165.46
28,111,691,67613,59,14.75,23.51,12,3.0,1.41,106,26.5,46.35,0.67,0.67,0.55,0.55,11.72,196.55
29,120,375,27593,48,12.0,18.67,17,4.25,1.89,112,28.0,50.0,0.76,0.75,0.56,0.54,7.02,166.12
30,111,478,35423,51,17.0,25.16,9,3.0,1.73,108,36.0,58.04,0.67,0.67,0.73,0.73,9.16,156.06
31,137,469,32774,46,11.5,17.67,16,4.0,1.83,130,32.5,58.35,0.76,0.75,0.62,0.63,7.68,171.53
32,116,396,32891,56,18.67,24.58,16,5.33,2.08,108,36.0,53.73,0.66,0.67,0.63,0.61,8.83,135.69
33,93,301,22539,46,15.33,22.23,9,3.0,0.0,92,30.67,47.92,0.54,0.47,0.58,0.59,7.43,163.44
34,104,321,25606,56,18.67,28.01,12,4.0,1.73,97,32.33,50.81,0.69,0.69,0.59,0.59,8.39,167.89
35,105,238,17051,47,11.75,17.52,17,4.25,2.06,103,25.75,44.17,0.5,0.48,0.57,0.59,9.18,166.14
