id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,27,40,2056,20,5.0,2.58,20,5.0,2.16,25,6.25,3.3,0.67,0.62,0.43,0.41,8.36,181.03
1,30,43,2044,22,5.5,1.0,22,5.5,1.29,27,6.75,0.5,0.71,0.68,0.45,0.47,7.61,214.9
2,26,57,3044,21,5.25,2.36,17,4.25,2.63,26,6.5,3.11,0.54,0.46,0.43,0.44,16.45,205.71
3,23,52,2676,20,5.0,2.16,15,3.75,1.71,22,5.5,2.65,0.45,0.41,0.58,0.59,32.62,229.67
4,27,41,1976,23,5.75,2.5,22,5.5,2.52,25,6.25,3.4,0.66,0.6,0.51,0.55,10.12,243.02
5,28,34,1658,24,6.0,2.45,19,4.75,2.75,26,6.5,2.65,0.62,0.57,0.52,0.53,0.69,230.7
6,24,29,1315,21,5.25,2.5,18,4.5,1.91,23,5.75,2.63,0.72,0.68,0.34,0.37,0.01,218.24
7,24,32,1564,22,5.5,2.38,17,4.25,2.63,23,5.75,2.63,0.55,0.5,0.58,0.6,0.1,205.98
8,28,49,2885,22,5.5,2.65,20,5.0,1.83,26,6.5,4.04,0.37,0.31,0.52,0.46,16.68,194.1
9,22,47,2472,20,5.0,1.83,18,4.5,1.73,21,5.25,1.71,0.45,0.39,0.46,0.48,30.33,222.34
10,22,29,2056,20,5.0,1.63,17,4.25,2.06,22,5.5,1.73,0.5,0.37,0.53,0.53,2.62,198.54
11,24,41,2190,20,5.0,2.0,15,3.75,1.26,23,5.75,2.87,0.61,0.54,0.45,0.44,9.42,206.92
12,34,55,2628,29,7.25,2.87,26,6.5,1.29,34,8.5,3.79,0.63,0.57,0.5,0.53,10.83,232.42
