id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,397,2026,314158,93,18.6,24.93,175,35.0,56.56,226,45.2,64.33,0.52,0.51,0.49,0.48,8.15,125.31
1,349,1394,183486,107,21.4,29.04,176,35.2,57.73,204,40.8,59.01,0.52,0.52,0.58,0.56,7.02,120.23
2,375,2167,396914,100,20.0,29.12,190,38.0,38.8,202,40.4,65.36,0.5,0.51,0.41,0.4,6.48,121.61
3,388,7169,8099564,107,17.83,28.66,146,24.33,24.86,253,42.17,64.6,0.73,0.74,0.36,0.38,4.15,133.49
4,375,185576,186968847,99,19.8,27.58,147,29.4,22.55,238,47.6,66.02,0.68,0.69,0.47,0.42,8.39,116.2
5,374,1973,367391,95,15.83,23.16,168,28.0,29.56,232,38.67,58.22,0.55,0.57,0.53,0.54,5.79,122.74
6,398,1501,219797,122,20.33,26.81,161,26.83,24.79,262,43.67,61.39,0.57,0.6,0.55,0.56,3.78,124.78
7,356,185603,187102969,129,21.5,29.68,143,23.83,17.36,256,42.67,59.62,0.76,0.77,0.46,0.47,4.85,130.24
8,419,2411,447799,118,19.67,27.7,181,30.17,32.9,249,41.5,63.0,0.59,0.58,0.53,0.57,6.36,116.94
9,440,2342,403221,117,19.5,26.28,183,30.5,31.01,277,46.17,64.95,0.56,0.54,0.49,0.5,6.34,117.38
10,454,4048,2966465,110,18.33,23.88,137,22.83,32.98,311,51.83,72.28,0.65,0.68,0.43,0.44,4.94,142.11
11,397,192751,195109338,107,21.4,26.63,143,28.6,40.61,261,52.2,62.4,0.66,0.67,0.48,0.46,6.88,110.81
12,358,10116,5628424,113,18.83,30.99,127,21.17,30.2,239,39.83,63.03,0.72,0.74,0.51,0.54,6.75,126.55
13,328,7871,6271457,110,22.0,31.9,104,20.8,21.02,230,46.0,65.41,0.67,0.69,0.42,0.39,6.45,128.77
14,460,41674,41268738,117,23.4,36.69,98,19.6,14.96,290,58.0,90.64,0.65,0.66,0.43,0.41,8.48,122.57
15,283,7491,6297190,107,17.83,27.53,60,10.0,7.56,236,39.33,67.7,0.69,0.7,0.5,0.48,7.07,113.93
16,309,20445,21216473,101,20.2,30.65,78,15.6,11.76,221,44.2,71.25,0.71,0.71,0.4,0.39,6.1,121.67
17,484,76326,85182390,104,17.33,25.35,63,10.5,5.54,303,50.5,91.85,0.78,0.79,0.54,0.55,5.08,127.98
18,395,5872,4616888,119,19.83,32.0,67,11.17,8.75,287,47.83,88.47,0.74,0.77,0.48,0.49,2.88,137.5
19,362,11440,9848558,106,17.67,29.1,53,8.83,5.38,269,44.83,72.79,0.74,0.75,0.44,0.41,5.73,117.38
20,373,4050,1287057,114,19.0,32.39,50,8.33,6.44,267,44.5,71.06,0.68,0.69,0.51,0.47,5.86,111.27
21,368,11668,8744178,109,21.8,35.99,47,9.4,6.8,277,55.4,88.26,0.68,0.71,0.52,0.5,5.94,136.8
22,346,3705,1604855,93,18.6,28.25,43,8.6,7.57,248,49.6,77.72,0.67,0.68,0.49,0.43,6.22,123.34
23,490,15920,5788653,124,20.67,34.01,101,16.83,15.17,305,50.83,94.82,0.67,0.66,0.5,0.48,6.8,137.26
24,373,7131,4521751,114,19.0,32.42,67,11.17,10.26,256,42.67,77.08,0.69,0.7,0.5,0.48,6.99,113.04
25,258,2650,1407020,93,15.5,24.32,61,10.17,7.33,194,32.33,54.12,0.69,0.72,0.39,0.34,4.41,116.03
26,265,9771,7053658,100,16.67,25.65,58,9.67,7.69,210,35.0,57.73,0.7,0.71,0.57,0.51,13.13,115.71
27,265,5019,2941404,86,14.33,23.94,54,9.0,8.25,188,31.33,50.53,0.7,0.7,0.58,0.54,8.62,115.88
28,279,9289,9671494,96,16.0,25.14,64,10.67,8.09,208,34.67,56.49,0.72,0.73,0.4,0.41,7.5,118.75
29,327,8875,3434900,110,18.33,28.38,88,14.67,16.95,229,38.17,66.89,0.62,0.62,0.48,0.43,6.98,124.73
30,276,140682,136315357,81,13.5,21.44,84,14.0,15.31,193,32.17,55.2,0.7,0.7,0.31,0.28,10.96,121.9
31,226,13210,12537747,91,15.17,25.44,67,11.17,11.2,161,26.83,47.3,0.73,0.73,0.41,0.42,4.77,122.2
32,230,3547,1902397,87,17.4,25.56,64,12.8,11.12,166,33.2,53.18,0.61,0.64,0.51,0.52,11.4,110.91
33,226,2504,539519,72,12.0,18.15,87,14.5,19.69,146,24.33,40.05,0.73,0.75,0.61,0.63,9.02,104.69
34,279,3665,1179468,92,18.4,27.24,68,13.6,12.3,201,40.2,64.95,0.66,0.7,0.46,0.41,5.85,129.82
35,259,5434,3206268,91,15.17,24.5,95,15.83,16.8,169,28.17,47.86,0.77,0.79,0.45,0.42,6.92,103.45
