id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,118,3670,1989571,35,7.0,2.45,111,22.2,29.03,109,21.8,29.21,0.94,0.95,0.36,0.69,2.59,120.94
1,103,2547,1639494,38,7.6,3.65,98,19.6,24.48,97,19.4,24.28,0.92,0.95,0.46,0.69,1.9,135.33
2,112,3842,1991557,28,5.6,1.67,111,22.2,25.29,105,21.0,24.44,0.95,0.97,0.51,0.8,2.46,113.34
3,121,2655,1657381,38,7.6,4.16,112,22.4,25.26,98,19.6,24.38,0.97,0.98,0.52,0.68,2.25,124.99
4,125,3074,1747467,37,7.4,4.34,118,23.6,29.0,109,21.8,28.93,0.88,0.91,0.58,0.82,2.1,98.5
5,128,3461,2398073,39,7.8,3.03,122,24.4,27.52,115,23.0,28.18,0.95,0.94,0.61,0.78,2.93,128.84
6,123,3517,2136325,39,7.8,3.27,118,23.6,28.54,109,21.8,27.78,0.93,0.89,0.45,0.64,4.18,110.1
7,147,4268,2715071,47,9.4,4.51,137,27.4,33.49,133,26.6,33.84,0.98,0.99,0.39,0.53,2.06,100.98
8,126,3031,1856287,36,7.2,3.7,119,23.8,28.96,118,23.6,28.16,0.86,0.85,0.36,0.55,2.2,121.39
9,148,3472,2079771,41,8.2,5.07,134,26.8,37.05,135,27.0,37.89,0.93,0.94,0.62,0.8,2.9,115.77
10,139,2855,1566647,39,7.8,5.07,122,24.4,28.51,122,24.4,31.3,0.98,0.99,0.47,0.67,1.97,78.32
11,155,4432,3026317,35,8.75,5.68,138,34.5,32.54,121,30.25,36.31,0.85,0.9,0.55,0.78,3.29,87.15
12,160,3775,2175303,42,8.4,4.83,149,29.8,31.28,127,25.4,33.29,0.97,0.99,0.55,0.77,2.75,98.32
13,144,3201,1981133,42,8.4,3.97,128,25.6,25.46,116,23.2,25.84,0.97,0.98,0.48,0.57,2.51,122.29
14,165,3303,1774337,38,7.6,2.97,149,29.8,30.26,124,24.8,31.72,0.95,0.97,0.52,0.8,2.79,131.43
15,136,3188,1798776,39,7.8,3.56,128,25.6,22.14,106,21.2,23.56,0.94,0.96,0.53,0.82,2.51,120.63
16,152,3634,2406810,45,9.0,5.1,141,28.2,32.51,108,21.6,27.31,0.87,0.86,0.49,0.69,3.3,116.12
17,126,2722,1784257,31,7.75,5.12,124,31.0,29.36,86,21.5,23.56,1.0,1.0,0.53,0.79,2.28,130.21
18,150,4470,3316757,37,7.4,2.61,139,27.8,32.52,103,20.6,25.56,0.96,0.99,0.5,0.63,2.6,120.09
19,114,5209,4394606,31,6.2,4.66,110,22.0,25.33,84,16.8,20.38,0.96,0.97,0.5,0.63,2.4,129.39
