id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,54,72,2788,26,6.5,2.52,26,6.5,2.65,49,12.25,6.65,0.62,0.63,0.46,0.45,5.05,215.98
1,71,101,4408,25,6.25,0.96,26,6.5,1.0,66,16.5,12.18,0.64,0.7,0.53,0.48,3.45,205.43
2,68,88,3324,22,5.5,1.91,26,6.5,1.29,64,16.0,13.71,0.66,0.67,0.34,0.34,1.16,228.28
3,64,90,3532,24,6.0,0.82,21,5.25,1.71,60,15.0,10.23,0.58,0.59,0.42,0.42,3.5,209.99
4,67,89,3364,24,6.0,0.82,26,6.5,1.73,64,16.0,10.86,0.6,0.61,0.3,0.3,1.04,221.85
5,59,73,2923,23,5.75,1.5,23,5.75,1.5,56,14.0,12.57,0.64,0.64,0.59,0.59,0.45,203.5
6,46,65,2696,15,5.0,2.0,14,4.67,2.08,45,15.0,11.53,0.46,0.46,0.69,0.69,2.85,220.63
7,82,113,4299,27,6.75,2.5,26,6.5,1.73,76,19.0,17.11,0.6,0.6,0.44,0.43,3.93,211.22
8,90,114,4466,28,7.0,1.83,24,6.0,0.82,80,20.0,17.34,0.56,0.57,0.37,0.36,1.21,214.82
9,65,87,3263,23,5.75,1.26,20,5.0,0.82,61,15.25,11.93,0.49,0.48,0.41,0.4,4.42,204.18
10,69,98,3820,23,5.75,3.2,23,5.75,3.2,65,16.25,13.5,0.57,0.58,0.46,0.45,2.68,206.3
11,66,82,3367,24,6.0,2.16,28,7.0,3.37,62,15.5,13.08,0.65,0.64,0.46,0.46,1.13,222.3
12,70,103,4518,27,6.75,2.99,28,7.0,2.94,65,16.25,14.45,0.64,0.64,0.55,0.52,1.99,191.94
13,67,91,3435,24,8.0,4.58,21,7.0,3.0,64,21.33,15.01,0.5,0.52,0.47,0.46,3.18,208.7
14,79,114,4277,25,8.33,0.58,22,7.33,1.15,73,24.33,15.18,0.46,0.47,0.44,0.43,4.87,191.25
15,65,88,3424,22,5.5,2.65,20,5.0,2.16,62,15.5,13.03,0.57,0.58,0.53,0.53,5.05,203.52
16,50,81,3410,23,5.75,2.06,22,5.5,2.38,49,12.25,10.9,0.64,0.64,0.35,0.32,4.17,202.01
17,42,60,2399,20,5.0,2.45,23,5.75,2.06,40,10.0,7.35,0.62,0.58,0.44,0.41,2.17,188.54
18,41,59,2316,21,5.25,2.22,23,5.75,2.63,40,10.0,7.96,0.61,0.61,0.4,0.38,0.78,204.84
19,56,77,3012,18,4.5,1.91,17,4.25,1.89,54,13.5,12.23,0.58,0.59,0.39,0.38,2.74,208.21
20,55,78,3444,14,3.5,2.08,13,3.25,2.22,53,13.25,15.86,0.55,0.55,0.57,0.55,2.94,199.28
21,46,62,2800,9,3.0,2.0,8,2.67,2.08,44,14.67,13.5,0.41,0.41,0.71,0.71,4.01,206.35
22,67,89,3402,12,4.0,2.65,12,4.0,1.0,63,21.0,16.37,0.32,0.24,0.51,0.42,3.64,195.88
23,52,66,2712,24,6.0,3.37,20,5.0,2.16,48,12.0,9.76,0.6,0.6,0.5,0.5,0.74,221.8
24,51,72,2976,21,5.25,2.87,16,4.0,2.45,49,12.25,11.15,0.52,0.51,0.61,0.6,3.01,219.46
25,47,60,2492,18,4.5,2.08,15,3.75,1.26,46,11.5,9.26,0.48,0.44,0.4,0.38,2.96,204.33
26,50,67,2509,19,4.75,2.5,18,4.5,1.91,48,12.0,9.93,0.58,0.59,0.44,0.43,2.7,213.82
27,39,47,2204,15,3.75,3.59,13,3.25,2.63,37,9.25,9.54,0.6,0.59,0.63,0.61,1.27,207.01
28,42,55,2856,16,5.33,2.89,15,5.0,2.65,41,13.67,10.21,0.5,0.58,0.42,0.36,2.47,203.58
