id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,354,4366,1738798,51,8.5,6.28,51,8.5,5.47,157,26.17,43.71,0.96,0.97,0.34,0.41,30.98,151.72
1,333,12317,10822703,53,10.6,7.02,54,10.8,4.44,155,31.0,48.67,0.98,0.97,0.35,0.27,27.84,122.81
2,348,23450,26755658,52,10.4,10.5,38,7.6,3.29,165,33.0,56.53,0.89,0.89,0.36,0.45,49.29,113.64
3,337,23785,27525742,49,9.8,8.84,36,7.2,2.59,149,29.8,52.17,0.88,0.86,0.41,0.4,38.08,113.37
4,387,5710,3195366,55,11.0,8.77,47,9.4,4.72,171,34.2,55.89,0.9,0.92,0.54,0.52,53.25,138.55
5,362,3705,1092118,56,9.33,6.59,56,9.33,3.14,170,28.33,47.96,0.89,0.87,0.42,0.42,29.25,135.75
6,372,4067,1516001,52,10.4,5.64,55,11.0,4.0,161,32.2,48.13,0.96,0.97,0.52,0.6,32.87,126.41
7,382,35623,43807706,54,13.5,8.89,43,10.75,4.03,162,40.5,58.51,0.99,1.0,0.26,0.32,10.21,114.6
8,430,17840,16102924,45,9.0,7.81,48,9.6,8.08,181,36.2,60.65,0.92,0.89,0.58,0.59,35.99,110.15
9,375,5040,1700857,54,10.8,9.23,62,12.4,9.86,175,35.0,55.41,0.81,0.81,0.55,0.61,20.24,136.31
10,336,3142,858773,42,10.5,9.68,41,10.25,5.12,154,38.5,63.01,0.98,1.0,0.4,0.42,7.52,114.41
11,394,3934,1126477,53,10.6,4.51,58,11.6,5.77,158,31.6,42.44,0.99,1.0,0.46,0.56,34.1,127.7
12,351,3329,906508,49,9.8,6.26,52,10.4,5.18,159,31.8,50.56,0.89,0.9,0.43,0.44,41.48,113.71
13,330,3165,930405,42,10.5,9.75,41,10.25,6.24,153,38.25,61.37,0.99,1.0,0.78,0.79,20.35,109.17
14,353,3515,1118575,47,9.4,6.69,46,9.2,4.55,166,33.2,55.85,0.94,0.95,0.45,0.5,27.22,118.69
15,330,4213,1782030,47,11.75,9.5,37,9.25,3.4,155,38.75,61.51,0.99,1.0,0.31,0.33,8.24,137.54
16,311,11062,8070792,52,10.4,9.48,43,8.6,5.18,160,32.0,54.9,0.96,0.98,0.61,0.61,30.39,135.77
17,281,3408,928270,39,7.8,7.05,34,6.8,4.82,144,28.8,52.69,0.95,0.94,0.36,0.35,37.5,119.94
18,306,3666,1070073,43,8.6,6.66,38,7.6,4.39,134,26.8,45.45,0.94,0.97,0.37,0.33,44.32,108.64
19,280,2492051,3403959638,41,8.2,7.29,35,7.0,3.08,130,26.0,44.76,0.94,0.97,0.64,0.61,30.24,124.93
20,299,23785,20751432,41,6.83,6.18,39,6.5,4.42,139,23.17,42.22,0.93,0.92,0.58,0.63,42.5,127.9
21,260,421878,24377080,39,7.8,5.12,36,7.2,2.86,122,24.4,39.56,0.81,0.81,0.46,0.38,31.47,136.53
22,295,4337,2224741,39,9.75,6.29,33,8.25,3.4,146,36.5,58.37,0.99,1.0,0.34,0.38,12.69,155.76
23,294,16312,13221298,47,9.4,12.07,31,6.2,3.83,158,31.6,60.6,0.88,0.87,0.57,0.64,8.27,127.26
24,262,7304,4091840,44,8.8,9.09,30,6.0,2.55,149,29.8,53.78,0.98,0.99,0.48,0.49,37.09,120.88
25,245,7152,7458024,43,8.6,9.81,28,5.6,3.29,137,27.4,50.11,0.99,1.0,0.48,0.48,42.41,117.58
