id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,13,26,1765,11,5.5,0.71,13,6.5,0.71,12,6.0,0.0,1.0,1.0,0.25,0.21,1.99,197.83
9,10,36,3123,10,5.0,2.83,10,5.0,2.83,10,5.0,2.83,0.98,0.94,0.91,0.9,1.31,193.07
13,6,14,946,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.75,0.75,0.28,0.2,0.47,164.33
27,9,30,2368,7,3.5,0.71,9,4.5,2.12,9,4.5,2.12,0.88,0.89,0.66,0.72,0.04,153.33
35,6,33,10892,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.98,1.0,0.53,0.38,0.11,153.75
38,8,13,752,7,3.5,2.12,7,3.5,2.12,8,4.0,2.83,0.75,0.66,0.59,0.54,9.41,118.92
47,16,82,17084,8,4.0,1.41,8,4.0,1.41,14,7.0,0.0,0.6,0.56,0.4,0.24,4.39,102.81
65,10,26,2373,7,3.5,2.12,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.62,0.66,0.21,143.31
76,3,3,120,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.75,0.75,0.0,205.75
91,6,9,364,4,2.0,1.41,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.25,0.26,0.09,245.4
95,10,58,26605,8,4.0,1.41,8,4.0,1.41,10,5.0,2.83,0.84,0.86,0.29,0.22,0.14,207.45
101,8,35,10748,7,3.5,0.71,7,3.5,0.71,8,4.0,0.0,1.0,1.0,0.53,0.38,1.26,184.5
104,9,18,768,8,4.0,2.83,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.62,0.62,7.94,153.68
106,9,23,1429,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.31,0.28,2.42,144.9
119,13,53,17729,10,5.0,1.41,11,5.5,2.12,12,6.0,2.83,1.0,1.0,0.41,0.3,0.12,202.06
131,10,40,11761,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.54,0.42,0.8,192.1
146,11,12,508,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.32,0.3,0.0,195.46
155,21,49,4311,11,5.5,0.71,12,6.0,1.41,18,9.0,2.83,0.58,0.55,0.48,0.6,4.47,171.46
156,13,26,1640,10,5.0,2.83,10,5.0,2.83,13,6.5,4.95,0.57,0.4,0.47,0.58,5.02,155.95
169,4,4,164,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.75,0.76,0.0,204.75
170,4,29,10786,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,0.88,0.9,0.38,0.21,0.4,124.0
177,11,34,2935,6,3.0,0.0,6,3.0,0.0,10,5.0,2.83,0.59,0.55,0.59,0.58,3.32,119.0
180,9,17,1312,7,3.5,0.71,9,4.5,0.71,9,4.5,0.71,0.9,0.64,0.42,0.22,1.04,147.05
186,7,8,336,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.58,0.57,0.0,163.8
203,8,23,2349,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.49,0.56,0.8,148.34
212,9,33,10956,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.9,0.88,0.52,0.37,0.07,210.6
219,3,16,2034,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.84,0.77,0.84,0.84,0.32,107.75
230,5,12,504,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.5,0.51,7.92,248.08
239,8,21,2186,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,1.0,1.0,0.52,0.62,0.08,217.67
254,6,18,908,5,2.5,0.71,6,3.0,1.41,5,2.5,0.71,1.0,1.0,0.32,0.33,2.04,188.88
257,9,36,8475,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.98,1.0,0.52,0.4,0.06,193.32
280,9,36,3151,5,2.5,0.71,5,2.5,0.71,8,4.0,2.83,0.57,0.54,0.8,0.82,4.48,106.96
281,7,29,2652,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.49,0.58,6.43,162.3
299,11,20,986,9,4.5,2.12,11,5.5,3.54,11,5.5,3.54,0.76,0.8,0.4,0.4,0.96,137.04
307,9,14,1139,9,4.5,3.54,9,4.5,3.54,9,4.5,3.54,0.75,0.62,0.5,0.46,2.97,175.96
354,4,4,164,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.66,0.66,0.0,154.17
364,9,34,2615,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.98,0.98,0.6,0.64,2.58,196.92
391,8,11,524,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.56,0.55,0.6,204.58
400,8,33,10917,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.53,0.38,0.1,204.62
409,12,34,2056,9,4.5,0.71,11,5.5,2.12,10,5.0,1.41,1.0,1.0,0.4,0.38,4.66,186.44
419,16,34,2971,9,4.5,2.12,11,5.5,3.54,13,6.5,2.12,0.72,0.64,0.31,0.42,1.08,170.68
424,10,30,2342,9,4.5,2.12,10,5.0,2.83,10,5.0,2.83,0.98,1.0,0.52,0.58,0.04,193.22
426,10,26,9785,9,4.5,2.12,10,5.0,2.83,9,4.5,2.12,1.0,1.0,0.14,0.11,0.13,248.78
448,10,31,3010,8,4.0,1.41,8,4.0,1.41,10,5.0,2.83,0.69,0.62,0.7,0.82,4.69,172.64
449,15,56,12172,12,6.0,4.24,12,6.0,4.24,14,7.0,2.83,0.72,0.63,0.28,0.22,2.15,110.94
455,10,33,11000,9,4.5,2.12,10,5.0,2.83,10,5.0,2.83,0.78,0.86,0.55,0.39,0.06,189.95
457,7,19,1211,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.3,0.28,5.05,162.38
462,5,32,11351,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.4,0.25,0.12,186.08
489,7,23,2336,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.56,0.62,1.32,186.25
495,7,16,808,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.38,0.38,1.23,184.6
497,5,29,10717,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.64,0.46,0.36,157.12
501,8,27,2568,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.66,0.76,1.5,192.46
513,7,1159,66244,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.84,0.84,0.26,151.66
515,10,43,11442,9,4.5,0.71,9,4.5,2.12,10,5.0,1.41,1.0,1.0,0.34,0.24,3.98,169.75
516,7,21,1951,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.97,0.98,0.56,0.6,0.12,213.25
525,9,16,884,7,3.5,0.71,9,4.5,0.71,9,4.5,0.71,0.86,0.76,0.24,0.22,2.37,113.12
532,28,103,23140,6,3.0,1.41,26,13.0,8.49,7,3.5,0.71,1.0,1.0,0.45,0.26,2.21,123.76
537,13,40,11231,12,6.0,1.41,13,6.5,2.12,13,6.5,2.12,1.0,1.0,0.4,0.26,0.08,195.0
540,6,33,11389,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.4,0.25,0.16,202.62
552,10,20,1000,10,5.0,2.83,10,5.0,2.83,10,5.0,2.83,1.0,1.0,0.36,0.35,2.58,182.38
573,13,35,9957,11,5.5,0.71,13,6.5,0.71,13,6.5,0.71,1.0,1.0,0.28,0.22,2.16,172.18
574,9,12,540,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.42,0.44,0.52,189.6
597,7,31,10877,6,3.0,2.83,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.72,0.58,0.06,220.5
600,12,41,11949,8,4.0,1.41,9,4.5,0.71,11,5.5,2.12,0.75,0.66,0.43,0.28,1.58,171.84
603,8,18,892,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.3,0.3,4.4,173.64
610,13,35,2603,12,6.0,2.83,13,6.5,2.12,13,6.5,2.12,1.0,1.0,0.59,0.64,0.03,144.75
612,10,25,2347,10,5.0,0.0,10,5.0,0.0,10,5.0,0.0,1.0,1.0,0.69,0.77,0.24,186.1
621,9,1347,1988516,6,3.0,0.0,8,4.0,0.0,7,3.5,0.71,1.0,1.0,0.07,0.07,0.24,158.93
630,11,39,11166,11,5.5,2.12,11,5.5,2.12,11,5.5,2.12,1.0,1.0,0.4,0.27,0.07,168.27
634,15,17,809,10,5.0,0.0,13,6.5,2.12,13,6.5,2.12,0.86,0.79,0.32,0.3,0.25,201.0
638,13,25,1544,10,5.0,2.83,11,5.5,3.54,12,6.0,2.83,0.8,0.71,0.38,0.34,0.62,155.12
648,12,42,11392,9,4.5,2.12,11,5.5,2.12,11,5.5,2.12,0.93,0.88,0.4,0.28,0.26,180.88
