id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,33,41,1550,11,5.5,2.12,10,5.0,1.41,33,16.5,3.54,0.18,0.18,0.52,0.51,3.16,235.91
1,32,48,1774,9,4.5,2.12,8,4.0,2.83,30,15.0,4.24,0.18,0.19,0.34,0.34,8.43,239.44
2,29,36,1466,11,5.5,0.71,10,5.0,0.0,28,14.0,9.9,0.26,0.24,0.33,0.3,2.74,224.85
3,31,36,1394,11,5.5,0.71,11,5.5,0.71,29,14.5,7.78,0.34,0.35,0.22,0.22,1.38,220.92
4,22,37,1408,13,6.5,2.12,13,6.5,0.71,21,10.5,6.36,0.66,0.68,0.31,0.31,0.28,224.64
5,28,34,1284,11,5.5,2.12,11,5.5,2.12,28,14.0,11.31,0.42,0.45,0.52,0.52,1.36,202.08
6,30,42,1628,13,6.5,3.54,13,6.5,3.54,27,13.5,7.78,0.42,0.44,0.43,0.4,4.84,225.02
7,30,40,1454,8,4.0,1.41,7,3.5,0.71,28,14.0,7.07,0.18,0.2,0.62,0.62,6.34,236.78
8,22,26,984,8,4.0,0.0,9,4.5,0.71,19,9.5,3.54,0.43,0.46,0.53,0.53,5.46,240.56
9,9,13,595,6,3.0,0.0,6,3.0,0.0,9,4.5,2.12,0.57,0.56,0.38,0.32,4.98,166.5
10,22,27,1028,9,4.5,0.71,9,4.5,0.71,21,10.5,2.12,0.42,0.45,0.44,0.44,2.32,236.21
11,29,38,1428,10,5.0,0.0,9,4.5,0.71,25,12.5,3.54,0.32,0.35,0.43,0.42,2.5,238.62
12,42,53,1992,11,5.5,2.12,13,6.5,2.12,39,19.5,3.54,0.28,0.31,0.36,0.34,4.2,238.92
13,26,32,1208,11,5.5,2.12,9,4.5,2.12,23,11.5,6.36,0.24,0.26,0.48,0.48,1.65,230.68
14,32,43,2027,11,5.5,0.71,11,5.5,2.12,32,16.0,1.41,0.26,0.24,0.51,0.4,1.62,235.66
15,16,22,812,8,4.0,0.0,7,3.5,0.71,16,8.0,2.83,0.24,0.25,0.55,0.56,5.02,237.65
16,17,18,739,8,4.0,2.83,8,4.0,2.83,17,8.5,7.78,0.3,0.31,0.6,0.56,0.0,244.23
17,17,21,837,11,5.5,0.71,11,5.5,0.71,17,8.5,4.95,0.55,0.5,0.46,0.44,4.8,202.62
18,14,19,712,6,3.0,1.41,5,2.5,0.71,14,7.0,7.07,0.62,0.62,0.76,0.76,0.0,250.25
19,14,16,628,9,4.5,2.12,10,5.0,2.83,14,7.0,5.66,0.6,0.64,0.57,0.55,0.0,224.02
20,22,25,932,9,4.5,0.71,9,4.5,0.71,22,11.0,1.41,0.28,0.32,0.6,0.59,0.0,231.36
21,19,28,1177,6,3.0,2.83,6,3.0,2.83,19,9.5,3.54,0.11,0.1,0.58,0.62,0.7,236.14
22,14,21,1204,5,2.5,0.71,5,2.5,0.71,12,6.0,1.41,0.14,0.11,0.36,0.34,7.24,172.64
23,8,10,365,5,2.5,0.71,5,2.5,0.71,8,4.0,2.83,0.38,0.42,0.5,0.54,5.06,247.75
24,22,25,1091,10,5.0,1.41,11,5.5,2.12,20,10.0,1.41,0.32,0.32,0.36,0.31,0.0,224.11
25,8,10,414,5,2.5,2.12,5,2.5,2.12,8,4.0,1.41,0.14,0.14,0.64,0.62,0.0,231.8
26,19,31,1188,11,5.5,2.12,12,6.0,2.83,19,9.5,7.78,0.64,0.66,0.51,0.52,6.02,235.65
27,11,16,634,7,3.5,2.12,6,3.0,2.83,10,5.0,2.83,0.21,0.2,0.46,0.44,4.31,236.64
28,12,14,504,2,1.0,0.0,2,1.0,0.0,12,6.0,2.83,0.0,0.0,0.62,0.62,0.0,247.06
29,14,19,787,10,5.0,0.0,10,5.0,0.0,13,6.5,2.12,0.76,0.73,0.46,0.44,0.02,235.71
30,12,21,1296,4,2.0,0.0,4,2.0,0.0,12,6.0,1.41,0.15,0.14,0.66,0.64,6.35,205.57
31,15,20,784,5,2.5,0.71,5,2.5,0.71,15,7.5,2.12,0.21,0.2,0.58,0.55,3.4,229.06
32,14,20,776,4,2.0,0.0,4,2.0,0.0,14,7.0,7.07,0.28,0.19,0.5,0.41,2.54,195.5
33,10,12,440,4,2.0,0.0,4,2.0,0.0,10,5.0,4.24,0.18,0.2,0.56,0.57,29.88,249.5
36,20,28,1080,9,4.5,0.71,10,5.0,0.0,20,10.0,4.24,0.46,0.5,0.6,0.57,4.27,228.84
37,18,23,916,10,5.0,1.41,10,5.0,1.41,18,9.0,4.24,0.45,0.46,0.54,0.52,5.04,230.0
38,15,15,564,8,4.0,1.41,8,4.0,1.41,15,7.5,2.12,0.44,0.46,0.3,0.3,0.0,230.75
39,18,27,1778,13,6.5,0.71,11,5.5,0.71,18,9.0,4.24,0.45,0.26,0.5,0.34,7.26,164.79
40,11,13,580,6,3.0,2.83,5,2.5,2.12,11,5.5,2.12,0.16,0.14,0.4,0.4,0.0,229.5
42,4,6,224,3,1.5,0.71,3,1.5,0.71,4,2.0,1.41,0.6,0.61,0.8,0.8,0.0,248.83
43,6,9,336,3,1.5,0.71,3,1.5,0.71,6,3.0,1.41,0.5,0.5,0.33,0.33,0.02,245.88
44,8,11,826,7,3.5,0.71,7,3.5,0.71,8,4.0,0.0,0.54,0.34,0.36,0.26,0.0,196.5
45,18,20,872,4,2.0,0.0,4,2.0,0.0,17,8.5,2.12,0.1,0.1,0.4,0.37,0.0,214.88
46,13,17,1146,9,4.5,2.12,8,4.0,1.41,13,6.5,4.95,0.44,0.43,0.52,0.4,3.14,186.78
47,15,22,920,7,3.5,0.71,8,4.0,1.41,15,7.5,3.54,0.45,0.46,0.48,0.44,6.7,220.75
48,23,32,1186,10,5.0,1.41,9,4.5,0.71,23,11.5,6.36,0.3,0.32,0.38,0.38,1.85,233.02
49,15,21,909,9,4.5,2.12,8,4.0,1.41,15,7.5,0.71,0.43,0.43,0.38,0.43,0.23,234.09
51,9,12,472,7,3.5,2.12,6,3.0,1.41,9,4.5,2.12,0.38,0.42,0.56,0.55,0.0,231.83
52,14,19,996,7,3.5,0.71,7,3.5,0.71,13,6.5,2.12,0.34,0.3,0.38,0.32,1.88,202.29
53,19,30,1400,11,5.5,2.12,10,5.0,1.41,18,9.0,2.83,0.46,0.43,0.5,0.52,1.19,211.18
54,16,22,880,8,4.0,1.41,8,4.0,1.41,14,7.0,2.83,0.42,0.41,0.5,0.53,5.98,250.01
55,9,11,491,8,4.0,1.41,7,3.5,2.12,9,4.5,0.71,0.46,0.41,0.36,0.3,0.0,210.15
56,10,15,572,6,3.0,1.41,6,3.0,1.41,9,4.5,0.71,0.52,0.54,0.34,0.33,6.04,225.8
57,15,24,896,6,3.0,2.83,6,3.0,2.83,15,7.5,3.54,0.21,0.22,0.53,0.53,8.98,236.4
58,21,31,1168,10,5.0,1.41,10,5.0,1.41,21,10.5,2.12,0.36,0.38,0.4,0.41,2.5,225.12
59,16,24,908,7,3.5,2.12,7,3.5,2.12,16,8.0,0.0,0.29,0.32,0.34,0.34,10.86,222.88
60,20,26,964,5,2.5,0.71,5,2.5,0.71,19,9.5,3.54,0.27,0.28,0.5,0.5,10.01,247.04
61,13,17,636,9,4.5,2.12,9,4.5,2.12,13,6.5,3.54,0.48,0.52,0.6,0.6,6.65,239.04
62,20,23,852,6,3.0,0.0,6,3.0,0.0,18,9.0,5.66,0.29,0.31,0.68,0.66,2.0,244.64
63,21,26,964,7,3.5,0.71,6,3.0,0.0,19,9.5,2.12,0.22,0.25,0.37,0.36,6.64,230.61
64,23,31,1128,5,2.5,0.71,4,2.0,1.41,22,11.0,4.24,0.12,0.12,0.4,0.39,8.8,246.12
65,19,28,1560,6,3.0,2.83,5,2.5,2.12,18,9.0,11.31,0.56,0.54,0.85,0.87,2.22,240.03
