id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,9,10,428,9,4.5,3.54,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.56,0.53,0.0,68.15
1,22,64,12000,16,4.0,2.16,20,5.0,4.08,20,5.0,4.08,1.0,1.0,0.47,0.44,4.09,179.4
2,18,33,1408,18,4.5,1.29,18,4.5,1.29,18,4.5,1.29,1.0,1.0,0.58,0.58,4.56,151.8
3,20,63,11164,20,5.0,2.94,19,4.75,2.5,20,5.0,2.94,0.97,0.98,0.5,0.52,0.28,143.97
4,37,71,10133,32,6.4,2.3,34,6.8,2.59,36,7.2,3.03,0.94,0.91,0.4,0.39,2.12,181.04
5,23,35,1632,21,7.0,4.36,20,6.67,4.73,21,7.0,4.36,1.0,1.0,0.66,0.62,5.75,104.16
6,10,14,679,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.8,0.8,0.44,0.42,0.02,122.5
7,13,23,2051,13,4.33,1.53,13,4.33,1.53,13,4.33,1.53,1.0,1.0,0.63,0.63,0.08,127.47
8,18,41,3099,16,5.33,1.15,17,5.67,0.58,17,5.67,0.58,0.83,0.74,0.57,0.59,5.12,163.66
9,19,32,1472,15,5.0,1.0,17,5.67,0.58,17,5.67,0.58,0.92,0.87,0.4,0.42,0.04,125.85
10,17,26,1147,16,5.33,2.08,17,5.67,1.53,16,5.33,2.08,1.0,1.0,0.28,0.26,0.06,146.24
11,21,182,32034,16,5.33,0.58,16,5.33,1.15,20,6.67,2.08,0.95,0.93,0.61,0.55,4.05,127.69
12,33,131,34757,29,7.25,2.75,30,7.5,3.7,31,7.75,3.3,0.96,0.97,0.31,0.34,1.58,149.63
13,21,47,3677,16,5.33,3.21,21,7.0,4.0,19,6.33,3.06,0.99,1.0,0.68,0.71,2.91,136.63
14,15,86,23419,14,4.67,2.52,12,4.0,1.73,15,5.0,3.0,0.96,0.99,0.37,0.24,5.19,129.62
16,13,64,11207,11,3.67,2.31,12,4.0,2.65,13,4.33,3.06,1.0,1.0,0.63,0.58,5.79,111.87
17,21,72,13988,19,6.33,0.58,20,6.67,1.15,20,6.67,0.58,0.99,1.0,0.63,0.56,3.02,156.29
18,23,70,16314,21,5.25,2.22,23,5.75,2.63,23,5.75,2.63,0.98,0.97,0.6,0.6,2.0,186.7
19,35,609,218857,24,6.0,4.24,15,3.75,1.71,31,7.75,6.6,0.91,0.9,0.68,0.6,13.96,139.86
20,23,71,14323,21,5.25,3.4,21,5.25,2.87,22,5.5,3.32,0.96,0.96,0.35,0.26,4.19,163.84
21,14,19,760,13,4.33,2.08,13,4.33,2.08,13,4.33,2.08,1.0,1.0,0.4,0.4,0.08,165.61
22,7,33,4963,7,3.5,0.71,6,3.0,0.0,7,3.5,0.71,1.0,1.0,0.68,0.73,1.36,170.04
23,9,25,1352,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.37,0.36,3.95,194.39
24,16,815,1092672,13,4.33,1.53,11,3.67,0.58,14,4.67,2.08,0.99,1.0,0.27,0.24,2.98,157.91
25,11,158,28804,8,2.67,0.58,8,2.67,1.15,9,3.0,1.0,1.0,1.0,0.84,0.8,2.94,138.53
28,15,37,2201,14,3.5,1.29,15,3.75,1.71,15,3.75,1.71,0.95,0.92,0.3,0.34,1.64,178.29
31,9,29,1680,8,4.0,2.83,9,4.5,3.54,9,4.5,3.54,0.98,0.98,0.5,0.45,12.99,112.18
32,7,23,3368,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.96,0.98,0.4,0.49,0.66,143.0
33,5,5,200,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.75,0.79,0.42,0.45,0.0,120.34
43,9,32,8419,9,3.0,0.0,8,2.67,0.58,9,3.0,0.0,1.0,1.0,0.62,0.71,0.58,194.56
46,7,10,1035,6,3.0,1.41,7,3.5,0.71,7,3.5,0.71,0.88,0.78,0.58,0.63,0.19,159.29
47,4,17,993,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.48,0.44,8.76,200.25
50,7,11,863,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,0.9,0.9,0.65,0.64,0.02,136.9
56,5,21,1945,4,2.0,1.41,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.32,0.36,5.05,138.38
63,4,11,1793,3,1.5,0.71,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.82,0.91,7.78,156.25
67,6,17,900,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.28,0.3,3.5,183.83
71,24,351,216636,15,3.75,2.06,12,3.0,1.41,21,5.25,4.72,1.0,1.0,0.34,0.26,3.48,167.96
72,16,73,17397,13,6.5,2.12,14,7.0,4.24,16,8.0,2.83,1.0,1.0,0.22,0.18,39.8,196.44
73,12,292,61745,8,4.0,1.41,5,2.5,0.71,10,5.0,0.0,1.0,1.0,0.66,0.42,47.91,113.74
74,22,261,54263,16,4.0,0.82,14,3.5,0.58,20,5.0,2.71,0.95,0.97,0.58,0.53,16.24,170.14
75,39,701,189033,22,7.33,4.51,15,5.0,3.0,35,11.67,10.26,0.98,0.99,0.63,0.62,19.07,123.88
76,29,133766,112796999,25,5.0,2.45,19,3.8,0.84,28,5.6,2.7,0.97,0.96,0.59,0.52,10.21,134.95
77,38,702,298982,26,5.2,1.92,20,4.0,0.71,36,7.2,5.17,1.0,1.0,0.61,0.54,21.37,141.13
78,31,183,45870,26,4.33,1.21,24,4.0,1.67,29,4.83,1.47,0.86,0.76,0.41,0.24,10.31,157.94
79,39,746,385361,30,6.0,3.94,20,4.0,1.41,36,7.2,5.81,0.96,0.94,0.3,0.19,18.83,160.45
80,29,730,322118,22,4.4,2.07,15,3.0,1.41,26,5.2,3.56,0.94,0.9,0.41,0.3,9.06,148.93
81,24,221,50838,18,4.5,1.0,15,3.75,0.5,22,5.5,2.38,0.98,0.99,0.5,0.44,23.83,134.0
82,23,61,11870,20,4.0,2.24,21,4.2,2.39,23,4.6,2.61,0.99,0.99,0.51,0.5,15.55,138.66
83,31,481,97012,24,4.0,2.53,22,3.67,2.16,29,4.83,3.19,0.87,0.82,0.47,0.44,33.75,114.25
84,39,629,170455,29,5.8,3.03,21,4.2,0.45,35,7.0,4.24,0.95,0.92,0.47,0.3,33.09,131.79
85,35,292,68862,31,4.43,2.44,27,3.86,1.95,33,4.71,2.43,0.97,0.97,0.32,0.27,24.79,148.81
86,28,3177,2607187,22,4.4,2.41,15,3.0,1.87,26,5.2,3.11,1.0,1.0,0.45,0.3,28.13,156.56
87,22,108,13212,17,4.25,0.96,15,3.75,0.96,21,5.25,1.71,0.95,0.9,0.61,0.66,9.5,169.81
88,28,198,22491,18,6.0,3.61,18,6.0,2.65,27,9.0,7.0,0.95,0.95,0.51,0.48,8.98,123.44
89,28,864,437269,18,3.6,2.07,19,3.8,2.17,27,5.4,2.97,0.97,0.91,0.62,0.51,25.41,147.01
90,30,2900,1999354,22,5.5,5.07,12,3.0,0.82,29,7.25,7.93,1.0,1.0,0.36,0.16,18.7,119.94
91,28,5249,3976222,24,6.0,2.83,14,3.5,1.73,26,6.5,3.79,0.96,0.97,0.5,0.44,30.69,157.68
92,31,389,151160,22,5.5,1.29,18,4.5,1.0,28,7.0,1.83,0.82,0.76,0.59,0.55,11.38,110.37
93,14,406,282306,12,4.0,1.0,11,3.67,0.58,13,4.33,1.53,1.0,1.0,0.31,0.19,9.18,171.56
94,32,383,119354,22,5.5,3.0,15,3.75,0.96,29,7.25,5.68,0.94,0.93,0.41,0.32,20.52,142.12
95,20,66,11068,18,3.6,1.14,19,3.8,1.1,20,4.0,1.22,0.98,0.99,0.49,0.51,28.46,159.03
