id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,16,17,762,15,5.0,1.73,16,5.33,1.15,15,5.0,1.73,0.9,0.84,0.24,0.21,0.0,216.17
1,13,15,632,11,2.75,1.26,12,3.0,1.41,12,3.0,1.41,1.0,1.0,0.6,0.58,0.0,187.54
2,15,20,840,12,3.0,0.82,14,3.5,1.0,14,3.5,1.0,0.94,0.92,0.34,0.35,0.0,180.29
3,17,26,1173,15,3.75,1.26,16,4.0,1.41,17,4.25,1.71,0.94,0.94,0.32,0.3,0.09,211.94
4,10,32,2188,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,0.61,0.58,0.43,0.45,1.01,163.0
5,20,32,1296,17,4.25,0.96,20,5.0,1.15,20,5.0,1.15,1.0,1.0,0.38,0.37,0.02,212.52
6,10,15,616,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.33,0.32,0.06,231.33
7,8,9,360,8,4.0,2.83,8,4.0,2.83,8,4.0,2.83,0.92,0.92,0.25,0.24,0.0,246.75
8,12,16,640,11,5.5,0.71,12,6.0,1.41,12,6.0,1.41,1.0,1.0,0.32,0.32,0.0,216.28
9,15,18,783,13,4.33,1.15,15,5.0,2.0,15,5.0,2.0,0.83,0.83,0.22,0.22,0.06,229.23
10,9,10,400,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.5,0.5,0.06,248.62
11,21,24,1110,18,6.0,1.0,20,6.67,2.89,21,7.0,2.65,0.81,0.73,0.39,0.4,0.01,223.79
12,15,18,760,13,4.33,0.58,15,5.0,1.0,14,4.67,0.58,0.88,0.85,0.34,0.36,0.04,224.54
13,16,21,884,16,4.0,1.63,15,3.75,1.71,16,4.0,1.63,0.93,0.91,0.39,0.4,0.01,172.52
14,16,25,1004,16,4.0,1.15,16,4.0,1.15,16,4.0,1.15,1.0,1.0,0.37,0.37,0.69,232.53
15,17,17,734,15,3.75,1.71,16,4.0,2.16,16,4.0,2.16,0.59,0.58,0.5,0.55,0.0,231.38
16,13,14,602,12,4.0,1.0,13,4.33,1.53,13,4.33,1.53,0.89,0.86,0.58,0.58,0.03,248.06
17,18,23,1732,13,4.33,1.15,16,5.33,2.08,16,5.33,2.08,0.65,0.39,0.3,0.23,2.8,178.24
18,18,19,805,18,4.5,1.29,18,4.5,1.29,18,4.5,1.29,0.9,0.9,0.44,0.43,0.04,218.21
19,9,11,468,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.27,0.25,0.03,148.08
20,20,24,1008,18,4.5,1.91,19,4.75,1.89,19,4.75,1.89,0.94,0.92,0.51,0.51,0.02,194.77
21,23,26,1164,18,4.5,0.58,21,5.25,1.89,18,4.5,0.58,0.89,0.86,0.58,0.55,0.16,206.03
22,16,20,844,16,4.0,0.82,16,4.0,0.82,16,4.0,0.82,0.94,0.92,0.56,0.57,0.54,238.89
23,11,20,909,11,3.67,2.08,11,3.67,2.08,11,3.67,2.08,0.97,0.92,0.39,0.36,0.35,184.28
24,11,15,616,10,5.0,1.41,11,5.5,2.12,11,5.5,2.12,1.0,1.0,0.33,0.32,0.04,189.72
25,16,25,1129,16,5.33,1.53,16,5.33,1.53,16,5.33,1.53,0.92,0.86,0.39,0.35,4.65,194.04
26,16,17,704,16,4.0,0.82,16,4.0,0.82,16,4.0,0.82,1.0,1.0,0.38,0.36,0.04,221.18
27,9,10,418,9,3.0,1.73,9,3.0,1.73,9,3.0,1.73,0.83,0.81,0.58,0.59,0.0,244.75
28,6,11,444,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.29,0.28,0.02,217.5
29,3,4,160,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.66,0.66,0.0,199.25
30,15,16,648,13,3.25,1.5,13,3.25,1.5,13,3.25,1.5,1.0,1.0,0.32,0.31,0.04,248.82
31,14,18,732,12,3.0,1.83,13,3.25,2.22,13,3.25,2.22,1.0,1.0,0.41,0.4,0.02,150.15
32,10,12,503,9,3.0,1.73,10,3.33,1.53,10,3.33,1.53,0.67,0.67,0.32,0.35,0.0,204.81
33,12,16,690,11,3.67,1.53,12,4.0,1.0,12,4.0,1.0,0.63,0.59,0.42,0.42,0.0,161.03
34,7,9,372,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.5,0.48,0.0,235.45
35,6,7,284,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.55,0.54,0.0,225.0
36,12,13,576,10,5.0,0.0,10,5.0,1.41,12,6.0,0.0,0.75,0.71,0.48,0.5,0.03,248.33
37,5,6,276,3,1.5,0.71,5,2.5,2.12,5,2.5,2.12,0.88,0.84,0.5,0.48,0.0,150.25
38,14,18,776,13,4.33,1.53,12,4.0,1.73,13,4.33,1.53,0.83,0.81,0.4,0.41,0.01,189.31
39,10,14,604,7,3.5,2.12,7,3.5,2.12,10,5.0,4.24,0.91,0.88,0.53,0.52,5.04,187.75
42,6,7,288,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.42,0.4,0.0,215.67
43,10,12,534,8,4.0,0.0,10,5.0,1.41,10,5.0,1.41,0.75,0.68,0.33,0.36,0.0,250.12
44,17,19,835,13,3.25,0.5,16,4.0,1.15,16,4.0,0.82,0.75,0.75,0.39,0.38,0.02,233.69
45,15,21,958,13,3.25,0.96,15,3.75,0.96,15,3.75,0.96,0.81,0.79,0.43,0.46,0.25,222.86
46,9,11,620,7,3.5,0.71,8,4.0,1.41,9,4.5,2.12,0.75,0.66,0.52,0.55,1.24,213.5
47,13,23,1340,9,3.0,1.0,8,2.67,0.58,13,4.33,3.21,0.57,0.54,0.71,0.72,1.53,190.48
48,12,16,881,10,2.5,0.58,9,2.25,0.5,12,3.0,0.82,0.53,0.45,0.42,0.37,0.46,138.58
49,14,15,854,12,4.0,1.0,14,4.67,0.58,14,4.67,0.58,0.8,0.64,0.4,0.36,0.0,218.38
50,17,53,4232,15,7.5,6.36,5,2.5,0.71,17,8.5,7.78,0.52,0.51,0.64,0.64,0.65,199.67
51,14,16,660,14,3.5,0.58,14,3.5,0.58,14,3.5,0.58,1.0,1.0,0.37,0.36,0.0,220.15
52,10,13,520,10,5.0,1.41,10,5.0,1.41,10,5.0,1.41,0.72,0.72,0.69,0.69,0.38,232.12
53,14,18,712,11,3.67,1.53,14,4.67,2.52,14,4.67,2.52,0.96,0.97,0.5,0.5,0.02,215.77
54,5,26,1368,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.6,0.58,0.92,0.94,1.2,223.0
55,9,12,572,9,2.25,0.5,9,2.25,0.5,9,2.25,0.5,0.88,0.83,0.58,0.58,0.03,155.92
56,16,20,868,14,4.67,0.58,14,4.67,0.58,16,5.33,1.53,0.89,0.88,0.43,0.44,0.09,203.22
57,9,15,604,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.6,0.6,0.05,209.33
58,5,6,260,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.84,0.8,0.33,0.36,0.0,200.83
59,12,16,656,10,3.33,1.15,12,4.0,2.0,12,4.0,2.0,1.0,1.0,0.52,0.51,0.06,219.64
