id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,18,43,2662,16,5.33,1.53,12,4.0,1.0,17,5.67,1.15,0.24,0.15,0.25,0.28,0.78,122.31
2,9,11,644,8,4.0,0.0,5,2.5,0.71,9,4.5,0.71,0.38,0.26,0.35,0.43,0.0,69.8
3,16,75,4584,11,5.5,3.54,10,5.0,1.41,15,7.5,3.54,0.22,0.14,0.36,0.39,3.36,148.48
5,29,53,3844,16,5.33,2.31,15,5.0,1.0,27,9.0,4.36,0.35,0.22,0.39,0.46,5.22,110.93
6,26,87,6115,20,6.67,1.53,18,6.0,2.0,25,8.33,2.08,0.28,0.19,0.32,0.33,12.88,122.98
7,6,17,1262,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,0.08,0.06,0.82,0.74,3.3,155.67
10,25,43,2531,20,6.67,2.08,17,5.67,2.08,25,8.33,2.08,0.35,0.29,0.21,0.23,8.31,145.61
11,24,49,2934,20,6.67,0.58,17,5.67,0.58,23,7.67,1.15,0.38,0.25,0.15,0.19,1.29,132.94
12,13,37,2128,12,4.0,1.73,9,3.0,1.0,12,4.0,1.73,0.22,0.17,0.43,0.44,1.85,133.81
13,7,14,948,5,2.5,2.12,5,2.5,2.12,7,3.5,3.54,0.12,0.07,0.42,0.44,5.11,100.58
14,7,29,1833,6,3.0,1.41,5,2.5,2.12,7,3.5,2.12,0.12,0.08,0.38,0.43,0.42,94.0
15,11,16,1029,9,4.5,0.71,7,3.5,0.71,10,5.0,0.0,0.32,0.21,0.24,0.27,2.58,114.65
17,22,32,2284,15,5.0,0.0,12,4.0,0.0,21,7.0,2.0,0.27,0.15,0.18,0.22,3.59,102.37
18,27,46,3236,14,4.67,1.53,13,4.33,1.53,25,8.33,4.73,0.3,0.27,0.36,0.37,3.8,79.5
19,10,12,604,8,4.0,1.41,8,4.0,1.41,9,4.5,2.12,0.58,0.52,0.24,0.29,0.0,179.54
20,12,21,1396,12,4.0,1.0,9,3.0,1.0,12,4.0,1.0,0.42,0.39,0.33,0.39,5.3,124.53
21,17,53,2930,16,5.33,0.58,14,4.67,0.58,17,5.67,0.58,0.45,0.41,0.18,0.19,1.84,75.24
23,13,32,1883,12,6.0,4.24,9,4.5,2.12,13,6.5,4.95,0.4,0.3,0.36,0.46,0.0,128.66
25,12,20,1349,9,3.0,1.73,8,2.67,1.15,12,4.0,3.46,0.18,0.11,0.29,0.34,3.93,101.33
26,10,26,2048,7,2.33,0.58,5,1.67,0.58,10,3.33,1.53,0.13,0.07,0.5,0.56,8.33,96.22
27,27,71,5720,23,7.67,9.81,8,2.67,1.15,26,8.67,11.55,0.3,0.21,0.36,0.42,0.33,95.21
