id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,15,18,855,12,4.0,1.0,13,4.33,1.53,13,4.33,1.53,0.82,0.74,0.28,0.23,0.0,216.3
1,19,28,1144,19,6.33,1.15,19,6.33,1.15,19,6.33,1.15,1.0,1.0,0.25,0.24,0.03,186.29
2,9,10,404,8,2.67,1.53,9,3.0,2.0,9,3.0,2.0,1.0,1.0,0.72,0.72,0.0,253.36
3,11,16,1005,10,3.33,1.53,9,3.0,1.0,10,3.33,1.53,0.79,0.75,0.42,0.41,2.11,205.78
4,29,38,1953,23,5.75,1.71,26,6.5,3.87,29,7.25,3.2,0.79,0.73,0.36,0.35,1.1,178.57
5,22,33,2007,15,3.75,0.96,16,4.0,1.15,21,5.25,3.3,0.77,0.67,0.52,0.48,1.72,205.36
6,17,23,1023,17,5.67,2.52,17,5.67,2.52,17,5.67,2.52,0.82,0.75,0.28,0.25,0.03,200.29
7,23,27,1141,20,6.67,2.08,20,6.67,2.08,20,6.67,2.08,0.93,0.92,0.49,0.46,0.0,207.25
8,16,20,892,13,4.33,0.58,13,4.33,0.58,14,4.67,0.58,0.81,0.78,0.58,0.56,0.04,194.08
9,16,24,981,12,4.0,2.65,14,4.67,3.79,14,4.67,3.79,0.98,0.99,0.44,0.44,0.06,218.13
10,12,17,692,12,4.0,3.0,12,4.0,3.0,12,4.0,3.0,0.92,0.91,0.63,0.62,0.04,201.1
11,20,24,996,19,6.33,1.53,19,6.33,1.53,19,6.33,1.53,0.93,0.92,0.48,0.47,0.03,227.29
12,8,12,480,7,2.33,1.53,8,2.67,1.15,8,2.67,1.15,1.0,1.0,0.33,0.33,0.02,252.42
13,15,20,873,14,7.0,1.41,15,7.5,0.71,15,7.5,0.71,0.94,0.9,0.24,0.23,0.03,197.52
14,20,33,1333,17,5.67,2.08,18,6.0,2.65,18,6.0,2.65,0.98,0.98,0.37,0.37,0.09,223.76
15,15,20,804,9,3.0,2.0,12,4.0,2.65,14,4.67,3.79,1.0,1.0,0.67,0.67,0.43,209.06
16,11,12,520,10,3.33,1.15,10,3.33,1.15,11,3.67,1.53,0.93,0.89,0.53,0.51,0.0,213.53
17,13,20,800,12,4.0,1.73,13,4.33,1.53,13,4.33,1.53,0.87,0.89,0.31,0.29,0.03,196.67
18,20,31,1244,16,5.33,1.15,19,6.33,0.58,19,6.33,0.58,1.0,1.0,0.29,0.29,0.02,210.32
19,7,10,404,6,2.0,1.0,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.72,0.72,0.01,229.44
20,5,7,280,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.55,0.55,0.04,152.5
21,11,16,652,9,3.0,2.0,10,3.33,2.52,10,3.33,2.52,1.0,1.0,0.57,0.56,0.01,230.52
22,17,22,917,14,4.67,1.15,14,4.67,1.15,14,4.67,1.15,0.95,0.94,0.55,0.53,0.02,229.27
23,11,12,504,9,4.5,0.71,11,5.5,0.71,10,5.0,0.0,1.0,1.0,0.5,0.48,0.0,232.15
24,9,14,564,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.52,0.52,0.05,205.9
26,8,10,456,8,2.67,1.15,8,2.67,1.15,8,2.67,1.15,0.83,0.77,0.61,0.54,0.11,187.08
28,12,18,728,11,3.67,0.58,11,3.67,0.58,11,3.67,0.58,1.0,1.0,0.52,0.51,0.02,212.38
29,10,14,572,10,3.33,1.15,10,3.33,1.15,10,3.33,1.15,1.0,1.0,0.56,0.55,0.0,189.92
30,17,26,1044,14,4.67,3.79,17,5.67,4.04,17,5.67,4.04,1.0,1.0,0.52,0.52,0.02,252.07
31,12,16,717,11,3.67,1.15,11,3.67,1.15,11,3.67,1.15,0.89,0.81,0.39,0.35,0.01,197.22
32,11,18,737,11,3.67,1.53,11,3.67,1.53,11,3.67,1.53,0.92,0.94,0.43,0.41,0.01,192.55
34,10,14,612,9,4.5,4.95,9,4.5,4.95,9,4.5,4.95,0.96,0.9,0.39,0.37,0.03,250.33
35,4,5,228,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.75,0.68,0.42,0.35,0.02,250.75
36,8,15,952,5,1.67,0.58,5,1.67,0.58,7,2.33,1.53,0.7,0.69,0.62,0.64,3.06,209.97
37,11,16,780,10,2.5,1.0,10,2.5,1.0,10,2.5,1.0,0.75,0.75,0.6,0.6,7.97,223.23
38,16,20,813,9,3.0,0.0,11,3.67,0.58,14,4.67,1.15,0.94,0.94,0.31,0.3,0.87,210.29
39,9,17,692,9,3.0,2.0,9,3.0,2.0,9,3.0,2.0,1.0,1.0,0.55,0.54,0.03,194.11
40,8,10,412,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,1.0,1.0,0.5,0.49,0.0,207.56
41,3,5,376,2,1.0,0.0,2,1.0,0.0,3,1.5,0.71,0.5,0.5,1.0,1.0,5.26,253.5
42,10,12,704,9,4.5,0.71,8,4.0,1.41,10,5.0,0.0,0.64,0.58,0.76,0.82,2.93,251.1
43,12,18,740,12,6.0,0.0,12,6.0,0.0,12,6.0,0.0,1.0,1.0,0.45,0.44,0.01,198.17
44,4,8,496,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.6,0.56,0.36,0.39,4.5,195.5
45,5,5,204,4,2.0,1.41,5,2.5,0.71,4,2.0,1.41,1.0,1.0,0.58,0.57,0.0,253.58
46,8,11,444,6,2.0,0.0,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.5,0.49,0.01,216.83
48,9,12,484,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.38,0.38,0.02,235.33
49,10,18,744,8,2.67,1.53,9,3.0,1.73,9,3.0,1.73,1.0,1.0,0.55,0.54,5.07,197.55
50,14,21,876,12,4.0,0.0,13,4.33,0.58,13,4.33,0.58,1.0,1.0,0.45,0.43,0.24,205.32
51,7,8,358,6,3.0,1.41,7,3.5,0.71,7,3.5,0.71,0.88,0.8,0.5,0.43,0.0,235.79
53,10,14,568,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.42,0.42,0.01,189.69
