id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,38,49,2296,34,4.86,0.9,33,4.71,0.95,35,5.0,1.0,0.82,0.76,0.4,0.41,0.07,223.55
1,41,64,3318,34,4.86,2.54,32,4.57,1.72,40,5.71,3.25,0.74,0.66,0.42,0.45,0.22,208.72
2,42,62,3043,35,5.0,2.31,35,5.0,1.63,40,5.71,2.5,0.79,0.77,0.49,0.51,1.36,226.06
3,28,41,2735,27,4.5,1.38,26,4.33,1.63,28,4.67,1.37,0.78,0.64,0.39,0.39,0.01,204.37
4,36,48,2317,27,3.86,1.57,27,3.86,1.07,34,4.86,1.86,0.84,0.8,0.41,0.42,0.38,220.91
5,36,54,2640,31,5.17,1.47,30,5.0,1.26,34,5.67,2.07,0.79,0.75,0.45,0.45,2.55,181.2
6,39,44,2438,36,5.14,2.04,32,4.57,2.57,38,5.43,1.99,0.72,0.64,0.54,0.53,0.01,219.84
7,41,64,3231,36,5.14,0.9,33,4.71,2.06,41,5.86,0.69,0.63,0.62,0.6,0.59,0.84,221.63
8,43,68,3917,37,5.29,2.56,38,5.43,2.23,42,6.0,2.83,0.73,0.67,0.4,0.4,1.35,178.65
9,39,51,2759,33,5.5,2.43,33,5.5,3.56,37,6.17,3.13,0.73,0.62,0.35,0.35,0.02,212.99
10,52,76,3638,33,5.5,2.07,41,6.83,1.6,48,8.0,2.37,0.75,0.7,0.5,0.5,1.08,222.44
11,54,83,3957,46,5.75,2.19,45,5.62,2.72,50,6.25,2.6,0.71,0.64,0.46,0.49,0.54,217.38
12,29,38,1692,27,3.86,1.57,26,3.71,1.38,29,4.14,1.86,0.9,0.88,0.37,0.37,0.02,217.89
13,35,57,2692,29,4.14,1.68,30,4.29,1.6,33,4.71,1.89,0.77,0.72,0.48,0.49,0.44,201.56
14,41,53,2557,36,5.14,1.86,36,5.14,2.67,39,5.57,2.07,0.8,0.77,0.42,0.43,0.05,215.29
15,36,43,2025,29,4.14,1.77,31,4.43,1.99,33,4.71,2.43,0.85,0.82,0.4,0.4,0.01,216.29
