id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,545,1897,156583,130,14.44,9.03,111,12.33,4.53,458,50.89,26.74,0.32,0.41,0.49,0.5,28.49,153.8
1,494,2021,164200,114,12.67,8.72,87,9.67,6.58,400,44.44,31.31,0.29,0.36,0.48,0.46,30.38,151.51
2,502,1976,164404,127,14.11,8.99,88,9.78,4.68,430,47.78,27.34,0.23,0.26,0.51,0.51,34.43,142.91
3,432,1834,155849,106,11.78,7.12,85,9.44,7.07,357,39.67,27.24,0.35,0.4,0.47,0.49,31.78,142.69
4,561,2333,191324,120,13.33,9.79,114,12.67,9.58,444,49.33,28.88,0.32,0.42,0.5,0.5,33.04,141.07
5,544,2358,214783,115,12.78,8.67,95,10.56,7.09,458,50.89,32.9,0.33,0.47,0.5,0.53,32.29,140.82
6,519,1973,171103,104,11.56,8.44,88,9.78,7.16,446,49.56,31.42,0.23,0.39,0.52,0.58,31.45,147.08
7,519,2046,155933,134,14.89,10.14,116,12.89,5.95,431,47.89,34.29,0.3,0.33,0.47,0.47,30.1,143.39
8,457,1847,147061,103,11.44,7.81,90,10.0,5.29,399,44.33,24.19,0.26,0.32,0.51,0.51,32.01,147.14
9,456,1857,151678,98,10.89,6.13,82,9.11,4.31,380,42.22,23.43,0.31,0.36,0.49,0.52,35.76,139.82
10,513,1980,157707,120,13.33,9.46,93,10.33,6.08,423,47.0,28.05,0.32,0.36,0.51,0.51,30.04,141.12
11,479,2132,180168,123,13.67,7.18,110,12.22,5.4,403,44.78,22.26,0.41,0.48,0.49,0.5,36.07,146.1
12,511,2349,201663,112,12.44,5.96,92,10.22,5.09,416,46.22,30.12,0.32,0.4,0.52,0.51,43.5,134.38
13,476,2069,190203,123,13.67,8.94,108,12.0,5.1,410,45.56,31.37,0.42,0.47,0.48,0.5,30.23,137.72
14,482,2005,141941,130,14.44,7.62,142,15.78,16.84,384,42.67,24.16,0.38,0.43,0.55,0.57,33.13,131.15
15,449,1889,153414,119,13.22,7.51,85,9.44,3.43,392,43.56,29.22,0.33,0.38,0.49,0.5,32.09,144.48
