id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,46,60,2944,34,5.67,3.08,34,5.67,2.42,40,6.67,4.13,0.9,0.85,0.5,0.5,2.24,235.58
1,57,68,3390,44,6.29,4.23,42,6.0,1.91,50,7.14,4.56,0.93,0.9,0.45,0.46,0.12,239.27
2,52,73,3316,42,7.0,2.1,45,7.5,2.17,49,8.17,2.23,0.89,0.84,0.47,0.48,0.02,224.3
3,38,57,2843,28,4.0,2.0,32,4.57,2.07,36,5.14,2.41,0.79,0.74,0.41,0.43,0.35,173.23
4,42,65,3531,31,6.2,2.68,27,5.4,1.95,37,7.4,4.1,0.74,0.67,0.47,0.51,2.76,211.28
5,46,64,3514,35,5.0,3.06,33,4.71,2.43,43,6.14,4.74,0.84,0.79,0.45,0.46,0.77,207.22
6,28,36,2192,22,4.4,3.13,18,3.6,1.95,27,5.4,4.16,0.81,0.79,0.53,0.53,1.72,213.67
7,56,76,3942,46,6.57,3.55,44,6.29,2.29,53,7.57,4.69,0.89,0.85,0.59,0.59,0.57,235.96
8,58,73,3847,46,6.57,3.55,42,6.0,1.53,51,7.29,3.77,0.85,0.76,0.37,0.36,0.02,213.73
9,42,54,3285,39,5.57,2.94,36,5.14,2.12,41,5.86,3.58,0.83,0.76,0.44,0.42,0.82,203.2
10,45,57,2643,36,5.14,1.77,39,5.57,1.13,43,6.14,2.04,0.9,0.86,0.49,0.49,0.01,207.26
11,43,57,2764,39,5.57,2.23,37,5.29,1.38,43,6.14,2.91,0.88,0.82,0.37,0.36,0.02,215.33
12,39,55,3162,36,5.14,2.85,31,4.43,1.9,39,5.57,3.41,0.84,0.81,0.52,0.49,1.1,202.11
13,67,84,4236,54,7.71,4.96,49,7.0,3.42,62,8.86,5.98,0.9,0.88,0.38,0.38,0.08,212.64
14,45,59,2879,35,5.83,2.14,38,6.33,1.37,42,7.0,2.68,0.89,0.86,0.36,0.37,0.46,209.62
15,34,44,2205,25,4.17,2.48,23,3.83,1.72,30,5.0,3.16,0.87,0.85,0.56,0.57,0.66,231.27
16,30,43,1962,27,4.5,1.05,27,4.5,0.84,28,4.67,1.03,0.92,0.88,0.58,0.59,0.01,233.21
17,47,57,2585,39,5.57,1.62,40,5.71,1.38,43,6.14,1.86,0.91,0.88,0.37,0.38,0.01,215.31
18,43,65,2996,39,5.57,2.57,39,5.57,2.15,42,6.0,2.71,0.91,0.86,0.53,0.53,2.74,214.69
19,45,68,3514,37,6.17,2.04,33,5.5,2.35,42,7.0,2.53,0.82,0.78,0.39,0.38,0.18,208.77
20,43,63,3115,38,5.43,2.23,36,5.14,1.95,42,6.0,3.27,0.89,0.84,0.52,0.5,2.94,211.88
21,36,51,2240,31,5.17,1.47,33,5.5,1.64,34,5.67,1.75,0.96,0.92,0.39,0.4,0.48,226.26
22,31,43,1788,26,3.71,1.8,31,4.43,2.64,31,4.43,2.64,0.99,0.98,0.4,0.41,0.01,235.67
23,29,50,2824,27,3.86,1.68,26,3.71,1.11,27,3.86,1.68,0.86,0.83,0.61,0.58,1.85,211.43
24,27,50,2630,25,4.17,1.47,24,4.0,1.67,27,4.5,1.38,0.84,0.81,0.36,0.36,12.84,195.6
25,29,34,1605,26,5.2,1.1,28,5.6,0.89,29,5.8,0.84,0.87,0.77,0.56,0.53,0.0,223.66
26,31,48,2740,23,3.83,4.17,21,3.5,2.43,28,4.67,5.16,0.9,0.87,0.68,0.7,8.81,229.87
27,17,20,1036,17,2.83,2.14,14,2.33,1.03,17,2.83,2.14,0.92,0.88,0.64,0.65,0.03,247.64
28,32,44,2339,28,4.67,2.07,25,4.17,2.71,31,5.17,2.4,0.79,0.78,0.54,0.54,1.09,241.1
29,28,34,1764,22,3.67,1.97,21,3.5,1.64,26,4.33,2.8,0.88,0.86,0.59,0.59,0.78,200.96
30,41,58,2640,38,6.33,2.94,37,6.17,1.72,41,6.83,2.64,0.92,0.88,0.45,0.46,0.02,217.4
