id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,21,24,1218,19,4.75,1.71,20,5.0,2.16,20,5.0,2.16,0.77,0.66,0.29,0.28,0.0,180.2
1,12,14,584,11,3.67,1.53,11,3.67,1.53,12,4.0,1.73,1.0,1.0,0.29,0.28,0.0,191.23
2,16,19,756,14,4.67,1.15,16,5.33,0.58,15,5.0,1.0,0.93,0.94,0.47,0.46,0.0,219.47
3,12,17,855,9,3.0,2.65,12,4.0,3.0,12,4.0,3.0,0.93,0.86,0.37,0.34,0.0,229.23
4,8,11,493,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.9,0.89,0.29,0.26,0.0,178.12
5,17,22,884,13,4.33,0.58,17,5.67,2.08,17,5.67,2.08,1.0,1.0,0.51,0.51,0.56,238.57
6,16,20,858,14,4.67,0.58,16,5.33,1.53,16,5.33,1.53,0.96,0.95,0.49,0.46,0.02,215.86
7,24,30,1321,18,4.5,1.29,23,5.75,2.5,22,5.5,2.08,0.79,0.75,0.22,0.21,0.02,165.53
8,18,23,1022,13,4.33,2.52,18,6.0,3.61,16,5.33,2.52,0.91,0.91,0.4,0.38,0.01,217.09
9,18,23,1367,17,5.67,2.52,16,5.33,2.08,17,5.67,2.52,0.74,0.58,0.49,0.4,0.0,189.69
10,20,26,1056,17,5.67,1.15,19,6.33,0.58,19,6.33,0.58,0.96,0.96,0.33,0.33,0.02,201.93
11,18,25,1289,17,5.67,1.53,17,5.67,1.53,18,6.0,2.0,0.65,0.61,0.42,0.4,0.0,163.39
12,11,16,635,9,3.0,1.0,11,3.67,2.08,11,3.67,2.08,0.78,0.81,0.32,0.35,0.05,207.5
13,7,11,456,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.88,0.87,0.41,0.4,1.94,201.79
14,17,26,1060,14,4.67,1.53,17,5.67,1.53,17,5.67,1.53,1.0,1.0,0.55,0.53,0.03,212.35
15,12,14,580,10,3.33,1.53,11,3.67,1.15,11,3.67,1.15,0.89,0.9,0.53,0.52,0.0,200.4
16,18,25,1718,15,5.0,3.61,15,5.0,3.46,17,5.67,4.16,0.66,0.53,0.42,0.4,1.93,194.39
17,18,27,2323,9,3.0,1.0,11,3.67,0.58,11,3.67,0.58,0.71,0.68,0.35,0.3,0.02,152.83
18,20,29,2062,14,4.67,1.53,15,5.0,2.0,15,5.0,2.0,0.71,0.61,0.56,0.5,0.11,169.35
19,18,26,1515,14,3.5,1.29,14,3.5,1.29,14,3.5,1.29,0.8,0.77,0.39,0.39,0.01,210.2
20,17,24,972,13,4.33,0.58,17,5.67,0.58,17,5.67,0.58,1.0,1.0,0.37,0.37,2.69,205.62
21,10,15,662,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,0.79,0.76,0.39,0.4,0.22,202.56
22,12,19,832,12,4.0,1.73,12,4.0,1.73,12,4.0,1.73,1.0,1.0,0.48,0.45,0.2,220.11
23,9,9,368,7,2.33,1.53,9,3.0,1.73,8,2.67,1.53,1.0,1.0,0.75,0.75,0.0,235.92
24,4,5,200,3,1.5,0.71,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.66,0.66,0.0,253.75
25,20,25,1235,19,4.75,1.71,20,5.0,2.16,20,5.0,2.16,0.84,0.77,0.56,0.53,0.01,216.84
26,43,82,7711,8,2.67,1.53,9,3.0,1.0,9,3.0,1.0,0.68,0.67,0.48,0.43,0.02,168.81
27,18,29,1752,14,3.5,1.29,15,3.75,1.26,15,3.75,1.26,0.81,0.76,0.34,0.34,0.02,202.75
28,14,26,1357,12,3.0,1.41,12,3.0,1.41,12,3.0,1.41,0.78,0.77,0.44,0.41,0.1,126.27
29,10,17,1162,6,2.0,0.0,7,2.33,0.58,7,2.33,0.58,0.73,0.7,0.43,0.41,1.48,166.08
30,16,28,2027,10,3.33,1.53,11,3.67,1.15,11,3.67,1.15,0.71,0.69,0.34,0.29,0.03,168.14
31,17,25,1600,13,3.25,1.71,14,3.5,1.91,14,3.5,1.91,0.68,0.64,0.43,0.4,0.01,156.45
32,21,37,3223,8,2.0,1.15,9,2.25,1.5,9,2.25,1.5,0.69,0.54,0.33,0.26,0.04,191.64
33,10,13,1079,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.7,0.58,0.32,0.29,0.0,129.57
35,17,29,2792,7,1.75,0.96,8,2.0,1.15,8,2.0,1.15,0.75,0.75,0.62,0.56,0.0,189.08
36,21,28,1628,16,4.0,1.15,16,4.0,1.15,16,4.0,1.15,0.76,0.71,0.6,0.56,0.01,201.97
37,19,28,1445,17,4.25,0.96,18,4.5,1.29,18,4.5,1.29,0.8,0.73,0.46,0.46,0.03,172.34
38,20,33,2213,14,3.5,2.38,15,3.75,2.63,15,3.75,2.63,0.59,0.52,0.49,0.43,0.02,133.62
39,17,28,2253,13,3.25,1.26,13,3.25,1.26,13,3.25,1.26,0.66,0.56,0.44,0.32,0.35,194.2
40,15,29,1819,11,2.75,1.26,11,2.75,1.26,12,3.0,1.63,0.7,0.63,0.36,0.31,1.26,111.28
41,10,23,1912,7,2.33,1.53,9,3.0,1.0,9,3.0,1.0,0.69,0.68,0.42,0.36,0.7,202.98
42,9,12,690,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,0.71,0.69,0.53,0.52,0.0,182.89
43,13,20,1572,8,2.0,0.82,8,2.0,0.82,8,2.0,0.82,0.77,0.76,0.55,0.52,0.01,211.62
44,12,20,2028,7,2.33,1.15,7,2.33,1.15,7,2.33,1.15,0.6,0.61,0.46,0.37,0.01,188.67
45,20,30,1907,14,4.67,2.08,15,5.0,1.73,15,5.0,1.73,0.67,0.63,0.25,0.24,0.05,178.28
46,13,17,1040,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,0.78,0.72,0.58,0.56,0.0,219.78
47,15,20,1874,12,3.0,1.41,13,3.25,0.96,13,3.25,0.96,0.78,0.76,0.33,0.26,0.01,169.31
48,10,15,1039,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.57,0.54,0.69,0.66,0.0,192.75
49,21,38,2803,12,3.0,2.16,13,3.25,2.63,14,3.5,2.38,0.55,0.53,0.49,0.46,3.36,132.85
50,18,29,2328,10,3.33,0.58,10,3.33,0.58,13,4.33,1.53,0.43,0.39,0.34,0.31,2.25,85.81
51,13,19,1189,10,2.5,0.58,11,2.75,0.5,11,2.75,0.5,0.81,0.78,0.4,0.38,0.02,214.52
52,15,22,1114,10,2.5,1.29,13,3.25,2.06,13,3.25,2.06,0.81,0.79,0.52,0.51,0.0,171.74
53,24,34,2169,13,3.25,1.26,15,3.75,1.5,15,3.75,1.5,0.78,0.76,0.49,0.46,0.0,180.36
54,11,16,1191,9,2.25,0.96,9,2.25,0.96,9,2.25,0.96,0.81,0.77,0.53,0.49,0.0,156.45
55,9,10,511,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,0.69,0.63,0.34,0.33,0.0,160.64
56,14,26,1511,10,2.5,1.73,10,2.5,1.73,10,2.5,1.73,0.75,0.75,0.64,0.6,0.01,188.7
57,15,25,1418,13,3.25,1.5,14,3.5,1.91,14,3.5,1.91,0.8,0.77,0.5,0.47,0.05,211.36
58,12,20,1394,7,1.75,0.5,7,1.75,0.5,7,1.75,0.5,0.72,0.72,0.51,0.48,0.03,161.71
59,13,19,1324,9,2.25,0.96,9,2.25,0.96,9,2.25,0.96,0.75,0.75,0.6,0.57,0.01,205.75
60,21,34,2105,14,3.5,1.0,15,3.75,0.96,15,3.75,0.96,0.71,0.68,0.34,0.32,0.25,197.65
61,14,25,1453,11,2.75,0.96,11,2.75,0.96,11,2.75,0.96,0.65,0.66,0.52,0.54,0.01,191.38
62,18,29,2261,10,3.33,1.15,11,3.67,1.53,11,3.67,1.53,0.62,0.62,0.4,0.35,0.04,193.93
63,15,29,2283,5,1.67,1.15,5,1.67,1.15,5,1.67,1.15,0.67,0.67,0.67,0.63,0.07,167.0
64,22,30,1605,17,4.25,1.26,17,4.25,1.26,17,4.25,1.26,0.78,0.73,0.56,0.56,0.01,215.69
65,12,19,1273,9,2.25,0.5,9,2.25,0.5,9,2.25,0.5,0.65,0.6,0.36,0.36,0.01,135.43
66,16,21,1004,15,3.75,2.22,16,4.0,2.58,16,4.0,2.58,0.8,0.72,0.5,0.52,0.0,201.59
67,22,34,2283,13,3.25,1.26,14,3.5,1.29,16,4.0,1.41,0.63,0.58,0.4,0.39,1.06,170.8
68,26,51,3615,14,3.5,1.0,16,4.0,1.41,22,5.5,2.65,0.62,0.55,0.4,0.36,2.98,162.96
69,10,19,1322,5,1.67,1.15,5,1.67,1.15,5,1.67,1.15,0.67,0.67,0.44,0.41,0.02,187.0
70,16,24,1831,9,2.25,1.5,9,2.25,1.5,9,2.25,1.5,0.75,0.75,0.64,0.6,0.0,193.6
71,13,29,1774,10,3.33,4.04,10,3.33,4.04,10,3.33,4.04,0.62,0.5,0.52,0.46,29.2,134.31
72,12,16,970,10,2.5,0.58,10,2.5,0.58,10,2.5,0.58,0.78,0.77,0.59,0.56,0.0,184.4
73,12,15,842,11,2.75,1.71,11,2.75,1.71,11,2.75,1.71,0.87,0.78,0.51,0.5,0.0,208.98
74,15,20,1240,13,3.25,0.5,13,3.25,0.5,13,3.25,0.5,0.81,0.78,0.57,0.54,0.0,213.74
75,16,25,1218,11,2.75,0.96,13,3.25,1.5,13,3.25,1.5,0.83,0.8,0.51,0.5,0.02,220.08
76,11,19,1238,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.62,0.56,0.36,0.32,0.08,144.38
77,19,33,2696,10,3.33,1.15,10,3.33,1.15,15,5.0,3.61,0.43,0.38,0.31,0.27,3.22,139.92
78,24,43,3147,15,3.75,1.26,14,3.5,1.29,20,5.0,2.94,0.49,0.46,0.55,0.57,2.41,207.21
79,14,26,1632,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,0.67,0.67,0.47,0.42,0.01,180.78
80,12,21,1414,8,2.0,1.41,8,2.0,1.41,8,2.0,1.41,0.71,0.66,0.74,0.71,0.06,174.9
81,22,34,1909,17,5.67,0.58,17,5.67,0.58,17,5.67,0.58,0.78,0.73,0.32,0.31,0.03,163.19
82,8,15,806,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,0.67,0.67,0.48,0.46,0.01,144.33
83,10,12,586,9,2.25,0.96,10,2.5,0.58,10,2.5,0.58,0.75,0.7,0.6,0.58,0.0,180.08
84,15,28,1841,9,2.25,0.5,10,2.5,1.0,10,2.5,1.0,0.77,0.76,0.29,0.25,0.06,211.21
85,15,18,947,11,2.75,0.96,13,3.25,1.26,13,3.25,1.26,0.88,0.83,0.38,0.35,0.0,202.71
86,19,32,2728,8,4.0,2.83,9,4.5,3.54,9,4.5,3.54,0.59,0.54,0.32,0.27,0.02,126.1
87,14,21,1482,9,3.0,1.0,10,3.33,0.58,10,3.33,0.58,0.66,0.58,0.37,0.33,0.01,190.65
88,19,27,1783,11,3.67,0.58,13,4.33,1.15,13,4.33,1.15,0.58,0.51,0.46,0.44,0.0,180.8
89,12,19,1423,10,2.5,1.0,10,2.5,1.0,10,2.5,1.0,0.69,0.59,0.38,0.35,0.01,95.65
90,9,51,18887,7,2.33,1.53,8,2.67,1.15,8,2.67,1.15,0.98,1.0,0.35,0.25,0.04,187.42
91,15,19,1040,12,3.0,1.41,13,3.25,1.89,13,3.25,1.89,0.78,0.74,0.34,0.33,0.01,184.05
92,3,4,160,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,0.66,0.66,0.01,253.5
93,10,16,644,10,3.33,1.53,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.82,0.81,0.14,230.18
94,6,8,469,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,0.75,0.64,0.38,0.36,0.0,219.67
95,13,17,700,13,4.33,0.58,13,4.33,0.58,13,4.33,0.58,1.0,1.0,0.47,0.45,0.01,184.05
96,6,7,284,6,2.0,1.0,6,2.0,1.0,6,2.0,1.0,1.0,1.0,0.83,0.83,0.0,208.67
98,11,16,648,8,2.67,2.08,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.38,0.37,3.76,215.0
99,8,13,612,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.84,0.74,0.48,0.45,0.02,223.0
100,6,9,372,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.32,0.31,0.12,216.17
102,9,13,528,9,3.0,1.73,9,3.0,1.73,9,3.0,1.73,1.0,1.0,0.42,0.42,0.01,169.33
103,4,6,620,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,0.9,0.64,0.6,0.54,0.01,217.67
105,6,9,384,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.32,0.3,0.02,186.67
106,12,18,867,10,3.33,0.58,12,4.0,0.0,12,4.0,0.0,0.9,0.79,0.36,0.32,0.03,199.58
107,14,18,732,9,3.0,1.73,12,4.0,2.65,12,4.0,2.65,1.0,1.0,0.6,0.59,0.01,220.87
108,8,13,584,7,2.33,1.15,8,2.67,1.53,8,2.67,1.53,0.93,0.89,0.47,0.43,0.02,227.19
109,11,15,652,11,3.67,1.15,11,3.67,1.15,11,3.67,1.15,0.89,0.83,0.34,0.39,0.01,185.4
110,7,8,364,6,2.0,1.0,7,2.33,1.53,7,2.33,1.53,0.67,0.67,0.7,0.7,0.0,189.08
111,10,12,504,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.7,0.68,0.0,209.17
112,5,7,300,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.55,0.5,0.01,203.42
113,9,13,524,8,4.0,1.41,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.39,0.38,0.02,252.3
114,14,24,1056,11,2.75,0.5,13,3.25,1.26,13,3.25,1.26,0.88,0.83,0.42,0.44,0.08,232.96
115,15,16,652,11,3.67,1.15,13,4.33,2.31,12,4.0,1.73,0.96,0.96,0.37,0.36,0.0,243.28
116,5,6,260,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.84,0.78,0.5,0.45,0.02,251.0
117,6,6,244,6,2.0,0.0,6,2.0,0.0,6,2.0,0.0,1.0,1.0,0.5,0.49,0.0,251.5
118,15,22,1318,14,4.67,1.53,15,5.0,1.0,15,5.0,1.0,0.88,0.73,0.23,0.18,0.03,216.19
119,10,14,568,8,2.67,0.58,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.52,0.52,0.02,230.17
120,9,10,798,9,2.25,0.5,9,2.25,0.5,9,2.25,0.5,0.67,0.67,0.5,0.38,0.0,177.25
121,8,13,610,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,0.92,0.81,0.32,0.26,0.08,250.8
122,8,11,448,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.39,0.38,0.01,229.44
123,20,27,1153,12,4.0,1.0,16,5.33,1.53,14,4.67,0.58,0.96,0.97,0.37,0.35,0.01,213.88
124,6,12,476,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,0.75,0.79,0.38,0.35,0.01,185.33
125,22,31,1425,18,4.5,1.29,22,5.5,1.29,22,5.5,1.29,0.93,0.87,0.26,0.25,0.0,209.37
126,8,10,412,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.42,0.4,0.0,185.8
127,17,19,774,12,4.0,1.0,15,5.0,2.0,15,5.0,2.0,0.93,0.94,0.44,0.44,0.01,238.98
