id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,149,3340,614821,50,10.0,7.62,40,8.0,5.48,119,23.8,21.56,0.65,0.71,0.55,0.53,7.39,144.07
1,220,5148,1224875,59,14.75,20.17,34,8.5,5.0,168,42.0,61.35,0.68,0.76,0.38,0.24,13.86,156.16
2,225,4153,2392967,71,17.75,24.85,36,9.0,4.76,169,42.25,61.92,0.82,0.92,0.26,0.2,23.99,135.72
3,142,4746,3107187,53,17.67,17.79,30,10.0,5.29,116,38.67,49.81,0.88,0.97,0.45,0.42,20.72,136.03
4,213,3775,1390523,52,13.0,12.78,34,8.5,5.07,150,37.5,46.65,0.78,0.85,0.45,0.33,12.25,121.09
5,201,45437,44139135,57,14.25,11.24,43,10.75,5.68,139,34.75,41.53,0.92,0.99,0.38,0.4,12.39,133.49
6,224,4688,3039058,55,11.0,14.68,34,6.8,4.76,185,37.0,62.18,0.56,0.5,0.51,0.49,8.91,145.31
7,237,10436,2165555,64,16.0,22.76,29,7.25,6.02,175,43.75,68.2,0.74,0.75,0.62,0.62,17.92,136.43
8,260,36260,33568466,74,14.8,19.32,47,9.4,7.02,199,39.8,62.56,0.64,0.65,0.37,0.35,11.32,159.8
9,257,4734,2768308,69,17.25,21.36,35,8.75,5.12,188,47.0,68.89,0.72,0.75,0.44,0.34,15.25,128.47
10,235,3980,1947759,46,15.33,13.58,39,13.0,6.0,151,50.33,52.78,0.84,0.87,0.43,0.36,6.88,136.2
11,291,15906,9566882,56,14.0,12.73,42,10.5,6.45,195,48.75,68.91,0.58,0.63,0.52,0.44,13.12,118.96
12,255,11805,8665610,76,15.2,15.71,61,12.2,8.58,192,38.4,55.85,0.67,0.7,0.46,0.45,15.73,156.24
13,315,15456,9874649,71,17.75,17.17,43,10.75,6.65,231,57.75,84.71,0.92,0.96,0.52,0.5,14.1,122.44
14,711,84169,71145970,116,23.2,34.1,70,14.0,14.04,446,89.2,160.59,0.68,0.69,0.43,0.35,11.21,135.64
15,675,42579,36489283,81,16.2,20.2,49,9.8,8.93,443,88.6,137.92,0.68,0.69,0.49,0.39,11.22,121.98
16,746,39528,25003072,109,21.8,31.22,76,15.2,18.7,449,89.8,152.13,0.64,0.66,0.38,0.3,9.49,139.0
17,1073,155989,156241956,93,23.25,31.88,75,18.75,22.94,553,138.25,230.54,0.66,0.68,0.36,0.26,17.5,107.98
18,559,99612,71367376,85,21.25,23.8,56,14.0,14.02,349,87.25,131.75,0.7,0.7,0.46,0.36,17.07,110.74
19,536,34566,28746840,82,20.5,23.01,66,16.5,16.68,328,82.0,122.08,0.79,0.82,0.46,0.5,20.45,112.14
20,620,31207,25200859,82,20.5,29.01,42,10.5,6.56,384,96.0,162.8,0.72,0.69,0.38,0.3,13.08,108.74
21,535,64765,56212480,70,14.0,18.57,60,12.0,10.32,329,65.8,118.89,0.75,0.78,0.35,0.29,12.67,102.33
22,649,37212,24778117,84,16.8,24.24,74,14.8,18.12,381,76.2,134.41,0.63,0.56,0.35,0.28,9.37,123.35
23,882,50023,31497616,94,23.5,31.71,70,17.5,18.66,541,135.25,232.85,0.72,0.71,0.42,0.28,16.13,100.27
24,1162,99372,85697040,89,22.25,33.95,55,13.75,13.2,519,129.75,231.1,0.45,0.45,0.4,0.39,13.19,99.26
