id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5,10,18,948,8,4.0,0.0,10,5.0,0.0,8,4.0,0.0,0.78,0.68,0.45,0.46,14.36,191.6
7,14,36,13640,10,5.0,1.41,14,7.0,1.41,12,6.0,2.83,0.84,0.79,0.34,0.55,0.06,167.96
108,6,18,1565,5,2.5,0.71,6,3.0,1.41,5,2.5,0.71,0.66,0.72,0.26,0.37,0.17,79.75
110,7,10,444,5,2.5,0.71,7,3.5,2.12,7,3.5,2.12,0.75,0.68,0.31,0.38,0.02,201.75
130,8,12,510,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,0.5,0.5,0.5,0.46,1.27,120.16
134,14,27,1371,12,6.0,0.0,12,6.0,0.0,12,6.0,0.0,0.96,0.9,0.55,0.52,3.5,174.42
156,11,20,1005,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,0.94,0.86,0.52,0.48,3.01,201.57
169,11,23,7615,8,4.0,0.0,11,5.5,0.71,11,5.5,0.71,0.86,0.78,0.48,0.6,0.71,175.83
172,10,54,13143,7,3.5,0.71,9,4.5,0.71,7,3.5,0.71,0.94,0.72,0.46,0.54,1.64,159.6
174,4,15,1780,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.35,0.44,0.12,119.34
261,5,7,292,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.75,0.74,0.29,0.3,0.0,123.16
269,5,9,380,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.75,0.79,0.6,0.57,2.54,81.66
286,11,17,912,9,4.5,0.71,11,5.5,0.71,10,5.0,0.0,0.69,0.62,0.4,0.43,12.21,110.38
287,11,16,748,10,5.0,2.83,11,5.5,2.12,11,5.5,2.12,0.8,0.72,0.32,0.38,1.1,173.46
301,7,34,9779,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.88,0.84,0.66,0.8,2.77,113.5
324,8,13,644,6,3.0,1.41,8,4.0,1.41,7,3.5,0.71,0.84,0.78,0.52,0.58,8.97,151.67
331,5,11,620,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.6,0.56,0.52,0.53,4.17,85.5
363,8,21,7105,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.96,0.91,0.48,0.6,0.12,187.25
365,10,41,8308,6,3.0,0.0,10,5.0,2.83,7,3.5,0.71,0.75,0.67,0.46,0.62,3.4,137.24
