id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,133,2079,928847,70,7.0,2.16,61,6.1,2.02,102,10.2,3.01,0.94,0.97,0.51,0.4,32.28,144.23
1,138,11388,14883198,75,6.25,2.09,63,5.25,1.71,93,7.75,3.08,0.89,0.89,0.4,0.4,37.76,147.81
2,116,2479,2176835,64,5.82,1.99,56,5.09,1.64,86,7.82,3.4,0.74,0.74,0.38,0.29,29.14,145.66
3,142,2021,670360,84,6.46,3.23,73,5.62,3.1,109,8.38,4.99,0.93,0.93,0.58,0.43,35.7,142.31
4,166,2543,966446,86,7.82,1.47,76,6.91,1.92,126,11.45,4.52,0.82,0.81,0.39,0.28,22.03,137.65
5,154,2047,633812,86,7.82,2.27,74,6.73,2.1,122,11.09,4.35,0.88,0.88,0.37,0.35,30.81,144.86
6,130,2184,813428,70,7.0,2.62,57,5.7,2.21,98,9.8,3.94,0.78,0.8,0.49,0.46,58.65,142.18
7,176,5580,4695724,76,5.85,2.44,67,5.15,1.91,114,8.77,5.05,0.93,0.91,0.52,0.43,27.76,134.04
8,224,7904,4849739,79,5.64,2.56,68,4.86,3.44,129,9.21,5.85,0.86,0.87,0.51,0.37,51.28,140.69
9,122,14941,1279757,57,6.33,2.45,53,5.89,2.67,81,9.0,3.84,0.85,0.88,0.61,0.47,44.46,138.79
10,117,1939,475032,70,6.36,2.94,58,5.27,2.45,90,8.18,4.56,0.75,0.76,0.44,0.38,29.82,132.22
11,164,3844,2819377,81,7.36,4.06,64,5.82,2.89,124,11.27,6.8,0.89,0.9,0.49,0.42,31.18,135.14
12,146,1719,484063,65,6.5,2.01,55,5.5,2.22,101,10.1,4.18,0.9,0.92,0.46,0.33,29.61,142.12
13,103,3665,1020708,52,5.78,2.33,43,4.78,2.59,68,7.56,3.97,0.79,0.81,0.47,0.43,76.97,126.68
14,130,2004,560079,76,6.91,2.81,66,6.0,2.19,100,9.09,4.04,0.79,0.77,0.4,0.34,23.21,152.88
15,140,4091,1613101,85,6.07,2.87,67,4.79,2.39,121,8.64,5.57,0.78,0.86,0.54,0.4,22.31,124.52
16,152,8914,2419450,88,7.33,2.31,65,5.42,1.93,126,10.5,4.7,0.93,0.91,0.52,0.32,31.9,141.94
17,148,4395,2181839,83,5.93,2.7,60,4.29,1.64,117,8.36,4.8,0.82,0.84,0.52,0.4,46.6,139.86
18,127,2724,1828993,66,6.0,3.07,53,4.82,2.09,100,9.09,5.34,0.92,0.94,0.48,0.38,34.68,128.58
19,167,5345,4514546,72,5.54,2.15,57,4.38,1.56,110,8.46,4.25,0.92,0.91,0.47,0.31,38.52,147.14
20,137,5040,1214870,72,7.2,2.94,44,4.4,1.51,106,10.6,6.17,0.83,0.85,0.52,0.37,25.57,119.47
21,132,19771,16260502,74,6.73,2.61,51,4.64,1.8,111,10.09,5.63,0.93,0.93,0.5,0.37,31.29,121.34
22,120,2061,816176,63,5.73,3.0,40,3.64,1.29,98,8.91,6.56,0.81,0.83,0.5,0.46,32.59,128.27
23,170,4723,3702621,83,7.55,4.23,45,4.09,2.02,127,11.55,7.5,0.96,0.97,0.38,0.25,22.61,118.6
24,183,5976,4690927,85,6.07,3.25,56,4.0,1.3,129,9.21,5.99,0.84,0.87,0.51,0.4,34.57,126.53
25,133,2324,947379,65,5.0,3.39,49,3.77,1.59,104,8.0,6.93,0.76,0.71,0.53,0.45,40.12,137.45
26,118,5167,1911011,63,7.0,3.43,38,4.22,2.05,95,10.56,6.65,0.9,0.97,0.43,0.37,40.4,126.08
27,115,5459,2303912,74,6.73,3.98,51,4.64,1.69,96,8.73,5.08,0.88,0.83,0.51,0.38,41.71,128.06
28,100,3208,777081,57,5.7,2.26,35,3.5,1.35,80,8.0,3.86,0.92,0.89,0.53,0.4,45.76,149.88
29,166,12490,14106132,100,7.14,4.13,65,4.64,1.95,150,10.71,7.98,0.98,0.99,0.36,0.28,22.83,133.65
30,178,51982,57813331,96,6.4,3.44,58,3.87,1.3,138,9.2,6.01,0.94,0.95,0.4,0.34,27.45,125.8
31,120,21957,21163955,70,5.38,2.87,49,3.77,1.59,107,8.23,5.33,0.92,0.92,0.37,0.23,23.18,123.72
32,105,23948,22410556,70,5.83,2.86,42,3.5,1.38,92,7.67,4.7,0.81,0.77,0.52,0.49,49.05,132.93
