id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,117,312,41663,45,11.25,8.62,31,7.75,2.22,92,23.0,30.68,0.55,0.49,0.47,0.43,20.4,182.9
1,132,236,27324,46,11.5,8.54,29,7.25,1.89,96,24.0,32.04,0.75,0.71,0.41,0.38,0.09,174.07
2,134,5485,7239081,36,9.0,8.29,33,8.25,9.18,88,22.0,33.44,0.52,0.33,0.53,0.54,8.64,157.14
3,102,366,64401,32,10.67,9.29,19,6.33,2.08,77,25.67,33.23,0.44,0.46,0.62,0.61,37.13,164.52
4,122,181,18312,37,9.25,12.58,25,6.25,3.86,91,22.75,38.87,0.66,0.61,0.51,0.57,1.02,153.57
5,118,1810,417225,36,12.0,8.19,21,7.0,3.46,92,30.67,39.37,0.32,0.31,0.61,0.61,30.48,169.87
6,110,246,31513,38,9.5,9.98,25,6.25,2.22,87,21.75,31.57,0.54,0.46,0.42,0.44,16.84,214.96
7,121,234,18406,49,12.25,10.87,32,8.0,2.94,100,25.0,34.13,0.68,0.62,0.48,0.49,8.25,161.34
8,128,216,24285,41,10.25,7.27,25,6.25,1.5,98,24.5,34.39,0.68,0.66,0.48,0.45,1.08,177.23
9,136,257,19310,43,10.75,8.18,38,9.5,2.89,102,25.5,34.38,0.65,0.54,0.53,0.52,11.02,161.28
10,119,210,19673,36,9.0,8.29,22,5.5,2.65,89,22.25,33.27,0.76,0.76,0.38,0.45,6.72,162.23
11,157,230,17907,41,10.25,10.01,27,6.75,2.22,109,27.25,41.88,0.73,0.68,0.47,0.41,6.02,183.4
12,143,283,43212,48,12.0,10.74,40,10.0,3.83,104,26.0,37.34,0.62,0.48,0.47,0.58,5.1,184.82
13,172,28521,37000384,50,12.5,8.7,33,8.25,6.7,124,31.0,32.09,0.64,0.55,0.36,0.29,4.49,149.7
14,150,1267,722884,46,11.5,9.75,34,8.5,7.05,107,26.75,34.25,0.62,0.66,0.29,0.25,8.99,179.55
15,135,476,108879,36,9.0,8.08,26,6.5,4.8,97,24.25,35.56,0.76,0.76,0.46,0.5,16.6,159.19
16,120,511,75960,41,10.25,7.23,32,8.0,2.83,89,22.25,29.85,0.73,0.69,0.48,0.44,7.55,167.25
17,107,262,44598,36,9.0,8.72,27,6.75,2.87,85,21.25,28.58,0.69,0.64,0.52,0.5,4.79,183.55
18,117,594,232924,42,10.5,8.74,37,9.25,9.84,88,22.0,29.61,0.7,0.68,0.44,0.5,5.24,167.62
19,168,9662,8285259,54,13.5,9.85,29,7.25,4.5,131,32.75,33.17,0.78,0.77,0.45,0.36,4.69,160.66
20,115,21747,20950765,45,11.25,9.11,23,5.75,3.59,92,23.0,25.83,0.76,0.76,0.48,0.39,25.76,176.75
21,198,7235,7185942,54,13.5,10.6,32,8.0,5.35,149,37.25,37.27,0.65,0.65,0.46,0.41,2.09,170.42
22,130,779,312249,38,9.5,8.54,42,10.5,11.09,91,22.75,27.87,0.64,0.58,0.53,0.5,6.47,179.87
23,161,4061,3002430,49,16.33,9.07,30,10.0,7.21,124,41.33,30.07,0.6,0.57,0.38,0.31,11.25,163.16
24,150,1791,645611,49,16.33,13.01,43,14.33,17.9,112,37.33,28.87,0.68,0.67,0.39,0.34,22.01,149.91
25,125,1920,934577,45,11.25,6.08,43,10.75,10.97,91,22.75,19.69,0.72,0.71,0.34,0.27,11.94,171.33
26,147,2339,861829,37,9.25,6.75,44,11.0,12.73,95,23.75,25.0,0.68,0.64,0.44,0.4,15.98,153.12
27,126,752,162848,42,10.5,7.23,52,13.0,16.02,85,21.25,23.34,0.68,0.64,0.48,0.52,10.26,164.48
28,127,10494,11161112,32,8.0,5.94,49,12.25,17.19,81,20.25,23.11,0.61,0.59,0.41,0.38,10.68,147.4
29,137,5537,3949912,41,10.25,8.38,48,12.0,16.69,100,25.0,26.94,0.58,0.55,0.42,0.34,11.18,184.21
30,135,1063,302977,45,11.25,8.62,60,15.0,17.53,87,21.75,23.39,0.7,0.62,0.49,0.51,13.9,150.49
31,113,595,135985,30,7.5,6.14,39,9.75,15.52,72,18.0,23.96,0.75,0.75,0.46,0.47,6.55,164.24
32,130,683,169242,28,9.33,7.02,43,14.33,18.77,72,24.0,28.16,0.69,0.68,0.44,0.46,6.84,126.68
33,103,7850,9362034,36,9.0,8.12,32,8.0,8.83,72,18.0,21.46,0.61,0.58,0.33,0.34,8.7,142.01
